"","source","target","ligand.complex","ligand","receptor.complex","receptor","ligand.log2FC","receptor.log2FC","logfc_comb"
"113","NK","CD8 T","KLRD1","KLRD1","B2M","B2M",0.947617709087921,0.00847576369493686,0.478046736391429
"114","NK","CD8 T","JMJD6","JMJD6","PTDSS1","PTDSS1",0.169787052194453,-0.188801425467207,-0.00950718663637699
"115","NK","CD8 T","HLA-A","HLA-A","KLRD1","KLRD1",0.109629640295142,-0.198272252211173,-0.0443213059580157
"116","NK","CD8 T","KLRD1","KLRD1","HLA-A","HLA-A",0.947617709087921,0.0375347986295331,0.492576253858727
"117","NK","CD8 T","TGFB1","TGFB1","ITGAV_ITGB1","ITGB1",0.514631919396114,0,0.257315959698057
"118","CD8 T","B","IFNG","IFNG","IFNGR1","IFNGR1",-0.0412119465248707,-0.143031771312899,-0.0921218589188848
"119","CD8 T","B","CCL5","CCL5","CXCR3","CXCR3",1.00008473733604,-0.245795367727166,0.377144684804439
"120","CD8 T","B","ANXA1","ANXA1","FPR1","FPR1",0.480140497695651,0.100786334769627,0.290463416232639
"121","CD8 T","B","CD2","CD2","CD48","CD48",0.792034234057889,0.0448177562501471,0.418425995154018
"122","CD8 T","B","CD48","CD48","CD2","CD2",0.147152826690258,-0.871765812552958,-0.36230649293135
"123","CD8 T","B","ITGAL_ITGB2","ITGAL","ICAM2","ICAM2",0.174958527844496,0.102110494205236,0.138534511024866
"124","CD8 T","B","ICAM2","ICAM2","ITGAL_ITGB2","ITGB2",-0.130311885220617,-0.585072488244157,-0.357692186732387
"125","CD8 T","B","SEMA4D","SEMA4D","CD72","CD72",-0.0383820287286551,0.418348265262012,0.189983118266678
"126","CD8 T","B","TIMP1","TIMP1","CD63","CD63",0.154814931705508,-0.639823263485939,-0.242504165890216
"127","CD8 T","B","TGFB1","TGFB1","CXCR4","CXCR4",-0.381802178963475,-0.164826924924284,-0.273314551943879
"128","CD8 T","B","KLRD1","KLRD1","HLA-E","HLA-E",-0.198272252211173,-0.160692531481604,-0.179482391846389
"129","CD8 T","B","KLRD1","KLRD1","B2M","B2M",-0.198272252211173,-0.128141387482336,-0.163206819846755
"130","CD8 T","B","PTPRC","PTPRC","CD22","CD22",0.20008694949014,0.568426638025057,0.384256793757598
"131","CD8 T","B","PTDSS1","PTDSS1","JMJD6","JMJD6",-0.188801425467207,0.0579089206144907,-0.0654462524263583
"132","CD8 T","B","KLRD1","KLRD1","HLA-A","HLA-A",-0.198272252211173,-0.17764539501297,-0.187958823612072
"133","CD8 T","B","TGFB1","TGFB1","ITGAV_ITGB1","ITGB1",-0.381802178963475,0,-0.190901089481738
"134","CD8 T","NK","IFNG","IFNG","IFNGR1","IFNGR1",-0.0412119465248707,-0.00957336006957271,-0.0253926532972217
"135","CD8 T","NK","CD28","CD28","CD86","CD86",0.178940807500988,0.11501767506053,0.146979241280759
"136","CD8 T","NK","TGFB1","TGFB1","TGFBR3","TGFBR3",-0.381802178963475,0.208763189059428,-0.0865194949520235
"137","CD8 T","NK","TGFB1","TGFB1","TGFBR1","TGFBR1",-0.381802178963475,0.256775392882781,-0.0625133930403468
"138","CD8 T","NK","IL23A","IL23A","IL12RB1","IL12RB1",0.285952195826742,0.412683544469578,0.34931787014816
"139","CD8 T","NK","CCL5","CCL5","CXCR3","CXCR3",1.00008473733604,0.0442616680327411,0.522173202684393
"140","CD8 T","NK","GNAS","GNAS","PTGDR","PTGDR",-0.242141351209491,0.752091507482918,0.254975078136713
