"","source","ligand","target","receptor","aggregate_rank","mean_rank","median_rank","natmi.edge_specificity","natmi.rank","sca.LRscore","sca.rank","logfc.logfc_comb","logfc.rank","connectome.weight_sc","connectome.rank"
"141","B","TGFB1","NK","CXCR4",1,125,141.5,0.0623384258476618,141,0.77048622403464,70,-0.240965298989153,147,-0.262949133872623,142
"142","B","GNAS","CD8 T","PTGDR",1,123.5,119,0.0620563436527279,142,0.628529340837688,116,-0.0366504526590081,114,-0.038008005600714,122
"143","B","ITGB2","NK","ICAM2",1,136.75,148.5,0.0612769693243055,143,0.748049710525832,78,-0.294493865604442,154,NA,172
"144","NK","ICAM2","B","ITGB2",1,136.75,148.5,0.0612769693243055,143,0.748049710525832,78,-0.294493865604442,154,NA,172
"145","B","ANXA1","B","FPR1",1,152.75,150,0.0611087309336431,145,0.506836102749722,154,-0.515369868965644,166,-0.334528508914034,146
"146","B","FPR1","B","ANXA1",1,152.75,150,0.0611087309336431,145,0.506836102749722,154,-0.515369868965644,166,-0.334528508914034,146
"147","NK","TIMP1","B","CD63",1,134.75,143,0.0595453901680277,147,0.678996791532623,102,-0.252218276726109,151,-0.215394082179818,139
"148","NK","GNAS","CD8 T","PTGDR",1,129,125,0.0586903396813183,148,0.621996034225776,118,-0.0730188221859169,123,-0.0621103929765809,127
"149","CD8 T","IFNG","B","IFNGR1",1,143.5,140,0.0544197514772521,149,0.42886836631811,164,-0.0921218589188848,131,-0.113245002034301,130
"150","B","ITGB2","CD8 T","ICAM2",1,140.25,153.5,0.0542249042040894,150,0.736354398666199,82,-0.357692186732387,157,NA,172
"151","CD8 T","ICAM2","B","ITGB2",1,140.25,153.5,0.0542249042040894,150,0.736354398666199,82,-0.357692186732387,157,NA,172
"152","NK","LTB","CD8 T","TNFRSF1A",1,143,151.5,0.0514020696222631,152,0.663114373865655,105,-0.4191852712031,164,-0.372460659134821,151
"153","CD8 T","TGFB1","B","CXCR4",1,130.5,146.5,0.0511005834834161,153,0.75243988555949,76,-0.273314551943879,152,-0.238684883634776,141
"154","CD8 T","TGFB1","NK","CXCR4",1,136.25,152,0.0413843836634398,154,0.732280042281377,85,-0.355135372750438,156,-0.354030599172945,150
"155","CD8 T","GNAS","CD8 T","PTGDR",1,144.75,143,0.0369130368937071,155,0.566153351830863,138,-0.22629612972574,146,-0.218047519684351,140
"156","B","CCL5","CD8 T","CXCR3",1,145.75,154.5,0.0348187551254283,156,0.66839403704439,104,-0.647659525216065,170,-0.388489734751288,153
"157","B","TIMP1","CD8 T","CD63",1,146.75,151,0.0289580393584824,157,0.595974473209397,126,-0.358876165084,159,-0.325144670292018,145
"158","B","CCL5","NK","CXCR3",1,149,157,0.0270838635150079,158,0.639990159145765,111,-0.728132603950466,171,-0.453761749632185,156
"159","B","CD2","CD8 T","CD48",1,134.75,146,0.0267123100341941,159,0.727768659724682,87,-0.36230649293135,160,-0.167575628461721,133
"160","CD8 T","CD48","B","CD2",1,134.75,146,0.0267123100341941,159,0.727768659724682,87,-0.36230649293135,160,-0.167575628461721,133
"161","B","CD2","B","CD48",1,139,152,0.0239037406377987,161,0.716625943167185,90,-0.413474028151406,162,-0.26547265129133,143
"162","B","CD48","B","CD2",1,139,152,0.0239037406377987,161,0.716625943167185,90,-0.413474028151406,162,-0.26547265129133,143
"163","B","TIMP1","B","CD63",1,154.75,157.5,0.0223669547328303,163,0.564535049803432,139,-0.460283800089006,165,-0.388450855683802,152
"164","B","CD2","NK","CD48",1,146.25,159,0.018994580945302,164,0.692715554834196,99,-0.570973860334548,168,-0.436588992268108,154
"165","NK","CD48","B","CD2",1,146.25,159,0.018994580945302,164,0.692715554834196,99,-0.570973860334548,168,-0.436588992268108,154
"166","B","CCL5","B","CXCR3",1,160.75,162.5,0.012610139117639,166,0.548126287927035,146,-0.87316112183042,172,-0.575900391235685,159
"167","B","TGFB1","B","ITGB1",1,157.5,167,0,167,0,167,-0.0767310157204522,124,NA,172
"168","B","TGFB1","CD8 T","ITGB1",1,157.5,167,0,167,0,167,-0.0767310157204522,124,NA,172
"169","NK","TGFB1","B","ITGB1",1,138.5,167,0,167,0,167,0.257315959698057,48,NA,172
"170","NK","TGFB1","CD8 T","ITGB1",1,138.5,167,0,167,0,167,0.257315959698057,48,NA,172
"171","CD8 T","TGFB1","B","ITGB1",1,162.5,167,0,167,0,167,-0.190901089481738,144,NA,172
"172","CD8 T","TGFB1","CD8 T","ITGB1",1,162.5,167,0,167,0,167,-0.190901089481738,144,NA,172
