"","source","target","ligand.complex","ligand","receptor.complex","receptor","ligand.scaled","receptor.scaled","weight_sc"
"32","B","NK","JMJD6","JMJD6","PTDSS1","PTDSS1",0.0715079785816555,0.0628903006377732,0.0671991396097144
"33","B","NK","HLA-A","HLA-A","KLRD1","KLRD1",-0.749821290724325,0.830116326659573,0.0401475179676243
"34","B","CD8 T","TGFB1","TGFB1","TGFBR2","TGFBR2",-0.163998073903803,0.242034649719245,0.0390182879077208
"35","B","CD8 T","CCL5","CCL5","CXCR3","CXCR3",-0.945434583746106,0.16845511424353,-0.388489734751288
"36","B","CD8 T","EBI3","EBI3","IL27RA","IL27RA",0.426733017876244,0.255037635231371,0.340885326553808
"37","B","CD8 T","FPR1","FPR1","ANXA1","ANXA1",0.222620338762458,0.366564292422121,0.29459231559229
"38","B","CD8 T","GNAS","GNAS","PTGDR","PTGDR",0.136094600973003,-0.212110612174431,-0.038008005600714
"39","B","CD8 T","CD2","CD2","CD48","CD48",-0.57975818134744,0.244606924423997,-0.167575628461721
"40","B","CD8 T","CD48","CD48","CD2","CD2",0.0488128787647804,0.631064205389701,0.339938542077241
"41","B","CD8 T","ICAM2","ICAM2","ITGAL_ITGB2","ITGAL",0.0887135674169522,0.149572199800229,0.11914288360859
"42","B","CD8 T","CD72","CD72","SEMA4D","SEMA4D",0.485221202294718,0.00197768957454372,0.243599445934631
"43","B","CD8 T","TIMP1","TIMP1","CD63","CD63",-0.262591355573702,-0.387697985010333,-0.325144670292018
"44","B","CD8 T","TGFB1","TGFB1","CXCR4","CXCR4",-0.163998073903803,0.493108956606549,0.164555441351373
"45","B","CD8 T","HLA-E","HLA-E","KLRD1","KLRD1",-0.456533997813046,-0.220226347035037,-0.338380172424041
"46","B","CD8 T","LTB","LTB","TNFRSF1A","TNFRSF1A",0.621584412066401,-0.00893921083252189,0.30632260061694
"47","B","CD8 T","CD22","CD22","PTPRC","PTPRC",0.618197025849411,0.202604225345937,0.410400625597674
"48","B","CD8 T","JMJD6","JMJD6","PTDSS1","PTDSS1",0.0715079785816555,-0.141829850057349,-0.0351609357378465
"49","B","CD8 T","HLA-A","HLA-A","KLRD1","KLRD1",-0.749821290724325,-0.220226347035037,-0.485023818879681
"50","NK","B","IFNG","IFNG","IFNGR1","IFNGR1",0.430365584741019,-0.162245133931649,0.134060225404685
"51","NK","B","FASLG","FASLG","FAS","FAS",0.412572643217306,0.0836555942073676,0.248114118712337
"52","NK","B","CD86","CD86","CD28","CD28",0.216944144860765,-0.00746375265448363,0.104740196103141
"53","NK","B","CCL5","CCL5","CXCR3","CXCR3",0.168221778573787,-0.206366198725265,-0.0190722100757391
"54","NK","B","ANXA1","ANXA1","FPR1","FPR1",0.525113064168404,0.222620338762458,0.373866701465431
"55","NK","B","CD2","CD2","CD48","CD48",-0.0513060240422604,0.0488128787647804,-0.00124657263874
