"","source","target","ligand.complex","ligand","receptor.complex","receptor","ligand.scaled","receptor.scaled","weight_sc"
"370","NK","CD8 T","CCL5","CCL5","CXCR3","CXCR3",0.168221778573787,0.16845511424353,0.168338446408658
"371","NK","CD8 T","MIF","MIF","CXCR4","CXCR4",0.256376367151388,0.493108956606549,0.374742661878968
"372","NK","CD8 T","MIF","MIF","CD74","CD74",0.256376367151388,-0.495434684537642,-0.119529158693127
"373","NK","CD8 T","GRN","GRN","TNFRSF1A","TNFRSF1A",-0.0554817506668705,-0.00893921083252189,-0.0322104807496962
"374","NK","CD8 T","GNAS","GNAS","PTGDR","PTGDR",0.0878898262212688,-0.212110612174431,-0.0621103929765809
"375","NK","CD8 T","CD58","CD58","CD2","CD2",0.306783862128591,0.631064205389701,0.468924033759146
"376","NK","CD8 T","CD160","CD160","TNFRSF14","TNFRSF14",0.208791480246729,-0.250196426313548,-0.0207024730334093
"377","NK","CD8 T","GRN","GRN","TNFRSF1B","TNFRSF1B",-0.0554817506668705,0.170042790390901,0.0572805198620153
"378","NK","CD8 T","ICAM3","ICAM3","ITGAL","ITGAL",-0.0459212925088382,0.149572199800229,0.0518254536456952
"379","NK","CD8 T","ICAM3","ICAM3","ITGB2","ITGB2",-0.0459212925088382,-0.224075373209829,-0.134998332859334
"380","NK","CD8 T","MIF","MIF","CD44","CD44",0.256376367151388,0.363316964693636,0.309846665922512
"381","NK","CD8 T","LGALS1","LGALS1","ITGB1","ITGB1",0.707555925172064,0.149281124517371,0.428418524844718
"382","NK","CD8 T","LGALS1","LGALS1","PTPRC","PTPRC",0.707555925172064,0.202604225345937,0.455080075259001
"383","NK","CD8 T","TIMP1","TIMP1","CD63","CD63",0.0835221914342663,-0.387697985010333,-0.152087896788033
"384","NK","CD8 T","TGFB1","TGFB1","SMAD3","SMAD3",0.51015907840825,0.186384863569742,0.348271970988996
"385","NK","CD8 T","TGFB1","TGFB1","ITGB1","ITGB1",0.51015907840825,0.149281124517371,0.32972010146281
"386","NK","CD8 T","TGFB1","TGFB1","CXCR4","CXCR4",0.51015907840825,0.493108956606549,0.501634017507399
"387","NK","CD8 T","SELPLG","SELPLG","SELL","SELL",0.215029628072617,-0.526539177461466,-0.155754774694425
"388","NK","CD8 T","SELPLG","SELPLG","ITGB2","ITGB2",0.215029628072617,-0.224075373209829,-0.00452287256860597
"389","NK","CD8 T","LYZ","LYZ","ITGAL","ITGAL",-0.166994170636818,0.149572199800229,-0.00871098541829476
"390","NK","CD8 T","TNFSF12","TNFSF12","TNFRSF25","TNFRSF25",0.0311130538321243,0.188822960826823,0.109968007329474
"391","NK","CD8 T","ARPC5","ARPC5","ADRB2","ADRB2",0.292218291758408,0.052092057549222,0.172155174653815
"392","NK","CD8 T","ARF6","ARF6","SMAP1","SMAP1",-0.178344659170252,0.0659510602050975,-0.0561967994825773
"393","NK","CD8 T","GNAI2","GNAI2","S1PR5","S1PR5",0.179714828687139,0.0277568787711517,0.103735853729145
"394","NK","CD8 T","GNAI2","GNAI2","CXCR3","CXCR3",0.179714828687139,0.16845511424353,0.174084971465334
"395","NK","CD8 T","PKM","PKM","CD44","CD44",-0.185671469607418,0.363316964693636,0.0888227475431091
"396","NK","CD8 T","HMGB1","HMGB1","CXCR4","CXCR4",0.263714805649413,0.493108956606549,0.378411881127981
"397","NK","CD8 T","FYN","FYN","SPN","SPN",0.173833664468677,-0.119571978143148,0.0271308431627643
"398","NK","CD8 T","CALM1","CALM1","PTPRA","PTPRA",0.526744519413706,0.0757219678694865,0.301233243641596
"399","NK","CD8 T","S100A8","S100A8","ITGB2","ITGB2",0.417465902053628,-0.224075373209829,0.0966952644218997
"400","NK","CD8 T","S100A9","S100A9","ITGB2","ITGB2",-0.155496306774583,-0.224075373209829,-0.189785839992206
"401","NK","CD8 T","SYK","SYK","LAT","LAT",0.0867193205173022,0.184703208104796,0.135711264311049
"402","NK","CD8 T","HLA-C","HLA-C","CD3G","CD3G",0.820233658651436,0.179574148931341,0.499903903791389
"403","NK","CD8 T","HLA-E","HLA-E","KLRD1","KLRD1",0.332652105384407,-0.220226347035037,0.0562128791746851
"404","NK","CD8 T","HLA-E","HLA-E","KLRC1","KLRC1",0.332652105384407,-0.0669805388544327,0.132835783264987
"405","NK","CD8 T","HLA-A","HLA-A","CD3G","CD3G",0.510329205732673,0.179574148931341,0.344951677332007
"406","NK","CD8 T","HLA-B","HLA-B","CD3G","CD3G",0.744747583195492,0.179574148931341,0.462160866063416
"407","NK","CD8 T","FASLG","FASLG","TNFRSF1A","TNFRSF1A",0.412572643217306,-0.00893921083252189,0.201816716192392
"408","NK","CD8 T","LTB","LTB","TNFRSF1A","TNFRSF1A",-0.73598210743712,-0.00893921083252189,-0.372460659134821
"409","NK","CD8 T","S100A8","S100A8","CD69","CD69",0.417465902053628,-0.287037565180626,0.0652141684365014
"410","NK","CD8 T","CALM2","CALM2","SELL","SELL",-0.373830771468973,-0.526539177461466,-0.45018497446522
"411","NK","CD8 T","CALM1","CALM1","SELL","SELL",0.526744519413706,-0.526539177461466,0.000102670976119767
"412","NK","CD8 T","CALM3","CALM3","SELL","SELL",0.157886963401025,-0.526539177461466,-0.184326107030221
"413","NK","CD8 T","GNAI2","GNAI2","S1PR4","S1PR4",0.179714828687139,0.00502576451606294,0.092370296601601
"414","NK","CD8 T","HLA-B","HLA-B","CANX","CANX",0.744747583195492,-0.0835495891389313,0.33059899702828
"415","NK","CD8 T","CALR","CALR","HLA-F","HLA-F",0.436485322626465,0.0087099939294325,0.222597658277949
"416","NK","CD8 T","B2M","B2M","HLA-F","HLA-F",0.728883142873204,0.0087099939294325,0.368796568401318
"417","NK","CD8 T","LRPAP1","LRPAP1","SORL1","SORL1",0.0635921117032678,0.132754549798968,0.0981733307511181
"418","NK","CD8 T","HLA-A","HLA-A","APLP2","APLP2",0.510329205732673,-0.096212787592521,0.207058209070076
"419","NK","CD8 T","CD99","CD99","CD81","CD81",0.517732348335364,0.056654150923763,0.287193249629563
"420","NK","CD8 T","B2M","B2M","CD3D","CD3D",0.728883142873204,0.951524748506574,0.840203945689889
"421","NK","CD8 T","HLA-A","HLA-A","CD3D","CD3D",0.510329205732673,0.951524748506574,0.730926977119623
"422","NK","CD8 T","HLA-C","HLA-C","CD3D","CD3D",0.820233658651436,0.951524748506574,0.885879203579005
"423","NK","CD8 T","HLA-B","HLA-B","CD3D","CD3D",0.744747583195492,0.951524748506574,0.848136165851033
"424","NK","CD8 T","HSPA8","HSPA8","ADRB2","ADRB2",0.251723104772181,0.052092057549222,0.151907581160702
"425","NK","CD8 T","ACTR2","ACTR2","ADRB2","ADRB2",0.0527774328718549,0.052092057549222,0.0524347452105385
"426","NK","CD8 T","FAM3C","FAM3C","LAMP1","LAMP1",-0.137614893231335,-0.0284695588110977,-0.0830422260212163
"427","NK","CD8 T","CALM1","CALM1","FAS","FAS",0.526744519413706,0.177405475434589,0.352074997424147
"428","NK","CD8 T","ICAM2","ICAM2","ITGAL","ITGAL",-0.00952833936825393,0.149572199800229,0.0700219302159873
"429","NK","CD8 T","ADA","ADA","DPP4","DPP4",0.239157762386788,0.425581056486495,0.332369409436642
"430","NK","CD8 T","B2M","B2M","CD247","CD247",0.728883142873204,-0.0206324049850662,0.354125368944069
"431","NK","CD8 T","CD59","CD59","CD2","CD2",-0.0942192630450944,0.631064205389701,0.268422471172303
"432","NK","CD8 T","B2M","B2M","KLRD1","KLRD1",0.728883142873204,-0.220226347035037,0.254328397919084
"433","NK","CD8 T","HLA-B","HLA-B","KLRD1","KLRD1",0.744747583195492,-0.220226347035037,0.262260618080228
"434","NK","CD8 T","SPON2","SPON2","ITGB2","ITGB2",1.04724343131851,-0.224075373209829,0.411584029054341
"435","NK","CD8 T","ICAM2","ICAM2","ITGB2","ITGB2",-0.00952833936825393,-0.224075373209829,-0.116801856289041
"436","NK","CD8 T","VIM","VIM","CD44","CD44",-0.673217141637688,0.363316964693636,-0.154950088472026
"437","NK","CD8 T","B2M","B2M","CD3G","CD3G",0.728883142873204,0.179574148931341,0.454228645902272
"438","NK","CD8 T","B2M","B2M","KLRC1","KLRC1",0.728883142873204,-0.0669805388544327,0.330951302009386
"439","CD8 T","B","IFNG","IFNG","IFNGR1","IFNGR1",-0.0642448701369524,-0.162245133931649,-0.113245002034301
