"","source","target","ligand.complex","ligand","receptor.complex","receptor","ligand.log2FC","receptor.log2FC","logfc_comb"
"606","CD8 T","CD8 T","LYZ","LYZ","ITGAL","ITGAL",0.00413282854022579,0.169550201312169,0.0868415149261975
"607","CD8 T","CD8 T","TNFSF12","TNFSF12","TNFRSF25","TNFRSF25",0.051260516541648,0.230405297891894,0.140832907216771
"608","CD8 T","CD8 T","ARPC5","ARPC5","ADRB2","ADRB2",-0.259978772407187,0.0449347526237174,-0.107522009891735
"609","CD8 T","CD8 T","ARF6","ARF6","SMAP1","SMAP1",-0.168667986419228,0.0273468523396931,-0.0706605670397672
"610","CD8 T","CD8 T","GNAI2","GNAI2","S1PR5","S1PR5",-0.162658683951254,0.0565824609326018,-0.0530381115093263
"611","CD8 T","CD8 T","GNAI2","GNAI2","CXCR3","CXCR3",-0.162658683951254,0.210450061894791,0.0238956889717685
"612","CD8 T","CD8 T","PKM","PKM","CD44","CD44",0.230390260825469,0.369307174553562,0.299848717689516
"613","CD8 T","CD8 T","HMGB1","HMGB1","CXCR4","CXCR4",-0.0292071590783767,0.424233224398697,0.19751303266016
"614","CD8 T","CD8 T","FYN","FYN","SPN","SPN",0.289252011393566,-0.1316209138443,0.078815548774633
"615","CD8 T","CD8 T","CALM1","CALM1","PTPRA","PTPRA",-0.0145889366771847,0.0821986597216885,0.0338048615222519
"616","CD8 T","CD8 T","S100A9","S100A9","ITGB2","ITGB2",0.203410241232731,-0.199752794108208,0.00182872356226166
"617","CD8 T","CD8 T","SPTAN1","SPTAN1","PTPRA","PTPRA",0.16227874844442,0.0821986597216885,0.122238704083054
"618","CD8 T","CD8 T","HLA-C","HLA-C","CD3G","CD3G",-0.000710809608247764,0.154717924333408,0.07700355736258
"619","CD8 T","CD8 T","HLA-E","HLA-E","KLRD1","KLRD1",0.0179900501553092,-0.226032629269155,-0.104021289556923
"620","CD8 T","CD8 T","HLA-E","HLA-E","KLRC1","KLRC1",0.0179900501553092,-0.0669242615180323,-0.0244671056813615
"621","CD8 T","CD8 T","HLA-A","HLA-A","CD3G","CD3G",0.0411842371941442,0.154717924333408,0.097951080763776
"622","CD8 T","CD8 T","HLA-B","HLA-B","CD3G","CD3G",-0.0197581460371108,0.154717924333408,0.0674798891481485
"623","CD8 T","CD8 T","LTB","LTB","TNFRSF1A","TNFRSF1A",0.00991461575059316,0.0539094985438985,0.0319120571472458
"624","CD8 T","CD8 T","CLEC2D","CLEC2D","KLRB1","KLRB1",0.0729201059480696,0.360246912630213,0.216583509289141
"625","CD8 T","CD8 T","CALM2","CALM2","SELL","SELL",0.136909745489323,-0.604622768154214,-0.233856511332446
"626","CD8 T","CD8 T","CALM1","CALM1","SELL","SELL",-0.0145889366771847,-0.604622768154214,-0.309605852415699
"627","CD8 T","CD8 T","CALM3","CALM3","SELL","SELL",-0.0627044069422164,-0.604622768154214,-0.333663587548215
"628","CD8 T","CD8 T","GNAI2","GNAI2","S1PR4","S1PR4",-0.162658683951254,-0.00783256729179105,-0.0852456256215227
"629","CD8 T","CD8 T","HLA-B","HLA-B","CANX","CANX",-0.0197581460371108,-0.0467045425555062,-0.0332313442963085
"630","CD8 T","CD8 T","CALR","CALR","HLA-F","HLA-F",-0.0399725450285742,0.00562694461848068,-0.0171728002050467
"631","CD8 T","CD8 T","B2M","B2M","HLA-F","HLA-F",0.0160688291457536,0.00562694461848068,0.0108478868821171
"632","CD8 T","CD8 T","LRPAP1","LRPAP1","SORL1","SORL1",0.0533226463551704,0.177457535774026,0.115390091064598
"633","CD8 T","CD8 T","HLA-A","HLA-A","APLP2","APLP2",0.0411842371941442,-0.0966786323447292,-0.0277471975752925
"634","CD8 T","CD8 T","CD99","CD99","CD81","CD81",0.0884746929504767,-0.0129127477018777,0.0377809726242995
"635","CD8 T","CD8 T","B2M","B2M","CD3D","CD3D",0.0160688291457536,1.16214181775987,0.589105323452813
"636","CD8 T","CD8 T","HLA-A","HLA-A","CD3D","CD3D",0.0411842371941442,1.16214181775987,0.601663027477008
"637","CD8 T","CD8 T","HLA-C","HLA-C","CD3D","CD3D",-0.000710809608247764,1.16214181775987,0.580715504075812
"638","CD8 T","CD8 T","HLA-B","HLA-B","CD3D","CD3D",-0.0197581460371108,1.16214181775987,0.571191835861381
"639","CD8 T","CD8 T","POMC","POMC","ADRB2","ADRB2",-0.0145222704145157,0.0449347526237174,0.0152062411046009
"640","CD8 T","CD8 T","HSPA8","HSPA8","ADRB2","ADRB2",0.0616099362781348,0.0449347526237174,0.0532723444509261
"641","CD8 T","CD8 T","ACTR2","ACTR2","ADRB2","ADRB2",-0.176874796030204,0.0449347526237174,-0.0659700217032434
"642","CD8 T","CD8 T","FAM3C","FAM3C","LAMP1","LAMP1",0.0309642776385888,0.0204456114368168,0.0257049445377028
"643","CD8 T","CD8 T","CALM1","CALM1","FAS","FAS",-0.0145889366771847,0.0989625201459064,0.0421867917343608
"644","CD8 T","CD8 T","ICAM2","ICAM2","ITGAL","ITGAL",-0.120185305146093,0.169550201312169,0.024682448083038
"645","CD8 T","CD8 T","B2M","B2M","CD247","CD247",0.0160688291457536,0.0443593311124668,0.0302140801291102
"646","CD8 T","CD8 T","CD59","CD59","CD2","CD2",0.150719516735689,0.792137605475672,0.47142856110568
"647","CD8 T","CD8 T","B2M","B2M","KLRD1","KLRD1",0.0160688291457536,-0.226032629269155,-0.104981900061701
"648","CD8 T","CD8 T","HLA-B","HLA-B","KLRD1","KLRD1",-0.0197581460371108,-0.226032629269155,-0.122895387653133
"649","CD8 T","CD8 T","ICAM2","ICAM2","ITGB2","ITGB2",-0.120185305146093,-0.199752794108208,-0.15996904962715
"650","CD8 T","CD8 T","VIM","VIM","CD44","CD44",0.361051405350393,0.369307174553562,0.365179289951978
"651","CD8 T","CD8 T","B2M","B2M","CD3G","CD3G",0.0160688291457536,0.154717924333408,0.0853933767395806
"652","CD8 T","CD8 T","B2M","B2M","KLRC1","KLRC1",0.0160688291457536,-0.0669242615180323,-0.0254277161861393
