"","source","ligand","target","receptor","aggregate_rank","mean_rank","median_rank","natmi.edge_specificity","natmi.rank","sca.LRscore","sca.rank","logfc.logfc_comb","logfc.rank","connectome.weight_sc","connectome.rank"
"18","NK","IFNG","B","IFNGR1",0.708105653676499,21.75,22.5,0.143584149774917,24,0.549494225860438,24,0.160263550399575,18,0.134060225404685,21
"19","B","TGFB1","NK","TGFBR3",0.833706389152266,22,22.5,0.199048463342506,18,0.584853675201545,21,0.0608088483021157,25,0.0771277595658827,24
"20","NK","FASLG","CD8 T","FAS",0.874204510711727,15.25,13.5,0.492324740890841,3,0.504113245451463,31,0.171229696021924,16,0.294989059325947,11
"21","NK","CCL5","NK","CXCR3",0.97531855587647,17.75,20.5,0.137898849526232,26,0.800450536998331,4,0.15023821765521,19,0.103066431527761,22
"22","NK","FASLG","B","FAS",1,18,15.5,0.387059273087177,7,0.474066543608995,34,0.161930853136237,17,0.248114118712337,14
"23","B","EBI3","B","IL27RA",1,21,19,0.345509616190188,11,0.469472734670637,35,0.09396925570354,22,0.220308098250915,16
"24","CD8 T","IL23A","CD8 T","IL12RB1",1,21.75,20.5,0.222733063660336,16,0.520389076493774,30,0.104311180292718,21,0.136867404246898,20
"25","B","TGFB1","CD8 T","TGFBR2",1,24,24.5,0.158294839158179,22,0.597848216106669,20,0.0493778057516431,27,0.0390182879077208,27
"26","CD8 T","TGFB1","NK","TGFBR1",1,26.25,25.5,0.14440052196696,23,0.560926042739246,23,-0.0840640400786801,31,0.00362651244108805,28
"27","CD8 T","IFNG","B","IFNGR2",1,26.75,25.5,0.14109964123508,25,0.500282722928199,32,0.0683002196531386,24,0.0568623962098205,26
"28","CD8 T","IFNG","CD8 T","IFNGR1",1,26.25,26.5,0.135899401337023,27,0.542676954909513,27,0.0585638148895418,26,0.0644665961132903,25
"29","CD8 T","TGFB1","NK","TGFBR3",1,29.75,29,0.132141578209155,28,0.534418836511275,28,-0.0994459164180559,33,-0.0139537057344388,30
"30","CD8 T","TGFB1","CD8 T","TGFBR2",1,30.5,31,0.105086618190733,29,0.547771365595473,26,-0.110876958968528,34,-0.0520631773926006,33
"31","CD8 T","IFNG","NK","IFNGR2",1,31,29.5,0.101790791558787,30,0.459552963401339,36,-0.00284804141753382,29,-0.0138224912789433,29
"32","CD8 T","IFNG","NK","IFNGR1",1,31.75,32,0.0845226615798031,32,0.483425219459622,33,-0.00951143767947434,30,-0.0475888992844179,32
"33","NK","CCL5","B","CXCR3",1,25,29.5,0.0642051558015187,33,0.732411887107032,8,0.00841056398823337,28,-0.0190722100757391,31
"34","CD8 T","IFNG","B","IFNGR1",1,34.25,34,0.0544197514772521,34,0.42886836631811,37,-0.0925982734521301,32,-0.113245002034301,34
"35","B","CCL5","CD8 T","CXCR3",1,29.5,35,0.0348187551254283,35,0.66839403704439,13,-0.653681692319036,35,-0.388489734751288,35
"36","B","CCL5","NK","CXCR3",1,30.75,36,0.0270838635150079,36,0.639990159145765,15,-0.729932901892527,36,-0.453761749632185,36
"37","B","CCL5","B","CXCR3",1,34,37,0.012610139117639,37,0.548126287927035,25,-0.871760555559503,37,-0.575900391235685,37
