"","source","target","ligand.complex","ligand","receptor.complex","receptor","ligand.scaled","receptor.scaled","weight_sc"
"305","NK","NK","GNAS","GNAS","ADCY7","ADCY7",0.0878898262212688,0.339740675733056,0.213815250977162
"306","NK","NK","HLA-C","HLA-C","CD3G","CD3G",0.820233658651436,-0.106672875178342,0.356780391736547
"307","NK","NK","HLA-E","HLA-E","KLRD1","KLRD1",0.332652105384407,0.830116326659573,0.58138421602199
"308","NK","NK","HLA-E","HLA-E","KLRC1","KLRC1",0.332652105384407,0.494168965949764,0.413410535667085
"309","NK","NK","HLA-A","HLA-A","CD3G","CD3G",0.510329205732673,-0.106672875178342,0.201828165277166
"310","NK","NK","HLA-B","HLA-B","CD3G","CD3G",0.744747583195492,-0.106672875178342,0.319037354008575
"311","NK","NK","ICAM2","ICAM2","ITGAM","ITGAM",-0.00952833936825393,0.227952023170098,0.109211841900922
"312","NK","NK","FASLG","FASLG","TNFRSF1A","TNFRSF1A",0.412572643217306,0.340206550369779,0.376389596793542
"313","NK","NK","LTB","LTB","TNFRSF1A","TNFRSF1A",-0.73598210743712,0.340206550369779,-0.19788777853367
"314","NK","NK","CALM2","CALM2","SELL","SELL",-0.373830771468973,0.485921788274762,0.0560455084028947
"315","NK","NK","CALM1","CALM1","SELL","SELL",0.526744519413706,0.485921788274762,0.506333153844234
"316","NK","NK","CALM3","CALM3","SELL","SELL",0.157886963401025,0.485921788274762,0.321904375837894
"317","NK","NK","GNAI2","GNAI2","S1PR4","S1PR4",0.179714828687139,-0.0150542877297057,0.0823302704787166
"318","NK","NK","HLA-B","HLA-B","CANX","CANX",0.744747583195492,0.0901984163971247,0.417472999796308
"319","NK","NK","CALR","CALR","HLA-F","HLA-F",0.436485322626465,-0.0467874563289466,0.194848933148759
"320","NK","NK","B2M","B2M","HLA-F","HLA-F",0.728883142873204,-0.0467874563289466,0.341047843272129
"321","NK","NK","LRPAP1","LRPAP1","SORL1","SORL1",0.0635921117032678,0.0582295909677922,0.06091085133553
"322","NK","NK","HLA-A","HLA-A","APLP2","APLP2",0.510329205732673,0.0162858664516183,0.263307536092146
"323","NK","NK","NUCB2","NUCB2","ERAP1","ERAP1",0.0658369504882235,0.282299022593152,0.174067986540688
"324","NK","NK","B2M","B2M","CD3D","CD3D",0.728883142873204,-0.523113482218249,0.102884830327477
"325","NK","NK","HLA-A","HLA-A","CD3D","CD3D",0.510329205732673,-0.523113482218249,-0.00639213824278784
"326","NK","NK","HLA-C","HLA-C","CD3D","CD3D",0.820233658651436,-0.523113482218249,0.148560088216594
"327","NK","NK","HLA-B","HLA-B","CD3D","CD3D",0.744747583195492,-0.523113482218249,0.110817050488621
"328","NK","NK","HSPA8","HSPA8","ADRB2","ADRB2",0.251723104772181,0.166455069527251,0.209089087149716
"329","NK","NK","ACTR2","ACTR2","ADRB2","ADRB2",0.0527774328718549,0.166455069527251,0.109616251199553
"330","NK","NK","B2M","B2M","KIR2DL3","KIR2DL3",0.728883142873204,0.423212651268706,0.576047897070955
"331","NK","NK","HLA-A","HLA-A","KIR2DL3","KIR2DL3",0.510329205732673,0.423212651268706,0.46677092850069
"332","NK","NK","HLA-B","HLA-B","KIR2DL3","KIR2DL3",0.744747583195492,0.423212651268706,0.583980117232099
"333","NK","NK","ICAM2","ICAM2","ITGAL","ITGAL",-0.00952833936825393,0.144412410890431,0.0674420357610884
"334","NK","NK","B2M","B2M","CD247","CD247",0.728883142873204,0.784682715760825,0.756782929317015
"335","NK","NK","CD59","CD59","CD2","CD2",-0.0942192630450944,-0.0513060240422604,-0.0727626435436774
"336","NK","NK","B2M","B2M","KLRD1","KLRD1",0.728883142873204,0.830116326659573,0.779499734766389
"337","NK","NK","HLA-B","HLA-B","KLRD1","KLRD1",0.744747583195492,0.830116326659573,0.787431954927532
"338","NK","NK","SPON2","SPON2","ITGB2","ITGB2",1.04724343131851,0.752926018397243,0.900084724857877
"339","NK","NK","ICAM2","ICAM2","ITGB2","ITGB2",-0.00952833936825393,0.752926018397243,0.371698839514495
"340","NK","NK","VIM","VIM","CD44","CD44",-0.673217141637688,-0.311693946272449,-0.492455543955068
"341","NK","NK","B2M","B2M","CD3G","CD3G",0.728883142873204,-0.106672875178342,0.311105133847431
"342","NK","NK","B2M","B2M","KLRC1","KLRC1",0.728883142873204,0.494168965949764,0.611526054411484
"343","NK","NK","SPON2","SPON2","ITGAM","ITGAM",1.04724343131851,0.227952023170098,0.637597727244304
"344","NK","NK","HLA-F","HLA-F","KIR3DL2","KIR3DL2",-0.0467874563289466,0.348584888095529,0.150898715883291
"345","NK","NK","PTDSS1","PTDSS1","JMJD6","JMJD6",0.0628903006377732,0.205510887770244,0.134200594204009
"346","NK","NK","GZMB","GZMB","PGRMC1","PGRMC1",1.22622477303241,-0.0697504929471608,0.578237140042626
"347","NK","NK","RPS27A","RPS27A","ADRB2","ADRB2",-0.629192696298212,0.166455069527251,-0.231368813385481
"348","NK","NK","RPS27A","RPS27A","TGFBR1","TGFBR1",-0.629192696298212,0.353414029386622,-0.137889333455795
"349","NK","NK","UBA52","UBA52","ADRB2","ADRB2",-0.699191572565295,0.166455069527251,-0.266368251519022
"350","NK","NK","UBA52","UBA52","NOTCH1","NOTCH1",-0.699191572565295,0.168692371645531,-0.265249600459882
"351","NK","NK","UBA52","UBA52","TGFBR1","TGFBR1",-0.699191572565295,0.353414029386622,-0.172888771589336
"352","NK","NK","UBB","UBB","ADRB2","ADRB2",0.62625475246351,0.166455069527251,0.39635491099538
"353","NK","NK","UBB","UBB","TGFBR1","TGFBR1",0.62625475246351,0.353414029386622,0.489834390925066
"354","NK","NK","UBC","UBC","ADRB2","ADRB2",-0.0720944062602943,0.166455069527251,0.0471803316334785
"355","NK","NK","UBC","UBC","TGFBR1","TGFBR1",-0.0720944062602943,0.353414029386622,0.140659811563164
"356","NK","CD8 T","IFNG","IFNG","IFNGR1","IFNGR1",0.430365584741019,0.193178062363533,0.311771823552276
"357","NK","CD8 T","FASLG","FASLG","FAS","FAS",0.412572643217306,0.177405475434589,0.294989059325947
"358","NK","CD8 T","CD86","CD86","CD28","CD28",0.216944144860765,0.223545075003835,0.2202446099323
"359","NK","CD8 T","TGFB1","TGFB1","TGFBR2","TGFBR2",0.51015907840825,0.242034649719245,0.376096864063747
"360","NK","CD8 T","CCL5","CCL5","CXCR3","CXCR3",0.168221778573787,0.16845511424353,0.168338446408658
"361","NK","CD8 T","GNAS","GNAS","PTGDR","PTGDR",0.0878898262212688,-0.212110612174431,-0.0621103929765809
"362","NK","CD8 T","CD48","CD48","CD2","CD2",-0.293419803188776,0.631064205389701,0.168822201100462
"363","NK","CD8 T","CD58","CD58","CD2","CD2",0.306783862128591,0.631064205389701,0.468924033759146
"364","NK","CD8 T","LGALS1","LGALS1","CD69","CD69",0.707555925172064,-0.287037565180626,0.210259179995719
"365","NK","CD8 T","CD160","CD160","TNFRSF14","TNFRSF14",0.208791480246729,-0.250196426313548,-0.0207024730334093
"366","NK","CD8 T","CD47","CD47","SIRPG","SIRPG",0.316731819507797,0.391189671715396,0.353960745611597
"367","NK","CD8 T","ICAM3","ICAM3","ITGAL","ITGAL",-0.0459212925088382,0.149572199800229,0.0518254536456952
"368","NK","CD8 T","ICAM3","ICAM3","ITGB2","ITGB2",-0.0459212925088382,-0.224075373209829,-0.134998332859334
"369","NK","CD8 T","LGALS1","LGALS1","ITGB1","ITGB1",0.707555925172064,0.149281124517371,0.428418524844718
"370","NK","CD8 T","LGALS1","LGALS1","PTPRC","PTPRC",0.707555925172064,0.202604225345937,0.455080075259001
"371","NK","CD8 T","TIMP1","TIMP1","CD63","CD63",0.0835221914342663,-0.387697985010333,-0.152087896788033
"372","NK","CD8 T","TGFB1","TGFB1","SMAD3","SMAD3",0.51015907840825,0.186384863569742,0.348271970988996
"373","NK","CD8 T","TGFB1","TGFB1","ITGB1","ITGB1",0.51015907840825,0.149281124517371,0.32972010146281
"374","NK","CD8 T","TGFB1","TGFB1","CXCR4","CXCR4",0.51015907840825,0.493108956606549,0.501634017507399
"375","NK","CD8 T","SELPLG","SELPLG","SELL","SELL",0.215029628072617,-0.526539177461466,-0.155754774694425
"376","NK","CD8 T","SELPLG","SELPLG","ITGB2","ITGB2",0.215029628072617,-0.224075373209829,-0.00452287256860597
"377","NK","CD8 T","LYZ","LYZ","ITGAL","ITGAL",-0.166994170636818,0.149572199800229,-0.00871098541829476
"378","NK","CD8 T","TNFSF12","TNFSF12","TNFRSF25","TNFRSF25",0.0311130538321243,0.188822960826823,0.109968007329474
"379","NK","CD8 T","ARPC5","ARPC5","ADRB2","ADRB2",0.292218291758408,0.052092057549222,0.172155174653815
"380","NK","CD8 T","GNAI2","GNAI2","S1PR5","S1PR5",0.179714828687139,0.0277568787711517,0.103735853729145
"381","NK","CD8 T","GNAI2","GNAI2","CXCR3","CXCR3",0.179714828687139,0.16845511424353,0.174084971465334
"382","NK","CD8 T","PKM","PKM","CD44","CD44",-0.185671469607418,0.363316964693636,0.0888227475431091
"383","NK","CD8 T","FYN","FYN","SPN","SPN",0.173833664468677,-0.119571978143148,0.0271308431627643
"384","NK","CD8 T","CALM1","CALM1","PTPRA","PTPRA",0.526744519413706,0.0757219678694865,0.301233243641596
"385","NK","CD8 T","HLA-C","HLA-C","CD3G","CD3G",0.820233658651436,0.179574148931341,0.499903903791389
"386","NK","CD8 T","HLA-E","HLA-E","KLRD1","KLRD1",0.332652105384407,-0.220226347035037,0.0562128791746851
"387","NK","CD8 T","HLA-E","HLA-E","KLRC1","KLRC1",0.332652105384407,-0.0669805388544327,0.132835783264987
"388","NK","CD8 T","HLA-A","HLA-A","CD3G","CD3G",0.510329205732673,0.179574148931341,0.344951677332007
"389","NK","CD8 T","HLA-B","HLA-B","CD3G","CD3G",0.744747583195492,0.179574148931341,0.462160866063416
"390","NK","CD8 T","FASLG","FASLG","TNFRSF1A","TNFRSF1A",0.412572643217306,-0.00893921083252189,0.201816716192392
"391","NK","CD8 T","LTB","LTB","TNFRSF1A","TNFRSF1A",-0.73598210743712,-0.00893921083252189,-0.372460659134821
"392","NK","CD8 T","KLRB1","KLRB1","CLEC2D","CLEC2D",0.0643691692978155,0.0849051830797861,0.0746371761888008
"393","NK","CD8 T","CALM2","CALM2","SELL","SELL",-0.373830771468973,-0.526539177461466,-0.45018497446522
"394","NK","CD8 T","CALM1","CALM1","SELL","SELL",0.526744519413706,-0.526539177461466,0.000102670976119767
"395","NK","CD8 T","CALM3","CALM3","SELL","SELL",0.157886963401025,-0.526539177461466,-0.184326107030221
"396","NK","CD8 T","GNAI2","GNAI2","S1PR4","S1PR4",0.179714828687139,0.00502576451606294,0.092370296601601
"397","NK","CD8 T","HLA-B","HLA-B","CANX","CANX",0.744747583195492,-0.0835495891389313,0.33059899702828
"398","NK","CD8 T","CALR","CALR","HLA-F","HLA-F",0.436485322626465,0.0087099939294325,0.222597658277949
"399","NK","CD8 T","B2M","B2M","HLA-F","HLA-F",0.728883142873204,0.0087099939294325,0.368796568401318
"400","NK","CD8 T","LRPAP1","LRPAP1","SORL1","SORL1",0.0635921117032678,0.132754549798968,0.0981733307511181
"401","NK","CD8 T","HLA-A","HLA-A","APLP2","APLP2",0.510329205732673,-0.096212787592521,0.207058209070076
"402","NK","CD8 T","B2M","B2M","CD3D","CD3D",0.728883142873204,0.951524748506574,0.840203945689889
"403","NK","CD8 T","HLA-A","HLA-A","CD3D","CD3D",0.510329205732673,0.951524748506574,0.730926977119623
"404","NK","CD8 T","HLA-C","HLA-C","CD3D","CD3D",0.820233658651436,0.951524748506574,0.885879203579005
"405","NK","CD8 T","HLA-B","HLA-B","CD3D","CD3D",0.744747583195492,0.951524748506574,0.848136165851033
"406","NK","CD8 T","HSPA8","HSPA8","ADRB2","ADRB2",0.251723104772181,0.052092057549222,0.151907581160702
"407","NK","CD8 T","ACTR2","ACTR2","ADRB2","ADRB2",0.0527774328718549,0.052092057549222,0.0524347452105385
"408","NK","CD8 T","CALM1","CALM1","FAS","FAS",0.526744519413706,0.177405475434589,0.352074997424147
"409","NK","CD8 T","ICAM2","ICAM2","ITGAL","ITGAL",-0.00952833936825393,0.149572199800229,0.0700219302159873
"410","NK","CD8 T","ADA","ADA","DPP4","DPP4",0.239157762386788,0.425581056486495,0.332369409436642
"411","NK","CD8 T","B2M","B2M","CD247","CD247",0.728883142873204,-0.0206324049850662,0.354125368944069
"412","NK","CD8 T","CD59","CD59","CD2","CD2",-0.0942192630450944,0.631064205389701,0.268422471172303
"413","NK","CD8 T","B2M","B2M","KLRD1","KLRD1",0.728883142873204,-0.220226347035037,0.254328397919084
"414","NK","CD8 T","HLA-B","HLA-B","KLRD1","KLRD1",0.744747583195492,-0.220226347035037,0.262260618080228
"415","NK","CD8 T","SPON2","SPON2","ITGB2","ITGB2",1.04724343131851,-0.224075373209829,0.411584029054341
"416","NK","CD8 T","ICAM2","ICAM2","ITGB2","ITGB2",-0.00952833936825393,-0.224075373209829,-0.116801856289041
"417","NK","CD8 T","VIM","VIM","CD44","CD44",-0.673217141637688,0.363316964693636,-0.154950088472026
"418","NK","CD8 T","B2M","B2M","CD3G","CD3G",0.728883142873204,0.179574148931341,0.454228645902272
"419","NK","CD8 T","B2M","B2M","KLRC1","KLRC1",0.728883142873204,-0.0669805388544327,0.330951302009386
"420","NK","CD8 T","GZMB","GZMB","PGRMC1","PGRMC1",1.22622477303241,0.318825667545555,0.772525220288985
"421","NK","CD8 T","PRSS23","PRSS23","TMEM222","TMEM222",0.585269453210387,0.188560860781337,0.386915156995862
"422","NK","CD8 T","RPS27A","RPS27A","ADRB2","ADRB2",-0.629192696298212,0.052092057549222,-0.288550319374495
"423","NK","CD8 T","RPS27A","RPS27A","SMAD3","SMAD3",-0.629192696298212,0.186384863569742,-0.221403916364235
"424","NK","CD8 T","RPS27A","RPS27A","TGFBR2","TGFBR2",-0.629192696298212,0.242034649719245,-0.193579023289484
"425","NK","CD8 T","UBA52","UBA52","ADRB2","ADRB2",-0.699191572565295,0.052092057549222,-0.323549757508037
"426","NK","CD8 T","UBA52","UBA52","SMAD3","SMAD3",-0.699191572565295,0.186384863569742,-0.256403354497777
"427","NK","CD8 T","UBA52","UBA52","TGFBR2","TGFBR2",-0.699191572565295,0.242034649719245,-0.228578461423025
"428","NK","CD8 T","UBB","UBB","ADRB2","ADRB2",0.62625475246351,0.052092057549222,0.339173405006366
"429","NK","CD8 T","UBB","UBB","SMAD3","SMAD3",0.62625475246351,0.186384863569742,0.406319808016626
"430","NK","CD8 T","UBB","UBB","TGFBR2","TGFBR2",0.62625475246351,0.242034649719245,0.434144701091377
"431","NK","CD8 T","UBC","UBC","ADRB2","ADRB2",-0.0720944062602943,0.052092057549222,-0.0100011743555362
"432","NK","CD8 T","UBC","UBC","SMAD3","SMAD3",-0.0720944062602943,0.186384863569742,0.0571452286547237
"433","NK","CD8 T","UBC","UBC","TGFBR2","TGFBR2",-0.0720944062602943,0.242034649719245,0.0849701217294754
"434","CD8 T","B","IFNG","IFNG","IFNGR1","IFNGR1",-0.0642448701369524,-0.162245133931649,-0.113245002034301
"435","CD8 T","B","IFNG","IFNG","IFNGR2","IFNGR2",-0.0642448701369524,0.177969662556593,0.0568623962098205
"436","CD8 T","B","ALOX5AP","ALOX5AP","ALOX5","ALOX5",-0.0233042030456539,0.568163472075279,0.272429634514813
"437","CD8 T","B","CCL5","CCL5","CXCR3","CXCR3",0.777212805172319,-0.206366198725265,0.285423303223527
"438","CD8 T","B","ANXA1","ANXA1","FPR1","FPR1",0.366564292422121,0.222620338762458,0.29459231559229
"439","CD8 T","B","ST6GAL1","ST6GAL1","CD22","CD22",0.120350156692462,0.618197025849411,0.369273591270936
"440","CD8 T","B","CD48","CD48","CD2","CD2",0.244606924423997,-0.57975818134744,-0.167575628461721
"441","CD8 T","B","LGALS1","LGALS1","CD69","CD69",-0.246959086872841,0.143528083727423,-0.0517155015727093
"442","CD8 T","B","SEMA4D","SEMA4D","CD72","CD72",0.00197768957454372,0.485221202294718,0.243599445934631
"443","CD8 T","B","CD160","CD160","TNFRSF14","TNFRSF14",0.152673618645546,-0.00427714246203242,0.0741982380917566
"444","CD8 T","B","ICAM3","ICAM3","ITGB2","ITGB2",-0.0390957843418373,-0.528850645187414,-0.283973214764626
"445","CD8 T","B","LGALS1","LGALS1","ITGB1","ITGB1",-0.246959086872841,0.0656404849081164,-0.0906593009823625
"446","CD8 T","B","LGALS1","LGALS1","PTPRC","PTPRC",-0.246959086872841,-0.415537900453525,-0.331248493663183
"447","CD8 T","B","TIMP1","TIMP1","CD63","CD63",0.179069164139436,-0.514310355793901,-0.167620595827233
"448","CD8 T","B","TGFB1","TGFB1","ITGB1","ITGB1",-0.346161004504446,0.0656404849081164,-0.140260259798165
"449","CD8 T","B","TGFB1","TGFB1","CXCR4","CXCR4",-0.346161004504446,-0.131208762765105,-0.238684883634776
"450","CD8 T","B","SELPLG","SELPLG","ITGAM","ITGAM",-0.0362436832764299,0.00127482416992858,-0.0174844295532507
"451","CD8 T","B","SELPLG","SELPLG","SELL","SELL",-0.0362436832764299,0.0406173891867041,0.00218685295513706
"452","CD8 T","B","SELPLG","SELPLG","ITGB2","ITGB2",-0.0362436832764299,-0.528850645187414,-0.282547164231922
"453","CD8 T","B","HSP90B1","HSP90B1","TLR7","TLR7",0.123135429680197,0.369265107098859,0.246200268389528
"454","CD8 T","B","GNAI2","GNAI2","FPR1","FPR1",-0.162535508086059,0.222620338762458,0.0300424153381994
"455","CD8 T","B","GNAI2","GNAI2","CXCR3","CXCR3",-0.162535508086059,-0.206366198725265,-0.184450853405662
"456","CD8 T","B","PKM","PKM","CD44","CD44",0.273403905468636,-0.051623018421187,0.110890443523724
"457","CD8 T","B","FYN","FYN","SPN","SPN",0.238923346252221,-0.237111460063958,0.000905943094131653
"458","CD8 T","B","CALM1","CALM1","PTPRA","PTPRA",0.00532805683149327,-0.079869577844486,-0.0372707605064964
"459","CD8 T","B","SPTAN1","SPTAN1","PTPRA","PTPRA",0.217258347301579,-0.079869577844486,0.0686943847285464
"460","CD8 T","B","HLA-C","HLA-C","CD3G","CD3G",0.0422013118676142,-0.0729012737529996,-0.0153499809426927
"461","CD8 T","B","HLA-A","HLA-A","CD3G","CD3G",0.239492084991652,-0.0729012737529996,0.0832954056193262
"462","CD8 T","B","HLA-B","HLA-B","CD3G","CD3G",-0.0161312431587608,-0.0729012737529996,-0.0445162584558802
"463","CD8 T","B","ICAM2","ICAM2","ITGAM","ITGAM",-0.0791852280486983,0.00127482416992858,-0.0389552019393848
"464","CD8 T","B","KLRB1","KLRB1","CLEC2D","CLEC2D",0.293035306560264,0.0974415995970218,0.195238453078643
"465","CD8 T","B","CALM2","CALM2","SELL","SELL",0.200095165754302,0.0406173891867041,0.120356277470503
"466","CD8 T","B","CALM1","CALM1","SELL","SELL",0.00532805683149327,0.0406173891867041,0.0229727230090987
"467","CD8 T","B","CALM3","CALM3","SELL","SELL",-0.0676064427404034,0.0406173891867041,-0.0134945267768497
"468","CD8 T","B","GNAI2","GNAI2","S1PR4","S1PR4",-0.162535508086059,0.010028523213643,-0.0762534924362082
"469","CD8 T","B","HLA-B","HLA-B","CANX","CANX",-0.0161312431587608,-0.00664882725819368,-0.0113900352084772
"470","CD8 T","B","GSTP1","GSTP1","TRAF2","TRAF2",-0.360504548770114,0.321488113677064,-0.0195082175465248
"471","CD8 T","B","CALR","CALR","HLA-F","HLA-F",-0.105828046193839,0.0380774623995144,-0.0338752918971621
"472","CD8 T","B","B2M","B2M","HLA-F","HLA-F",0.239198378150588,0.0380774623995144,0.138637920275051
"473","CD8 T","B","LRPAP1","LRPAP1","SORL1","SORL1",0.0378219212957573,-0.19098414076676,-0.0765811097355016
"474","CD8 T","B","CALM1","CALM1","KCNN4","KCNN4",0.00532805683149327,0.366452497949396,0.185890277390445
"475","CD8 T","B","HLA-A","HLA-A","APLP2","APLP2",0.239492084991652,0.0799269211409029,0.159709503066277
"476","CD8 T","B","B2M","B2M","CD3D","CD3D",0.239198378150588,-0.428411266288325,-0.0946064440688686
"477","CD8 T","B","HLA-A","HLA-A","CD3D","CD3D",0.239492084991652,-0.428411266288325,-0.0944595906483366
"478","CD8 T","B","HLA-C","HLA-C","CD3D","CD3D",0.0422013118676142,-0.428411266288325,-0.193104977210355
"479","CD8 T","B","HLA-B","HLA-B","CD3D","CD3D",-0.0161312431587608,-0.428411266288325,-0.222271254723543
"480","CD8 T","B","CALM1","CALM1","FAS","FAS",0.00532805683149327,0.0836555942073676,0.0444918255194304
"481","CD8 T","B","B2M","B2M","CD247","CD247",0.239198378150588,-0.764050310775759,-0.262425966312585
"482","CD8 T","B","CD59","CD59","CD2","CD2",0.147323340227598,-0.57975818134744,-0.216217420559921
"483","CD8 T","B","LTB","LTB","CD40","CD40",0.11439769537072,0.771196688085814,0.442797191728267
"484","CD8 T","B","ICAM2","ICAM2","ITGB2","ITGB2",-0.0791852280486983,-0.528850645187414,-0.304017936618056
"485","CD8 T","B","VIM","VIM","CD44","CD44",0.470838499158985,-0.051623018421187,0.209607740368899
"486","CD8 T","B","B2M","B2M","CD3G","CD3G",0.239198378150588,-0.0729012737529996,0.0831485521987942
"487","CD8 T","B","CD52","CD52","SIGLEC10","SIGLEC10",0.284522286846574,0.350500109162648,0.317511198004611
"488","CD8 T","B","PTDSS1","PTDSS1","JMJD6","JMJD6",-0.141829850057349,0.0715079785816555,-0.0351609357378465
"489","CD8 T","B","RPS27A","RPS27A","RIPK1","RIPK1",0.223942492532665,0.0868259037100329,0.155384198121349
"490","CD8 T","B","UBA52","UBA52","RIPK1","RIPK1",0.210671358630196,0.0868259037100329,0.148748631170115
"491","CD8 T","B","UBB","UBB","RIPK1","RIPK1",0.00856783822645113,0.0868259037100329,0.047696870968242
"492","CD8 T","B","UBC","UBC","RIPK1","RIPK1",0.199284707767238,0.0868259037100329,0.143055305738636
"493","CD8 T","NK","IFNG","IFNG","IFNGR1","IFNGR1",-0.0642448701369524,-0.0309329284318834,-0.0475888992844179
"494","CD8 T","NK","TGFB1","TGFB1","TGFBR3","TGFBR3",-0.346161004504446,0.318253593035569,-0.0139537057344388
"495","CD8 T","NK","TGFB1","TGFB1","TGFBR1","TGFBR1",-0.346161004504446,0.353414029386622,0.00362651244108805
"496","CD8 T","NK","IFNG","IFNG","IFNGR2","IFNGR2",-0.0642448701369524,0.0365998875790657,-0.0138224912789433
"497","CD8 T","NK","IL23A","IL23A","IL12RB1","IL12RB1",0.355876832457465,0.377918787377281,0.366897809917373
"498","CD8 T","NK","CCL5","CCL5","CXCR3","CXCR3",0.777212805172319,0.0379110844817353,0.407561944827027
"499","CD8 T","NK","GNAS","GNAS","PTGDR","PTGDR",-0.223984427194272,0.614581627266401,0.195298600036065
"500","CD8 T","NK","MFNG","MFNG","NOTCH1","NOTCH1",0.0975994439633006,0.168692371645531,0.133145907804416
"501","CD8 T","NK","ADAM10","ADAM10","NOTCH1","NOTCH1",0.0717210027638626,0.168692371645531,0.120206687204697
"502","CD8 T","NK","CD48","CD48","CD2","CD2",0.244606924423997,-0.0513060240422604,0.0966504501908684
"503","CD8 T","NK","CD48","CD48","CD244","CD244",0.244606924423997,0.528735496206176,0.386671210315087
"504","CD8 T","NK","HLA-A","HLA-A","KIR3DL2","KIR3DL2",0.239492084991652,0.348584888095529,0.29403848654359
"505","CD8 T","NK","HLA-C","HLA-C","KIR2DL3","KIR2DL3",0.0422013118676142,0.423212651268706,0.23270698156816
"506","CD8 T","NK","LGALS1","LGALS1","CD69","CD69",-0.246959086872841,0.143509481453203,-0.051724802709819
"507","CD8 T","NK","CD160","CD160","TNFRSF14","TNFRSF14",0.152673618645546,0.25447356877558,0.203573593710563
"508","CD8 T","NK","ICAM3","ICAM3","ITGAL","ITGAL",-0.0390957843418373,0.144412410890431,0.0526583132742967
"509","CD8 T","NK","ICAM3","ICAM3","ITGB2","ITGB2",-0.0390957843418373,0.752926018397243,0.356915117027703
"510","CD8 T","NK","LGALS1","LGALS1","PTPRC","PTPRC",-0.246959086872841,0.212933675107588,-0.0170127058826269
"511","CD8 T","NK","TIMP1","TIMP1","CD63","CD63",0.179069164139436,0.902008340804233,0.540538752471835
"512","CD8 T","NK","TGFB1","TGFB1","CXCR4","CXCR4",-0.346161004504446,-0.361900193841443,-0.354030599172945
"513","CD8 T","NK","CLEC2B","CLEC2B","KLRF1","KLRF1",-0.14466499456669,0.55313979759476,0.204237401514035
"514","CD8 T","NK","SELPLG","SELPLG","ITGAM","ITGAM",-0.0362436832764299,0.227952023170098,0.0958541699468338
"515","CD8 T","NK","SELPLG","SELPLG","SELL","SELL",-0.0362436832764299,0.485921788274762,0.224839052499166
"516","CD8 T","NK","SELPLG","SELPLG","ITGB2","ITGB2",-0.0362436832764299,0.752926018397243,0.358341167560407
"517","CD8 T","NK","LYZ","LYZ","ITGAL","ITGAL",0.0689782085830009,0.144412410890431,0.106695309736716
"518","CD8 T","NK","TNFSF12","TNFSF12","TNFRSF25","TNFRSF25",0.0858787699537955,0.132460105567676,0.109169437760736
"519","CD8 T","NK","ARPC5","ARPC5","ADRB2","ADRB2",-0.232264816991436,0.166455069527251,-0.0329048737320923
"520","CD8 T","NK","GNAI2","GNAI2","S1PR5","S1PR5",-0.162535508086059,0.462310667845941,0.149887579879941
"521","CD8 T","NK","GNAI2","GNAI2","CXCR3","CXCR3",-0.162535508086059,0.0379110844817353,-0.0623122118021621
"522","CD8 T","NK","GNAI2","GNAI2","ADCY7","ADCY7",-0.162535508086059,0.339740675733056,0.0886025838234982
"523","CD8 T","NK","PKM","PKM","CD44","CD44",0.273403905468636,-0.311693946272449,-0.0191450204019064
"524","CD8 T","NK","FYN","FYN","SPN","SPN",0.238923346252221,0.356683438207106,0.297803392229664
"525","CD8 T","NK","CALM1","CALM1","PTPRA","PTPRA",0.00532805683149327,0.00414760997499959,0.00473783340324643
"526","CD8 T","NK","GNAS","GNAS","ADCY7","ADCY7",-0.223984427194272,0.339740675733056,0.0578781242693921
"527","CD8 T","NK","SPTAN1","SPTAN1","PTPRA","PTPRA",0.217258347301579,0.00414760997499959,0.110702978638289
"528","CD8 T","NK","HLA-C","HLA-C","CD3G","CD3G",0.0422013118676142,-0.106672875178342,-0.0322357816553637
"529","CD8 T","NK","HLA-E","HLA-E","KLRD1","KLRD1",0.123881892428638,0.830116326659573,0.476999109544106
"530","CD8 T","NK","HLA-E","HLA-E","KLRC1","KLRC1",0.123881892428638,0.494168965949764,0.309025429189201
"531","CD8 T","NK","HLA-A","HLA-A","CD3G","CD3G",0.239492084991652,-0.106672875178342,0.0664096049066552
"532","CD8 T","NK","HLA-B","HLA-B","CD3G","CD3G",-0.0161312431587608,-0.106672875178342,-0.0614020591685511
"533","CD8 T","NK","ICAM2","ICAM2","ITGAM","ITGAM",-0.0791852280486983,0.227952023170098,0.0743833975606997
"534","CD8 T","NK","LTB","LTB","TNFRSF1A","TNFRSF1A",0.11439769537072,0.340206550369779,0.227302122870249
"535","CD8 T","NK","CALM2","CALM2","SELL","SELL",0.200095165754302,0.485921788274762,0.343008477014532
"536","CD8 T","NK","CALM1","CALM1","SELL","SELL",0.00532805683149327,0.485921788274762,0.245624922553128
"537","CD8 T","NK","CALM3","CALM3","SELL","SELL",-0.0676064427404034,0.485921788274762,0.209157672767179
"538","CD8 T","NK","GNAI2","GNAI2","S1PR4","S1PR4",-0.162535508086059,-0.0150542877297057,-0.0887948979078826
"539","CD8 T","NK","HLA-B","HLA-B","CANX","CANX",-0.0161312431587608,0.0901984163971247,0.037033586619182
"540","CD8 T","NK","CALR","CALR","HLA-F","HLA-F",-0.105828046193839,-0.0467874563289466,-0.0763077512613926
