"","source","target","ligand.complex","ligand","receptor.complex","receptor","ligand.scaled","receptor.scaled","weight_sc"
"92","B","NK","ADAM10","ADAM10","TSPAN17","TSPAN17",-0.00270690700277582,0.0950177282437899,0.046155410620507
"93","B","NK","TNFSF12","TNFSF12","TNFRSF25","TNFRSF25",-0.11699182378592,0.132460105567676,0.00773414089087811
"94","B","NK","HMGB1","HMGB1","CXCR4","CXCR4",-0.254962488690361,-0.361900193841443,-0.308431341265902
"95","B","NK","LGALS9","LGALS9","CD44","CD44",0.37783616839183,-0.311693946272449,0.0330711110596905
"96","B","NK","LTB","LTB","TNFRSF1A","TNFRSF1A",0.621584412066401,0.340206550369779,0.48089548121809
"97","B","NK","LRPAP1","LRPAP1","SORL1","SORL1",-0.101414032999025,0.0582295909677922,-0.0215922210156165
"98","B","NK","HLA-A","HLA-A","APLP2","APLP2",-0.749821290724325,0.0162858664516183,-0.366767712136353
"99","B","NK","HLA-B","HLA-B","KIR3DL2","KIR3DL2",-0.728616340036732,0.348584888095529,-0.190015725970602
"100","B","NK","CD59","CD59","CD2","CD2",-0.0531040771825034,-0.0513060240422604,-0.0522050506123819
"101","B","NK","HLA-B","HLA-B","KLRD1","KLRD1",-0.728616340036732,0.830116326659573,0.0507499933114206
"102","B","NK","MIF","MIF","CD74_CXCR4","CXCR4",-0.190686152483387,-0.361900193841443,-0.276293173162415
"103","B","NK","MIF","MIF","CD44_CD74","CD44",-0.190686152483387,-0.311693946272449,-0.251190049377918
"104","B","NK","LGALS9","LGALS9","PTPRC","PTPRC",0.37783616839183,0.212933675107588,0.295384921749709
"105","B","NK","ICAM2","ICAM2","ITGAM_ITGB2","ITGAM",0.0887135674169522,0.227952023170098,0.158332795293525
"106","B","NK","LCK","LCK","CD8A_CD8B","CD8A",-0.698760095104902,-0.202692640475552,-0.450726367790227
"107","B","NK","HLA-F","HLA-F","KIR3DL2","KIR3DL2",0.0380774623995144,0.348584888095529,0.193331175247522
"108","B","NK","CD99","CD99","PILRB","PILRB",-0.605636213013785,0.104005354800873,-0.250815429106456
"109","B","NK","LRPAP1","LRPAP1","CD320","CD320",-0.101414032999025,0.106751746772939,0.00266885688695708
"110","B","NK","IL10RB","IL10RB","IL10RA","IL10RA",0.00167059985728805,0.0387183304372295,0.0201944651472588
