"","source","target","ligand.complex","ligand","receptor.complex","receptor","ligand.scaled","receptor.scaled","weight_sc"
"69","NK","CD8 T","HLA-DRB5","HLA-DRB5","LAG3","LAG3",-0.65189593398728,0.822328273891339,0.0852161699520296
"70","NK","CD8 T","HLA-E","HLA-E","KLRC1_KLRD1","KLRC1",0.332652105384407,-0.0669805388544327,0.132835783264987
"71","NK","CD8 T","ITGAL_ITGB2","ITGAL","ICAM2","ICAM2",0.144412410890431,-0.0791852280486983,0.0326135914208662
"72","NK","CD8 T","ITGAL_ITGB2","ITGAL","ICAM3","ICAM3",0.144412410890431,-0.0390957843418373,0.0526583132742967
"73","NK","CD8 T","LGALS1","LGALS1","CD69","CD69",0.707555925172064,-0.287037565180626,0.210259179995719
"74","NK","CD8 T","CD160","CD160","TNFRSF14","TNFRSF14",0.208791480246729,-0.250196426313548,-0.0207024730334093
"75","NK","CD8 T","CD47","CD47","SIRPG","SIRPG",0.316731819507797,0.391189671715396,0.353960745611597
"76","NK","CD8 T","LGALS3","LGALS3","LAG3","LAG3",-0.0980025782530253,0.822328273891339,0.362162847819157
"77","CD8 T","B","IFNG","IFNG","IFNGR1_IFNGR2","IFNGR1",-0.0642448701369524,-0.162245133931649,-0.113245002034301
"78","CD8 T","B","MIF","MIF","CXCR4","CXCR4",-0.0656902146680009,-0.131208762765105,-0.0984494887165529
"79","CD8 T","B","MIF","MIF","CD74","CD74",-0.0656902146680009,1.11638110266967,0.525345444000836
"80","CD8 T","B","CD48","CD48","CD2","CD2",0.244606924423997,-0.57975818134744,-0.167575628461721
"81","CD8 T","B","ITGAL_ITGB2","ITGAL","ICAM2","ICAM2",0.149572199800229,0.0887135674169522,0.11914288360859
"82","CD8 T","B","ITGAL_ITGB2","ITGAL","ICAM3","ICAM3",0.149572199800229,0.0850170768506756,0.117294638325452
"83","CD8 T","B","LGALS1","LGALS1","CD69","CD69",-0.246959086872841,0.143528083727423,-0.0517155015727093
"84","CD8 T","B","SEMA4D","SEMA4D","CD72","CD72",0.00197768957454372,0.485221202294718,0.243599445934631
"85","CD8 T","B","CD160","CD160","TNFRSF14","TNFRSF14",0.152673618645546,-0.00427714246203242,0.0741982380917566
"86","CD8 T","NK","IFNG","IFNG","IFNGR1_IFNGR2","IFNGR1",-0.0642448701369524,-0.0309329284318834,-0.0475888992844179
"87","CD8 T","NK","MIF","MIF","CXCR4","CXCR4",-0.0656902146680009,-0.361900193841443,-0.213795204254722
"88","CD8 T","NK","MIF","MIF","CD74","CD74",-0.0656902146680009,-0.620946418132034,-0.343318316400017
"89","CD8 T","NK","CD48","CD48","CD2","CD2",0.244606924423997,-0.0513060240422604,0.0966504501908684
"90","CD8 T","NK","CD48","CD48","CD244","CD244",0.244606924423997,0.528735496206176,0.386671210315087
"91","CD8 T","NK","HLA-A","HLA-A","KIR3DL2","KIR3DL2",0.239492084991652,0.348584888095529,0.29403848654359
"92","CD8 T","NK","HLA-C","HLA-C","KIR2DL3","KIR2DL3",0.0422013118676142,0.423212651268706,0.23270698156816
"93","CD8 T","NK","HLA-E","HLA-E","KLRC1_KLRD1","KLRC1",0.123881892428638,0.494168965949764,0.309025429189201
"94","CD8 T","NK","HMGB1","HMGB1","HAVCR2","HAVCR2",-0.00875231695905265,0.445374184625011,0.218310933832979
"95","CD8 T","NK","ITGAL_ITGB2","ITGAL","ICAM2","ICAM2",0.149572199800229,-0.00952833936825393,0.0700219302159873
"96","CD8 T","NK","ITGAL_ITGB2","ITGAL","ICAM3","ICAM3",0.149572199800229,-0.0459212925088382,0.0518254536456952
"97","CD8 T","NK","LGALS1","LGALS1","CD69","CD69",-0.246959086872841,0.143509481453203,-0.051724802709819
"98","CD8 T","NK","CD160","CD160","TNFRSF14","TNFRSF14",0.152673618645546,0.25447356877558,0.203573593710563
"99","CD8 T","CD8 T","IFNG","IFNG","IFNGR1_IFNGR2","IFNGR1",-0.0642448701369524,0.193178062363533,0.0644665961132903
"100","CD8 T","CD8 T","MIF","MIF","CXCR4","CXCR4",-0.0656902146680009,0.493108956606549,0.213709370969274
"101","CD8 T","CD8 T","MIF","MIF","CD74","CD74",-0.0656902146680009,-0.495434684537642,-0.280562449602821
"102","CD8 T","CD8 T","CD48","CD48","CD2","CD2",0.244606924423997,0.631064205389701,0.437835564906849
"103","CD8 T","CD8 T","HLA-DPA1","HLA-DPA1","LAG3","LAG3",-0.529066863397156,0.822328273891339,0.146630705247091
"104","CD8 T","CD8 T","HLA-DPB1","HLA-DPB1","LAG3","LAG3",-0.482540434138892,0.822328273891339,0.169893919876223
"105","CD8 T","CD8 T","HLA-DQA1","HLA-DQA1","LAG3","LAG3",-0.519806938436906,0.822328273891339,0.151260667727216
"106","CD8 T","CD8 T","HLA-DQB1","HLA-DQB1","LAG3","LAG3",-0.423780727687853,0.822328273891339,0.199273773101743
"107","CD8 T","CD8 T","HLA-DRA","HLA-DRA","LAG3","LAG3",-0.57193749364448,0.822328273891339,0.125195390123429
"108","CD8 T","CD8 T","HLA-DRB1","HLA-DRB1","LAG3","LAG3",-0.340589141565149,0.822328273891339,0.240869566163095
"109","CD8 T","CD8 T","HLA-DRB5","HLA-DRB5","LAG3","LAG3",-0.299268197401089,0.822328273891339,0.261530038245125
"110","CD8 T","CD8 T","HLA-E","HLA-E","KLRC1_KLRD1","KLRC1",0.123881892428638,-0.0669805388544327,0.0284506767871026
"111","CD8 T","CD8 T","ITGAL_ITGB2","ITGAL","ICAM2","ICAM2",0.149572199800229,-0.0791852280486983,0.0351934858757651
"112","CD8 T","CD8 T","ITGAL_ITGB2","ITGAL","ICAM3","ICAM3",0.149572199800229,-0.0390957843418373,0.0552382077291956
"113","CD8 T","CD8 T","LGALS1","LGALS1","CD69","CD69",-0.246959086872841,-0.287037565180626,-0.266998326026733
"114","CD8 T","CD8 T","CD160","CD160","TNFRSF14","TNFRSF14",0.152673618645546,-0.250196426313548,-0.048761403834001
"115","CD8 T","CD8 T","CD47","CD47","SIRPG","SIRPG",-0.271174921048509,0.391189671715396,0.0600073753334432
"116","CD8 T","CD8 T","LGALS3","LGALS3","LAG3","LAG3",0.31729064044469,0.822328273891339,0.569809457168014
