"","source","ligand","target","receptor","aggregate_rank","mean_rank","median_rank","natmi.edge_specificity","natmi.rank","sca.LRscore","sca.rank","logfc.logfc_comb","logfc.rank","connectome.weight_sc","connectome.rank"
"44","CD8 T","HLA-DPA1","CD8 T","LAG3",0.314220375713892,62.25,61.5,0.172176415725607,61,0.794563418444173,62,0.0706654338622865,72,0.146630705247091,54
"45","NK","CD160","NK","TNFRSF14",0.317285473114546,48.25,39.5,0.243126141265205,39,0.718549891247097,79,0.233775016865179,35,0.231632524511154,40
"46","NK","SEMA4D","B","CD72",0.339264191883628,56.75,40,0.280023029774574,31,0.580483540124322,116,0.203852249477157,41,0.231663801680286,39
"47","NK","FASLG","CD8 T","FAS",0.362099988326289,51.5,36,0.492324740890841,12,0.504113245451463,122,0.196563892252739,42,0.294989059325947,30
"48","CD8 T","MIF","CD8 T","CXCR4",0.369955434580076,43.5,40.5,0.143505200540483,75,0.878177197692916,18,0.218392771166142,38,0.213709370969274,43
"49","NK","LGALS1","CD8 T","CD69",0.410354880808419,47.75,41.5,0.136520742368586,78,0.854255762388691,30,0.214214670186547,39,0.210259179995719,44
"50","NK","TGFB1","CD8 T","TGFBR2",0.422872690700542,65.75,56,0.355210329091986,20,0.69010980041239,92,0.358641989692117,19,NA,132
"51","CD8 T","SEMA4D","B","CD72",0.435777905500563,55.5,40.5,0.297626792107285,26,0.587888393974214,115,0.187056508832707,45,0.243599445934631,36
"52","CD8 T","CD160","NK","TNFRSF14",0.462065865171634,51.25,45.5,0.219200561716872,46,0.707957205046061,83,0.250569810119568,31,0.203573593710563,45
"53","CD8 T","ITGAL","B","ICAM3",0.503320284438195,66.25,62.5,0.169792176610995,62,0.711998705660993,81,0.125109848164002,59,0.117294638325452,63
"54","NK","FASLG","B","FAS",0.517235186360317,55.75,41.5,0.387059273087177,16,0.474066543608995,124,0.170865541033758,48,0.248114118712337,35
"55","NK","ITGAL","B","ICAM3",0.528639690916057,68.25,64.5,0.16809575169484,64,0.710968080243627,82,0.112877151577923,62,0.114714743870553,65
"56","B","CD47","CD8 T","SIRPG",0.546113741697447,53.75,48.5,0.277613996391558,32,0.700080419126572,86,0.165892530740539,49,0.172816386628054,48
"57","B","HLA-E","NK","KLRC1",0.546113741697447,51.25,46.5,0.213015227857588,49,0.864241780730991,26,0.190091790621485,44,0.0188174840683591,86
"58","B","MIF","CD8 T","CXCR4",0.554902558656655,52.5,52.5,0.127602689275572,83,0.871753882639508,22,0.152496089538447,52,0.151211402061581,53
"59","NK","MIF","CD8 T","CD74",0.556583624458969,74,92.5,0.105182032360752,89,0.898486110646152,5,-0.090307248780902,106,-0.119529158693127,96
"60","NK","CD86","CD8 T","CD28",0.575851619652543,58.5,45.5,0.367034873899134,18,0.471558155047723,125,0.161571862570801,50,0.2202446099323,41
"61","CD8 T","HLA-DQB1","CD8 T","LAG3",0.582132038648963,67.25,69,0.128338299918559,82,0.703404128028162,84,0.137041389820823,56,0.199273773101743,47
"62","CD8 T","CD48","NK","CD2",0.639584842434837,64.5,70,0.118957170387583,86,0.849431670520287,32,0.0740172184499753,71,0.0966504501908684,69
"63","NK","MIF","NK","CD74",0.66052830276218,78.5,99.5,0.0976341986654797,96,0.895039455280428,6,-0.12531965367378,109,-0.182285025490323,103
"64","CD8 T","ITGAL","CD8 T","ICAM3",0.66985587129659,79.25,80,0.150258859588343,70,0.699307684349738,87,0.0385455247981783,81,0.0552382077291956,79
"65","NK","MIF","B","CXCR4",0.66985587129659,68.25,80.5,0.121803433555259,85,0.869131277531388,25,0.0193117224090881,87,0.0625838021931415,76
"66","CD8 T","ITGAL","NK","ICAM3",0.701188922546426,79.75,80,0.149184637194421,71,0.698552797301455,88,0.0394032228025907,79,0.0518254536456952,81
"67","NK","ITGAL","CD8 T","ICAM3",0.733608550263556,81.5,82.5,0.148757595641049,72,0.698250890847413,89,0.026312828212099,85,0.0526583132742967,80
"68","NK","ITGAL","NK","ICAM3",0.767139589145245,82.25,83,0.147694106000961,73,0.697494498386584,90,0.0271705262165114,84,0.0492455591907963,82
"69","NK","HLA-E","CD8 T","KLRC1",0.837636642281582,70,71.5,0.101275160572843,92,0.814454106330549,45,0.0230817072046493,86,0.132835783264987,57
"70","NK","CD160","B","TNFRSF14",0.874653729020995,71.25,66,0.174151581247213,60,0.683618830329881,93,0.10522338537008,65,0.102257168892348,67
"71","CD8 T","CD160","B","TNFRSF14",0.952354808689581,73.5,69.5,0.157013656510222,67,0.672311019436763,95,0.122018178624469,60,0.0741982380917566,72
"72","B","CD48","NK","CD2",0.952354808689581,76,87.5,0.106449848190263,88,0.842188918923412,34,-0.0214959006907346,95,-0.00124657263874,87
"73","CD8 T","ITGAL","B","ICAM2",0.958078434708786,69,59.5,0.178981871135427,57,0.649064025921012,100,0.126564443011903,58,0.11914288360859,61
"74","CD8 T","CD47","CD8 T","SIRPG",0.993091557811808,78.75,83,0.198312711348785,53,0.663624321458914,96,0.0110775440380683,89,0.0600073753334432,77
"75","B","HLA-C","NK","KIR2DL3",1,62.5,58.5,0.29760824323978,27,0.82657254093445,42,0.0594135536138067,75,-0.219611159625168,106
"76","NK","IFNG","NK","IFNGR2",1,103.5,124.5,0.268570580793514,33,0.580044143706327,117,NA,132,NA,132
"77","B","HLA-A","NK","KIR3DL2",1,73.25,75.5,0.245102374586971,38,0.794925385221463,61,0.00868114139695476,90,-0.200618201314398,104
"78","NK","CD58","NK","CD2",1,67,64.5,0.22441949240326,42,0.661457081756571,97,0.0748064642120083,70,0.127738919043165,59
"79","B","TGFB1","NK","TGFBR1",1,92.25,95,0.217514444680576,47,0.610581791986968,112,0.0452347029079422,78,NA,132
"80","NK","CD86","B","CD28",1,79.5,69.5,0.206944990089361,51,0.401218099949677,128,0.0634618491336454,73,0.104740196103141,66
"81","NK","ITGAL","B","ICAM2",1,71.25,62.5,0.177193630288325,59,0.647919553629352,101,0.114331746425824,61,0.116562989153691,64
"82","B","TGFB1","CD8 T","TGFBR2",1,100.5,102.5,0.158294839158179,65,0.597848216106669,113,0.00367821522372494,92,NA,132
"83","CD8 T","ITGAL","NK","ICAM2",1,79.75,73.5,0.153987747505017,68,0.631747704992432,104,0.0615523008296412,74,0.0700219302159873,73
"84","NK","ITGAL","NK","ICAM2",1,81.25,75.5,0.1524492275516,69,0.630578902296733,105,0.0493196042435619,77,0.0674420357610884,74
"85","CD8 T","TGFB1","NK","TGFBR1",1,106.5,110,0.14440052196696,74,0.560926042739246,118,-0.0672604133575404,102,NA,132
"86","CD8 T","HLA-DRA","CD8 T","LAG3",1,74,69.5,0.140298223161479,76,0.794398440864242,63,-0.0460671376369216,97,0.125195390123429,60
"87","CD8 T","ITGAL","CD8 T","ICAM2",1,89.75,85.5,0.136266054753316,79,0.617414853686047,109,0.0160549069538852,88,0.0351934858757651,83
"88","CD8 T","IFNG","CD8 T","IFNGR1",1,88,78,0.135899401337023,80,0.542676954909513,121,0.051416025335414,76,0.0644665961132903,75
"89","NK","ITGAL","CD8 T","ICAM2",1,91.5,87.5,0.134904595496926,81,0.616228194580752,110,0.00382221036780583,91,0.0326135914208662,84
"90","NK","HLA-DRA","CD8 T","LAG3",1,79.75,76,0.122290713958926,84,0.782953285318283,66,-0.0599918602321635,101,0.098518456401583,68
"91","NK","CD160","CD8 T","TNFRSF14",1,95,93.5,0.108597464226753,87,0.630488666501354,106,-0.0512235958498118,99,-0.0207024730334093,88
"92","CD8 T","TGFB1","CD8 T","TGFBR2",1,112.25,113.5,0.105086618190733,90,0.547771365595473,120,-0.108816901041758,107,NA,132
"93","CD8 T","IFNG","NK","IFNGR2",1,120.25,129,0.101790791558787,91,0.459552963401339,126,NA,132,NA,132
"94","NK","MIF","NK","CXCR4",1,79.75,93,0.0986438839276859,93,0.856663885937358,28,-0.0786626640775627,105,-0.0527619133450275,93
"95","NK","HLA-DRB1","CD8 T","LAG3",1,86.25,86,0.0985183655965162,94,0.738905865733537,73,-0.0553166089555237,100,0.059807753022804,78
"96","CD8 T","CD160","CD8 T","TNFRSF14",1,97.25,95.5,0.0979105950337351,95,0.618342080036263,108,-0.0344288025954228,96,-0.048761403834001,90
"97","CD8 T","HLA-E","CD8 T","KLRC1",1,80.75,89.5,0.0965144932165848,97,0.810788505467331,47,-0.017176255161349,94,0.0284506767871026,85
"98","CD8 T","MIF","B","CXCR4",1,82.75,96,0.0947497740535859,98,0.854173270847908,31,-0.110177128892579,108,-0.0984494887165529,94
"99","CD8 T","LGALS1","B","CD69",1,83.5,95,0.0942144191154104,99,0.829618467581257,40,-0.0761963718821903,104,-0.0517155015727093,91
"100","CD8 T","LGALS1","NK","CD69",1,84,96,0.0942128341312773,100,0.829617278577199,41,-0.0753736738939055,103,-0.051724802709819,92
"101","CD8 T","HLA-DQA1","CD8 T","LAG3",1,82.5,88.5,0.0878867905091591,101,0.676005415998734,94,0.0341211917614217,83,0.151260667727216,52
"102","NK","CD48","NK","CD2",1,89.5,102,0.0845880269830131,102,0.826305293665885,43,-0.158970729888518,111,-0.172362913615518,102
"103","B","MIF","B","CXCR4",1,87,101.5,0.0842500894180465,103,0.846705239533711,33,-0.176073810520274,112,-0.160947457624246,100
