"","source","target","ligand.complex","ligand","receptor.complex","receptor","ligand.log2FC","receptor.log2FC","logfc_comb"
"80","NK","CD8 T","HLA-DRB5","HLA-DRB5","LAG3","LAG3",-0.894878467600962,0.890299917980656,-0.00228927481015306
"81","NK","CD8 T","HLA-E","HLA-E","KLRC1_KLRD1","KLRC1",0.124797509080665,-0.0786340946713661,0.0230817072046493
"82","NK","CD8 T","ITGAL_ITGB2","ITGAL","ICAM2","ICAM2",0.112052470570606,-0.104408049834994,0.00382221036780583
"83","NK","CD8 T","ITGAL_ITGB2","ITGAL","ICAM3","ICAM3",0.112052470570606,-0.0594268141464078,0.026312828212099
"84","NK","CD8 T","LGALS1","LGALS1","CD69","CD69",0.821952015737309,-0.393522675364215,0.214214670186547
"85","NK","CD8 T","TGFB1","TGFB1","TGFBR1_TGFBR2","TGFBR2",0.536613645247628,0.180670334136607,0.358641989692117
"86","NK","CD8 T","CD160","CD160","TNFRSF14","TNFRSF14",0.194271182444495,-0.296718374144119,-0.0512235958498118
"87","NK","CD8 T","CD47","CD47","SIRPG","SIRPG",0.331497924674963,0.348747856088563,0.340122890381763
"88","NK","CD8 T","LGALS3","LGALS3","LAG3","LAG3",-0.12902554633214,0.890299917980656,0.380637185824258
"89","CD8 T","B","IFNG","IFNG","IFNGR1_IFNGR2","IFNGR2",-0.0772279818676967,0.155903754834675,0.0393378864834892
"90","CD8 T","B","MIF","MIF","CXCR4","CXCR4",-0.044819170739393,-0.175535087045765,-0.110177128892579
"91","CD8 T","B","MIF","MIF","CD74","CD74",-0.044819170739393,0.759961684209605,0.357571256735106
"92","CD8 T","B","CD48","CD48","CD2","CD2",0.210453175194121,-0.851693270588201,-0.32062004769704
"93","CD8 T","B","ITGAL_ITGB2","ITGAL","ICAM2","ICAM2",0.136517863742765,0.116611022281041,0.126564443011903
"94","CD8 T","B","ITGAL_ITGB2","ITGAL","ICAM3","ICAM3",0.136517863742765,0.113701832585239,0.125109848164002
"95","CD8 T","B","LGALS1","LGALS1","CD69","CD69",-0.341318111714012,0.188925367949632,-0.0761963718821903
"96","CD8 T","B","SEMA4D","SEMA4D","CD72","CD72",-0.0349977962626183,0.409110813928033,0.187056508832707
"97","CD8 T","B","CD160","CD160","TNFRSF14","TNFRSF14",0.227860768953273,0.0161755882956642,0.122018178624469
"98","CD8 T","NK","IFNG","IFNG","IFNGR1_IFNGR2","IFNGR1",-0.0772279818676967,-0.0241121138733905,-0.0506700478705436
"99","CD8 T","NK","MIF","MIF","CXCR4","CXCR4",-0.044819170739393,-0.371483860019066,-0.20815151537923
"100","CD8 T","NK","MIF","MIF","CD74","CD74",-0.044819170739393,-0.4647978392115,-0.254808504975447
"101","CD8 T","NK","CD48","CD48","CD2","CD2",0.210453175194121,-0.0624187382941706,0.0740172184499753
"102","CD8 T","NK","CD48","CD48","CD244","CD244",0.210453175194121,0.455762275321647,0.333107725257884
"103","CD8 T","NK","HLA-A","HLA-A","KIR3DL2","KIR3DL2",0.0698296392400484,0.201832256332134,0.135830947786091
"104","CD8 T","NK","HLA-C","HLA-C","KIR2DL3","KIR2DL3",0.0346938821134022,0.317739100486593,0.176216491299998
"105","CD8 T","NK","HLA-E","HLA-E","KLRC1_KLRD1","KLRC1",0.0442815843486681,0.558005633907807,0.301143609128238
"106","CD8 T","NK","HMGB1","HMGB1","HAVCR2","HAVCR2",-0.0094407455613541,0.353159843189972,0.171859548814309
"107","CD8 T","NK","IL12B_IL23A","IL23A","IL12RB1_IL23R","IL12RB1",0.299539488906774,0,0.149769744453387
"108","CD8 T","NK","ITGAL_ITGB2","ITGAL","ICAM2","ICAM2",0.136517863742765,-0.0134132620834821,0.0615523008296412
"109","CD8 T","NK","ITGAL_ITGB2","ITGAL","ICAM3","ICAM3",0.136517863742765,-0.0577114181375831,0.0394032228025907
"110","CD8 T","NK","LGALS1","LGALS1","CD69","CD69",-0.341318111714012,0.190570763926201,-0.0753736738939055
"111","CD8 T","NK","TGFB1","TGFB1","TGFBR1_TGFBR2","TGFBR1",-0.398304136220123,0.263783309505042,-0.0672604133575404
"112","CD8 T","NK","CD160","CD160","TNFRSF14","TNFRSF14",0.227860768953273,0.273278851285863,0.250569810119568
"113","CD8 T","CD8 T","IFNG","IFNG","IFNGR1_IFNGR2","IFNGR1",-0.0772279818676967,0.180060032538525,0.051416025335414
"114","CD8 T","CD8 T","MIF","MIF","CXCR4","CXCR4",-0.044819170739393,0.481604713071677,0.218392771166142
"115","CD8 T","CD8 T","MIF","MIF","CD74","CD74",-0.044819170739393,-0.394773029425745,-0.219796100082569
"116","CD8 T","CD8 T","CD48","CD48","CD2","CD2",0.210453175194121,0.745867517091638,0.47816034614288
"117","CD8 T","CD8 T","HLA-DPA1","HLA-DPA1","LAG3","LAG3",-0.748969050256083,0.890299917980656,0.0706654338622865
"118","CD8 T","CD8 T","HLA-DPB1","HLA-DPB1","LAG3","LAG3",-0.669281128639125,0.890299917980656,0.110509394670765
"119","CD8 T","CD8 T","HLA-DQA1","HLA-DQA1","LAG3","LAG3",-0.822057534457812,0.890299917980656,0.0341211917614217
"120","CD8 T","CD8 T","HLA-DQB1","HLA-DQB1","LAG3","LAG3",-0.61621713833901,0.890299917980656,0.137041389820823
"121","CD8 T","CD8 T","HLA-DRA","HLA-DRA","LAG3","LAG3",-0.982434193254499,0.890299917980656,-0.0460671376369216
"122","CD8 T","CD8 T","HLA-DRB1","HLA-DRB1","LAG3","LAG3",-0.50654435988868,0.890299917980656,0.191877779045988
"123","CD8 T","CD8 T","HLA-DRB5","HLA-DRB5","LAG3","LAG3",-0.429067105075787,0.890299917980656,0.230616406452434
"124","CD8 T","CD8 T","HLA-E","HLA-E","KLRC1_KLRD1","KLRC1",0.0442815843486681,-0.0786340946713661,-0.017176255161349
"125","CD8 T","CD8 T","IL12B_IL23A","IL23A","IL12RB1_IL23R","IL12RB1",0.299539488906774,0,0.149769744453387
"126","CD8 T","CD8 T","ITGAL_ITGB2","ITGAL","ICAM2","ICAM2",0.136517863742765,-0.104408049834994,0.0160549069538852
"127","CD8 T","CD8 T","ITGAL_ITGB2","ITGAL","ICAM3","ICAM3",0.136517863742765,-0.0594268141464078,0.0385455247981783
"128","CD8 T","CD8 T","LGALS1","LGALS1","CD69","CD69",-0.341318111714012,-0.393522675364215,-0.367420393539114
"129","CD8 T","CD8 T","TGFB1","TGFB1","TGFBR1_TGFBR2","TGFBR2",-0.398304136220123,0.180670334136607,-0.108816901041758
"130","CD8 T","CD8 T","CD160","CD160","TNFRSF14","TNFRSF14",0.227860768953273,-0.296718374144119,-0.0344288025954228
"131","CD8 T","CD8 T","CD47","CD47","SIRPG","SIRPG",-0.326592768012427,0.348747856088563,0.0110775440380683
"132","CD8 T","CD8 T","LGALS3","LGALS3","LAG3","LAG3",0.299899205747846,0.890299917980656,0.595099561864251
