"","source","ligand","target","receptor","aggregate_rank","mean_rank","median_rank","natmi.edge_specificity","natmi.rank","sca.LRscore","sca.rank","logfc.logfc_comb","logfc.rank","connectome.weight_sc","connectome.rank"
"185","NK","FAM3C","CD8 T","HLA-C",1,131.5,151,0.0749314948138226,161,0.791571956142308,49,-0.0628677161376907,175,-0.0477067906818603,141
"186","NK","LCK","NK","CD8A",1,143.5,154.5,0.0740357522420501,162,0.732448235447646,79,-0.0888560697377311,186,-0.0850797110567156,147
"187","NK","FAM3C","CD8 T","LAMP1",1,156.75,155.5,0.0712093611905889,164,0.559812515207165,147,-0.0560821548885591,171,-0.0830422260212163,145
"188","B","SELL","B","SELPLG",1,141,154.5,0.070744150698841,165,0.707647038830326,85,-0.0513377402952571,170,-0.0690842778047416,144
"189","B","LCK","CD8 T","CD8B",1,141.75,154,0.070329593647297,166,0.705313976293855,86,-0.0607551719729286,173,-0.0626934863240189,142
"190","B","ITGB2","B","ICAM3",1,158.25,188,0.06756608994076,167,0.810555993431426,36,-0.255596677324974,209,NA,221
"191","CD8 T","GRN","NK","TNFRSF1B",1,166.25,166,0.0675598043191187,168,0.527656338127166,164,-0.0897281564920641,187,-0.0835806283051353,146
"192","NK","FAM3C","B","HLA-C",1,151.25,175.5,0.0665516693382153,170,0.781619498356358,54,-0.160675988657685,200,-0.500024931875188,181
"193","CD8 T","MIF","CD8 T","TNFRSF14",1,152,165,0.0650477975094354,171,0.733825156470982,77,-0.167737339271854,201,-0.157943320490774,159
"194","B","FAM3C","B","LAMP1",1,169.25,163,0.0638715301559788,172,0.546372825498737,154,-0.157201586340335,198,-0.122587438907179,153
"195","CD8 T","GRN","CD8 T","TNFRSF1A",1,172.75,176,0.0630991978787192,173,0.428741252127969,189,-0.0791742055840951,179,-0.0993969985511948,150
"196","NK","GRN","B","TNFRSF1B",1,172.5,171,0.0629464357424726,174,0.518834546576457,168,-0.129035830609026,194,-0.124109035358684,154
"197","B","ANXA1","B","FPR1",1,184.25,173.5,0.0611087309336431,175,0.506836102749722,171,-0.508175359527436,219,-0.334528508914034,172
"198","NK","LCK","B","CD8B",1,155,162.5,0.0601566507204936,176,0.688820813992018,99,-0.145926936142524,196,-0.0979543654157473,149
"199","B","ITGB2","CD8 T","ICAM3",1,163.25,196,0.0597931178219231,177,0.800994097358458,40,-0.328342663651702,215,NA,221
"200","B","ITGB2","NK","ICAM3",1,164,197,0.0593656481449756,178,0.800421637305175,41,-0.330480652362351,216,NA,221
"201","CD8 T","SELL","CD8 T","SELPLG",1,165.5,175,0.0588625202131406,179,0.68827153829062,100,-0.315595929647333,212,-0.281391430368948,171
"202","CD8 T","FAM3C","B","LAMP1",1,175,170,0.0582297615446059,180,0.534890041227744,160,-0.171442592264202,203,-0.145085819191979,157
"203","B","MIF","CD8 T","TNFRSF14",1,158.5,173.5,0.0578395337757485,181,0.722198355167037,80,-0.233949331714203,207,-0.220441289398468,166
"204","CD8 T","IFNG","B","IFNGR1",1,178,185,0.0544197514772521,182,0.42886836631811,188,-0.115439240433866,191,-0.113245002034301,151
"205","NK","CD58","B","CD2",1,182,179.5,0.0503942977061442,183,0.480753195880698,176,-0.327329362598347,214,-0.136487159609424,155
"206","CD8 T","GRN","B","TNFRSF1B",1,183.75,183.5,0.0418274904291648,184,0.467796808390584,183,-0.199391319750417,206,-0.191295553160183,162
"207","CD8 T","SELL","B","SELPLG",1,172.75,180,0.0393455517274846,185,0.643512007035788,113,-0.383938959572358,218,-0.352662561128827,175
"208","NK","FAM3C","B","LAMP1",1,186,183.5,0.0351690698680928,186,0.471947627484655,181,-0.261500353211526,210,-0.23704779897308,167
"209","B","LCK","NK","CD8A",1,178.75,183,0.0206685776549574,187,0.591244590051443,129,-0.531051944746524,220,-0.450726367790227,179
"210","B","LCK","B","CD8B",1,186.5,184,0.0167939457522319,188,0.539081489536933,157,-0.588122811151317,221,-0.463601022149259,180
"211","B","ICAM3","B","ITGB2",1,182.5,190,0,189,0,191,0.0455470329131961,129,NA,221
"212","B","EBI3","B","IL27RA",1,174.5,190,0,189,0,191,0.103816177985845,97,NA,221
"213","B","FCER2","B","ITGB2",1,164,190,0,189,0,191,0.1980138232295,55,NA,221
"214","B","ICAM3","NK","ITGB2",1,182.5,190,0,189,0,191,0.0455470329131961,129,NA,221
"215","B","HLA-E","NK","KLRD1",1,195.75,190,0,189,0,191,-0.0837275198386317,182,NA,221
"216","B","FCER2","NK","ITGB2",1,164,190,0,189,0,191,0.1980138232295,55,NA,221
"217","B","ICAM3","CD8 T","ITGB2",1,182.5,190,0,189,0,191,0.0455470329131961,129,NA,221
"218","B","HLA-E","CD8 T","KLRD1",1,195.75,190,0,189,0,191,-0.0837275198386317,182,NA,221
"219","B","EBI3","CD8 T","IL27RA",1,174.5,190,0,189,0,191,0.103816177985845,97,NA,221
"220","NK","ICAM3","B","ITGB2",1,191.25,190,0,189,0,191,-0.0293369421241808,164,NA,221
"221","NK","ICAM3","NK","ITGB2",1,191.25,190,0,189,0,191,-0.0293369421241808,164,NA,221
