"","source","ligand","target","receptor","aggregate_rank","mean_rank","median_rank","natmi.edge_specificity","natmi.rank","sca.LRscore","sca.rank","logfc.logfc_comb","logfc.rank","connectome.weight_sc","connectome.rank"
"63","CD8 T","GNAI2","NK","S1PR5",0.426488962932111,70,65,0.157387805051322,70,0.695594511834501,100,0.172205157411371,50,0.149887579879941,60
"64","B","TGFB1","CD8 T","CXCR4",0.426488962932111,65.75,57.5,0.116582846731556,100,0.821137142488588,48,0.135899579682459,57,0.164555441351373,58
"65","NK","B2M","CD8 T","CD247",0.443806125047897,54.5,55.5,0.115063289928723,101,0.926078424637269,6,0.0620033927174758,84,0.354125368944069,27
"66","B","GNAI2","NK","ADCY7",0.458105515235319,66.75,56,0.219063413749433,36,0.647470326083761,119,0.145239406917993,53,0.161280677565988,59
"67","NK","GNAI2","CD8 T","S1PR5",0.461645369362765,78.75,73,0.152598465366949,75,0.692312937731291,102,0.0990344734714202,67,0.103735853729145,71
"68","B","PTDSS1","NK","JMJD6",0.500481287996668,76.25,58,0.203206508668907,44,0.586628084249706,145,0.13966902286535,55,0.14222521859491,61
"69","CD8 T","B2M","CD8 T","CD247",0.5184,68.5,80.5,0.110889666894185,105,0.924803797937563,8,0.0319633782880776,92,0.109282986582761,69
"70","CD8 T","IL23A","CD8 T","IL12RB1",0.567951735310287,81.75,63.5,0.222733063660336,34,0.520389076493774,166,0.106955232998686,64,0.136867404246898,63
"71","NK","PTDSS1","NK","JMJD6",0.567951735310287,80.5,62.5,0.196621845810029,50,0.582628514317647,147,0.113418213089452,61,0.134200594204009,64
"72","NK","B2M","B","CD3G",0.587048891761766,68.75,66,0.0963868004962396,115,0.849755929859702,28,0.0124448353899735,101,0.327990934560102,31
"73","B","ICAM2","CD8 T","ITGAL",0.615521631853394,74.25,63,0.178981871135427,54,0.649064025921012,117,0.125244044765645,60,0.11914288360859,66
"74","B","ICAM2","NK","ITGAL",0.64007777879217,76.5,65,0.177193630288325,58,0.647919553629352,118,0.10975664734695,63,0.116562989153691,67
