"","source","target","ligand.complex","ligand","receptor.complex","receptor","ligand.expr","receptor.expr","global_mean","LRscore"
"63","NK","B","TGFB1","TGFB1","CXCR4","CXCR4",0.931933919326705,1.32766130682417,0.199056328661466,0.848209997494305
"64","NK","B","GNAI2","GNAI2","FPR1","FPR1",0.570835281855508,0.106251394941705,0.199056328661466,0.553016577948022
"65","NK","B","GNAI2","GNAI2","CXCR3","CXCR3",0.570835281855508,0.118578093468527,0.199056328661466,0.566540053299651
"66","NK","B","PKM","PKM","CD44","CD44",0.585391593388951,0.655390474380009,0.199056328661466,0.75679142243704
"67","NK","B","GNAI2","GNAI2","S1PR4","S1PR4",0.570835281855508,0.617799111087582,0.199056328661466,0.74895452606247
"68","NK","B","LRPAP1","LRPAP1","SORL1","SORL1",0.412413305359203,0.12750279780292,0.199056328661466,0.53531468063049
"69","NK","B","B2M","B2M","CD247","CD247",5.81070168823614,0.269537489139202,0.199056328661466,0.862770522680236
"70","NK","B","LTB","LTB","CD40","CD40",0.976132612922351,0.685959760600616,0.199056328661466,0.80433642120776
"71","NK","B","SPON2","SPON2","ITGB2","ITGB2",1.6151430220959,0.760072642284877,0.199056328661466,0.84770439176794
"72","NK","B","ICAM2","ICAM2","ITGB2","ITGB2",0.459545030143938,0.760072642284877,0.199056328661466,0.748049710525832
"73","NK","B","VIM","VIM","CD44","CD44",0.986986404279211,0.655390474380009,0.199056328661466,0.801604986503933
"74","NK","B","B2M","B2M","CD3G","CD3G",5.81070168823614,0.218130867710745,0.199056328661466,0.849755929859702
"75","NK","B","PTDSS1","PTDSS1","JMJD6","JMJD6",0.266159606718314,0.223981345070093,0.199056328661466,0.550883644494435
"76","NK","NK","TGFB1","TGFB1","TGFBR3","TGFBR3",0.931933919326705,0.189355420774789,0.199056328661466,0.678493252383585
"77","NK","NK","TGFB1","TGFB1","TGFBR1","TGFBR1",0.931933919326705,0.234552940157019,0.199056328661466,0.701381217092248
"78","NK","NK","CCL5","CCL5","CXCR3","CXCR3",2.50336773982058,0.254680211646446,0.199056328661466,0.800450536998331
"79","NK","NK","GNAS","GNAS","PTGDR","PTGDR",0.694354215587798,0.825506009432042,0.199056328661466,0.791815143541941
"80","NK","NK","MFNG","MFNG","NOTCH1","NOTCH1",0.399271070764672,0.136564891325529,0.199056328661466,0.539823565276008
"81","NK","NK","TIMP1","TIMP1","CD63","CD63",0.366608914499595,2.07762185697321,0.199056328661466,0.814277799451835
"82","NK","NK","TGFB1","TGFB1","CXCR4","CXCR4",0.931933919326705,1.07522147794157,0.199056328661466,0.834129884884495
"83","NK","NK","GNAI2","GNAI2","S1PR5","S1PR5",0.570835281855508,0.646330301209225,0.199056328661466,0.753174966690416
"84","NK","NK","GNAI2","GNAI2","CXCR3","CXCR3",0.570835281855508,0.254680211646446,0.199056328661466,0.657002991745687
"85","NK","NK","GNAI2","GNAI2","ADCY7","ADCY7",0.570835281855508,0.313315850176681,0.199056328661466,0.67995573760035
"86","NK","NK","PKM","PKM","CD44","CD44",0.585391593388951,0.425514216912607,0.199056328661466,0.714879447889003
"87","NK","NK","GNAS","GNAS","ADCY7","ADCY7",0.694354215587798,0.313315850176681,0.199056328661466,0.700883628268977
"88","NK","NK","LTB","LTB","TNFRSF1A","TNFRSF1A",0.976132612922351,0.327631764490504,0.199056328661466,0.739651216021976
"89","NK","NK","GNAI2","GNAI2","S1PR4","S1PR4",0.570835281855508,0.598346267100003,0.199056328661466,0.745934809179798
"90","NK","NK","LRPAP1","LRPAP1","SORL1","SORL1",0.412413305359203,0.264592629599535,0.199056328661466,0.623990529914915
"91","NK","NK","ICAM2","ICAM2","ITGAL","ITGAL",0.459545030143938,0.251222995315255,0.199056328661466,0.630578902296733
"92","NK","NK","B2M","B2M","CD247","CD247",5.81070168823614,1.93758526636851,0.199056328661466,0.943998143027872
"93","NK","NK","B2M","B2M","KLRD1","KLRD1",5.81070168823614,1.2213122175345,0.199056328661466,0.930473203492175
"94","NK","NK","SPON2","SPON2","ITGB2","ITGB2",1.6151430220959,2.20648250147255,0.199056328661466,0.904614214405542
"95","NK","NK","ICAM2","ICAM2","ITGB2","ITGB2",0.459545030143938,2.20648250147255,0.199056328661466,0.834947889988324
"96","NK","NK","VIM","VIM","CD44","CD44",0.986986404279211,0.425514216912607,0.199056328661466,0.765017824074059
"97","NK","NK","B2M","B2M","CD3G","CD3G",5.81070168823614,0.196046214000817,0.199056328661466,0.84281389365302
"98","NK","NK","PTDSS1","PTDSS1","JMJD6","JMJD6",0.266159606718314,0.290100016839441,0.199056328661466,0.582628514317647
"99","NK","CD8 T","TGFB1","TGFB1","TGFBR2","TGFBR2",0.931933919326705,0.21085677859872,0.199056328661466,0.69010980041239
"100","NK","CD8 T","CCL5","CCL5","CXCR3","CXCR3",2.50336773982058,0.327414437002168,0.199056328661466,0.819759899296032
"101","NK","CD8 T","GNAS","GNAS","PTGDR","PTGDR",0.694354215587798,0.154508872030404,0.199056328661466,0.621996034225776
"102","NK","CD8 T","TIMP1","TIMP1","CD63","CD63",0.366608914499595,0.626077291096735,0.199056328661466,0.706469172341451
"103","NK","CD8 T","TGFB1","TGFB1","CXCR4","CXCR4",0.931933919326705,2.01083647943994,0.199056328661466,0.873049626345488
"104","NK","CD8 T","GNAI2","GNAI2","S1PR5","S1PR5",0.570835281855508,0.351420907946093,0.199056328661466,0.692312937731291
"105","NK","CD8 T","GNAI2","GNAI2","CXCR3","CXCR3",0.570835281855508,0.327414437002168,0.199056328661466,0.684725833320994
"106","NK","CD8 T","PKM","PKM","CD44","CD44",0.585391593388951,1.02215523036448,0.199056328661466,0.795334686519601
"107","NK","CD8 T","LTB","LTB","TNFRSF1A","TNFRSF1A",0.976132612922351,0.157273328330124,0.199056328661466,0.663114373865655
"108","NK","CD8 T","GNAI2","GNAI2","S1PR4","S1PR4",0.570835281855508,0.613919247516017,0.199056328661466,0.748361799118377
"109","NK","CD8 T","LRPAP1","LRPAP1","SORL1","SORL1",0.412413305359203,0.305588019378849,0.199056328661466,0.640732332846709
"110","NK","CD8 T","ICAM2","ICAM2","ITGAL","ITGAL",0.459545030143938,0.253758341654867,0.199056328661466,0.631747704992432
"111","NK","CD8 T","B2M","B2M","CD247","CD247",5.81070168823614,1.07022848239564,0.199056328661466,0.926078424637269
"112","NK","CD8 T","B2M","B2M","KLRD1","KLRD1",5.81070168823614,0.330485327136156,0.199056328661466,0.874398452848506
"113","NK","CD8 T","SPON2","SPON2","ITGB2","ITGB2",1.6151430220959,1.10399367841308,0.199056328661466,0.870269792434066
"114","NK","CD8 T","ICAM2","ICAM2","ITGB2","ITGB2",0.459545030143938,1.10399367841308,0.199056328661466,0.781576189253981
"115","NK","CD8 T","VIM","VIM","CD44","CD44",0.986986404279211,1.02215523036448,0.199056328661466,0.834598457704224
"116","NK","CD8 T","B2M","B2M","CD3G","CD3G",5.81070168823614,0.383235039408898,0.199056328661466,0.882307433635473
"117","NK","CD8 T","PRSS23","PRSS23","TMEM222","TMEM222",0.696750834191437,0.191745093942942,0.199056328661466,0.647418134755169
"118","CD8 T","B","CCL5","CCL5","CXCR3","CXCR3",3.60344248674324,0.118578093468527,0.199056328661466,0.76656583454019
"119","CD8 T","B","ANXA1","ANXA1","FPR1","FPR1",1.91985288675081,0.106251394941705,0.199056328661466,0.694091560885899
"120","CD8 T","B","SEMA4D","SEMA4D","CD72","CD72",0.213600712045173,0.377493402303649,0.199056328661466,0.587888393974214
"121","CD8 T","B","TIMP1","TIMP1","CD63","CD63",0.429798327183125,0.48357702176794,0.199056328661466,0.696074799321167
"122","CD8 T","B","TGFB1","TGFB1","CXCR4","CXCR4",0.275706464419614,1.32766130682417,0.199056328661466,0.75243988555949
"123","CD8 T","B","GNAI2","GNAI2","FPR1","FPR1",0.320114097180164,0.106251394941705,0.199056328661466,0.480922982088763
"124","CD8 T","B","GNAI2","GNAI2","CXCR3","CXCR3",0.320114097180164,0.118578093468527,0.199056328661466,0.494634400919238
"125","CD8 T","B","PKM","PKM","CD44","CD44",1.0154112570086,0.655390474380009,0.199056328661466,0.803853033683102
"126","CD8 T","B","GNAI2","GNAI2","S1PR4","S1PR4",0.320114097180164,0.617799111087582,0.199056328661466,0.690793707650241
"127","CD8 T","B","LRPAP1","LRPAP1","SORL1","SORL1",0.396068168955046,0.12750279780292,0.199056328661466,0.530281515516733
"128","CD8 T","B","B2M","B2M","CD247","CD247",5.59993352379487,0.269537489139202,0.199056328661466,0.860568635231754
"129","CD8 T","B","LTB","LTB","CD40","CD40",2.22047262675377,0.685959760600616,0.199056328661466,0.861112309754645
"130","CD8 T","B","ICAM2","ICAM2","ITGB2","ITGB2",0.406658252061046,0.760072642284877,0.199056328661466,0.736354398666199
"131","CD8 T","B","VIM","VIM","CD44","CD44",2.34866504851808,0.655390474380009,0.199056328661466,0.861741348455782
"132","CD8 T","B","B2M","B2M","CD3G","CD3G",5.59993352379487,0.218130867710745,0.199056328661466,0.847382158699134
"133","CD8 T","B","PTDSS1","PTDSS1","JMJD6","JMJD6",0.152462397606942,0.223981345070093,0.199056328661466,0.481421691100555
"134","CD8 T","NK","TGFB1","TGFB1","TGFBR3","TGFBR3",0.275706464419614,0.189355420774789,0.199056328661466,0.534418836511275
"135","CD8 T","NK","TGFB1","TGFB1","TGFBR1","TGFBR1",0.275706464419614,0.234552940157019,0.199056328661466,0.560926042739246
"136","CD8 T","NK","IL23A","IL23A","IL12RB1","IL12RB1",0.236730990930135,0.4689443452849,0.199056328661466,0.626005115340359
"137","CD8 T","NK","CCL5","CCL5","CXCR3","CXCR3",3.60344248674324,0.254680211646446,0.199056328661466,0.827960159623293
"138","CD8 T","NK","GNAS","GNAS","PTGDR","PTGDR",0.436711099585814,0.825506009432042,0.199056328661466,0.751017504851876
"139","CD8 T","NK","MFNG","MFNG","NOTCH1","NOTCH1",0.527169548823062,0.136564891325529,0.199056328661466,0.574093690462125
"140","CD8 T","NK","TIMP1","TIMP1","CD63","CD63",0.429798327183125,2.07762185697321,0.199056328661466,0.826002920276668
"141","CD8 T","NK","TGFB1","TGFB1","CXCR4","CXCR4",0.275706464419614,1.07522147794157,0.199056328661466,0.732280042281377
"142","CD8 T","NK","GNAI2","GNAI2","S1PR5","S1PR5",0.320114097180164,0.646330301209225,0.199056328661466,0.695594511834501
"143","CD8 T","NK","GNAI2","GNAI2","CXCR3","CXCR3",0.320114097180164,0.254680211646446,0.199056328661466,0.589223244737282
"144","CD8 T","NK","GNAI2","GNAI2","ADCY7","ADCY7",0.320114097180164,0.313315850176681,0.199056328661466,0.614047218390309
"145","CD8 T","NK","PKM","PKM","CD44","CD44",1.0154112570086,0.425514216912607,0.199056328661466,0.767560232979272
"146","CD8 T","NK","GNAS","GNAS","ADCY7","ADCY7",0.436711099585814,0.313315850176681,0.199056328661466,0.650139849720002
"147","CD8 T","NK","LTB","LTB","TNFRSF1A","TNFRSF1A",2.22047262675377,0.327631764490504,0.199056328661466,0.810781318841324
"148","CD8 T","NK","GNAI2","GNAI2","S1PR4","S1PR4",0.320114097180164,0.598346267100003,0.199056328661466,0.687366427570493
"149","CD8 T","NK","LRPAP1","LRPAP1","SORL1","SORL1",0.396068168955046,0.264592629599535,0.199056328661466,0.619234662069071
"150","CD8 T","NK","ICAM2","ICAM2","ITGAL","ITGAL",0.406658252061046,0.251222995315255,0.199056328661466,0.616228194580752
"151","CD8 T","NK","B2M","B2M","CD247","CD247",5.59993352379487,1.93758526636851,0.199056328661466,0.943013491571967
"152","CD8 T","NK","B2M","B2M","KLRD1","KLRD1",5.59993352379487,1.2213122175345,0.199056328661466,0.929268567984557
"153","CD8 T","NK","ICAM2","ICAM2","ITGB2","ITGB2",0.406658252061046,2.20648250147255,0.199056328661466,0.8263499355768
"154","CD8 T","NK","VIM","VIM","CD44","CD44",2.34866504851808,0.425514216912607,0.199056328661466,0.833946957146684
"155","CD8 T","NK","B2M","B2M","CD3G","CD3G",5.59993352379487,0.196046214000817,0.199056328661466,0.840351048565633
"156","CD8 T","NK","PTDSS1","PTDSS1","JMJD6","JMJD6",0.152462397606942,0.290100016839441,0.199056328661466,0.513742544820474
"157","CD8 T","CD8 T","TGFB1","TGFB1","TGFBR2","TGFBR2",0.275706464419614,0.21085677859872,0.199056328661466,0.547771365595473
"158","CD8 T","CD8 T","IL23A","IL23A","IL12RB1","IL12RB1",0.236730990930135,0.197049381084032,0.199056328661466,0.520389076493774
"159","CD8 T","CD8 T","CCL5","CCL5","CXCR3","CXCR3",3.60344248674324,0.327414437002168,0.199056328661466,0.845122616256563
"160","CD8 T","CD8 T","GNAS","GNAS","PTGDR","PTGDR",0.436711099585814,0.154508872030404,0.199056328661466,0.566153351830863
"161","CD8 T","CD8 T","TIMP1","TIMP1","CD63","CD63",0.429798327183125,0.626077291096735,0.199056328661466,0.722682538992623
"162","CD8 T","CD8 T","TGFB1","TGFB1","CXCR4","CXCR4",0.275706464419614,2.01083647943994,0.199056328661466,0.789054165272824
"163","CD8 T","CD8 T","GNAI2","GNAI2","S1PR5","S1PR5",0.320114097180164,0.351420907946093,0.199056328661466,0.627555302803004
"164","CD8 T","CD8 T","GNAI2","GNAI2","CXCR3","CXCR3",0.320114097180164,0.327414437002168,0.199056328661466,0.619249576313602
"165","CD8 T","CD8 T","PKM","PKM","CD44","CD44",1.0154112570086,1.02215523036448,0.199056328661466,0.836548881071894
"166","CD8 T","CD8 T","LTB","LTB","TNFRSF1A","TNFRSF1A",2.22047262675377,0.157273328330124,0.199056328661466,0.748031771191064
"167","CD8 T","CD8 T","GNAI2","GNAI2","S1PR4","S1PR4",0.320114097180164,0.613919247516017,0.199056328661466,0.690120476968147
"168","CD8 T","CD8 T","LRPAP1","LRPAP1","SORL1","SORL1",0.396068168955046,0.305588019378849,0.199056328661466,0.636064716245944
"169","CD8 T","CD8 T","ICAM2","ICAM2","ITGAL","ITGAL",0.406658252061046,0.253758341654867,0.199056328661466,0.617414853686047
"170","CD8 T","CD8 T","B2M","B2M","CD247","CD247",5.59993352379487,1.07022848239564,0.199056328661466,0.924803797937563
"171","CD8 T","CD8 T","B2M","B2M","KLRD1","KLRD1",5.59993352379487,0.330485327136156,0.199056328661466,0.872355535936838
"172","CD8 T","CD8 T","ICAM2","ICAM2","ITGB2","ITGB2",0.406658252061046,1.10399367841308,0.199056328661466,0.7709606453919
"173","CD8 T","CD8 T","VIM","VIM","CD44","CD44",2.34866504851808,1.02215523036448,0.199056328661466,0.886154361059951
"174","CD8 T","CD8 T","B2M","B2M","CD3G","CD3G",5.59993352379487,0.383235039408898,0.199056328661466,0.880375557833218
"175","CD8 T","CD8 T","PRSS23","PRSS23","TMEM222","TMEM222",0.157911498213443,0.191745093942942,0.199056328661466,0.466428822491191
