"","source","target","ligand.complex","ligand","receptor.complex","receptor","ligand.expr","receptor.expr","ligand.sum","receptor.sum","edge_specificity"
"1","B","B","CCL5","CCL5","CXCR3","CXCR3",0.491671035879648,0.118578093468527,6.59848126244347,0.700672742117141,0.012610139117639
"2","B","B","EBI3","EBI3","IL27RA","IL27RA",0.162130281769887,0.191378512765407,0.162130281769887,0.553902131221905,0.345509616190188
"3","B","B","ANXA1","ANXA1","FPR1","FPR1",0.393885390523984,0.106251394941705,4.42587558923229,0.154739805571736,0.0611087309336431
"4","B","B","MIF","MIF","CXCR4","CXCR4",0.910488685785623,1.32766130682417,3.25077398115297,4.41371926420569,0.0842500894180465
"5","B","B","ST6GAL1","ST6GAL1","CD22","CD22",0.11892305380661,0.554265365533974,0.326907595467928,0.672465812718861,0.29983931219315
"6","B","B","MIF","MIF","CD74","CD74",0.910488685785623,4.53114927048177,3.25077398115297,9.07811013663448,0.139797917005679
"7","B","B","CD2","CD2","CD48","CD48",0.163910940299779,1.54599795581421,2.35468256057391,4.50213612228954,0.0239037406377987
"8","B","B","CD48","CD48","CD2","CD2",1.54599795581421,0.163910940299779,4.50213612228954,2.35468256057391,0.0239037406377987
"9","B","B","LGALS1","LGALS1","CD69","CD69",0.611329574820841,1.0644346189095,3.58829065224662,2.77880948852945,0.0652601414004914
"10","B","B","SEMA4D","SEMA4D","CD72","CD72",0.223094502642178,0.377493402303649,0.637662063556706,0.424863534719512,0.310855242580462
"11","B","B","GRN","GRN","TNFRSF1B","TNFRSF1B",0.37397282069396,0.215719706431801,0.729451148448679,1.00335245643575,0.110225005707307
"12","B","B","ICAM3","ICAM3","ITGB2","ITGB2",0.954335724036847,0.760072642284877,2.63739104504272,4.0705488221705,0.06756608994076
"13","B","B","LGALS1","LGALS1","ITGB1","ITGB1",0.611329574820841,0.155683292441036,3.58829065224662,0.389145404949874,0.06815816566488
"14","B","B","LGALS1","LGALS1","PTPRC","PTPRC",0.611329574820841,0.761533411345825,3.58829065224662,3.40927499699254,0.0380552624636593
"15","B","B","TIMP1","TIMP1","CD63","CD63",0.137708812926166,0.48357702176794,0.934116054608886,3.18727616983789,0.0223669547328303
"16","B","B","SELPLG","SELPLG","SELL","SELL",0.177682740845203,1.30654727375117,0.864692837398174,3.79505412507465,0.070744150698841
"17","B","B","ADAM28","ADAM28","ITGA4","ITGA4",0.186510841753175,0.263518666424227,0.186510841753175,0.633102138005458,0.416234049144776
"18","B","B","GNAI2","GNAI2","FPR1","FPR1",0.426597193353934,0.106251394941705,1.31754657238961,0.154739805571736,0.222323111512493
"19","B","B","LGALS9","LGALS9","CD44","CD44",0.374319606450614,0.655390474380009,0.534913018137517,2.10305992165709,0.218076006741322
"20","B","B","ICAM2","ICAM2","ITGAM","ITGAM",0.534134895138124,0.139321883774479,1.40033817734311,0.416354487632544,0.127636271824064
"21","B","B","HLA-B","HLA-B","CANX","CANX",2.91367368215144,0.359646316820364,9.77183363264043,1.09200351014197,0.09820111737725
"22","B","B","B2M","B2M","HLA-F","HLA-F",5.08030092207413,0.789576504544845,16.4909361341051,2.2639228574605,0.107442652168767
"23","B","B","LRPAP1","LRPAP1","SORL1","SORL1",0.307755640823789,0.12750279780292,1.11623711513804,0.697683446781304,0.0503861132642778
"24","B","B","HLA-A","HLA-A","APLP2","APLP2",3.2691842147084,0.248975775464901,10.9694958864466,0.627486027700406,0.118251254718414
"25","B","B","CD59","CD59","CD2","CD2",0.1898219513316,0.163910940299779,0.663036614621859,2.35468256057391,0.0199289535986727
"26","B","B","LTB","LTB","CD40","CD40",2.96262657253701,0.685959760600616,6.15923181221312,0.780509523113104,0.422737522510463
"27","B","B","ICAM2","ICAM2","ITGB2","ITGB2",0.534134895138124,0.760072642284877,1.40033817734311,4.0705488221705,0.0712229823792638
"28","B","B","VIM","VIM","CD44","CD44",2.02913858438351,0.655390474380009,5.3647900371808,2.10305992165709,0.117871132830833
"29","B","B","BAG6","BAG6","NCR3","NCR3",0.415882888083069,0.265567624522794,0.604753014597873,2.04360955813809,0.0893655665391381
"30","B","B","PTPRC","PTPRC","CD22","CD22",0.761533411345825,0.554265365533974,3.40927499699254,0.672465812718861,0.184108763026257
"31","B","B","CD22","CD22","PTPRC","PTPRC",0.554265365533974,0.761533411345825,0.672465812718861,3.40927499699254,0.184108763026257
"32","B","B","CD52","CD52","SIGLEC10","SIGLEC10",2.92588119785861,0.190869862035322,7.39771084732131,0.242913534682359,0.310774217780205
"33","B","B","LY86","LY86","CD180","CD180",0.949692744779679,0.306532618014217,0.996731945696233,0.356606400125491,0.819015844263507
"34","B","B","PTDSS1","PTDSS1","JMJD6","JMJD6",0.27507301748237,0.223981345070093,0.693695021807627,0.566095305655995,0.156892328495968
"35","B","NK","CD28","CD28","CD86","CD86",0.116665254727136,0.152487467483942,0.358743595965501,0.239627474793214,0.206944990089361
"36","B","NK","TGFB1","TGFB1","TGFBR3","TGFBR3",0.415304167091577,0.189355420774789,1.6229445508379,0.24343415955529,0.199048463342506
"37","B","NK","TGFB1","TGFB1","TGFBR1","TGFBR1",0.415304167091577,0.234552940157019,1.6229445508379,0.275940460753103,0.217514444680576
"38","B","NK","CCL5","CCL5","CXCR3","CXCR3",0.491671035879648,0.254680211646446,6.59848126244347,0.700672742117141,0.0270838635150079
"39","B","NK","GNAS","GNAS","ADRB2","ADRB2",0.734176766623014,0.208359627799299,1.86524208179663,0.402891879125864,0.203559085553153
