"","source","target","ligand.complex","ligand","receptor.complex","receptor","ligand.expr","receptor.expr","ligand.sum","receptor.sum","edge_specificity"
"73","B","CD8 T","MIF","MIF","CD74_CXCR4","CXCR4",0.910488685785623,2.01083647943994,3.25077398115297,4.41371926420569,0.127602689275572
"74","B","CD8 T","MIF","MIF","CD44_CD74","CD44",0.910488685785623,1.02215523036448,3.25077398115297,2.10305992165709,0.136129731072893
"75","B","CD8 T","LGALS9","LGALS9","PTPRC","PTPRC",0.374319606450614,1.31921126138653,0.534913018137517,3.40927499699254,0.270776970329828
"76","B","CD8 T","BAG6","BAG6","NCR3","NCR3",0.415882888083069,0.962098965353915,0.604753014597873,2.04360955813809,0.323753768028269
"77","B","CD8 T","CD22","CD22","PTPRC","PTPRC",0.554265365533974,1.31921126138653,0.672465812718861,3.40927499699254,0.318933286295284
"78","B","CD8 T","FCER2","FCER2","ITGAM_ITGB2","ITGB2",0.408886667884992,1.10399367841308,0.52906507985215,4.0705488221705,0.209607815210655
"79","B","CD8 T","FCER2","FCER2","ITGAX_ITGB2","ITGB2",0.408886667884992,0,0.52906507985215,0,0
"80","B","CD8 T","CD99","CD99","CD99L2","CD99L2",0.963961662169009,0.145974384223145,4.63789010225202,0.212281150479101,0.142923791126767
"81","B","CD8 T","CLEC2B","CLEC2B","KLRB1","KLRB1",0.150951398034877,0.392018559553235,0.706502001564051,0.646220564567109,0.129613308698324
"82","B","CD8 T","CD69","CD69","KLRB1","KLRB1",1.0644346189095,0.392018559553235,2.77880948852945,0.646220564567109,0.232373217730602
"83","B","CD8 T","LCK","LCK","CD8A_CD8B","CD8B",0.258733369236244,0.877294562830812,2.69122229984193,1.19925130799202,0.070329593647297
"84","B","CD8 T","HLA-A","HLA-A","CD8A","CD8A",3.2691842147084,1.08798985046235,10.9694958864466,1.4903873250291,0.217559683907532
"85","B","CD8 T","HLA-B","HLA-B","CD8A","CD8A",2.91367368215144,1.08798985046235,9.77183363264043,1.4903873250291,0.217665972888097
"86","B","CD8 T","HLA-C","HLA-C","CD8A","CD8A",3.48661807632961,1.08798985046235,11.7154620395393,1.4903873250291,0.217255435966947
"87","B","CD8 T","HLA-E","HLA-E","CD8A","CD8A",2.49940506611986,1.08798985046235,8.43554965618277,1.4903873250291,0.216296232587914
"88","B","CD8 T","HLA-F","HLA-F","CD8A","CD8A",0.789576504544845,1.08798985046235,2.2639228574605,1.4903873250291,0.254599934596986
"89","B","CD8 T","HLA-A","HLA-A","CD8B","CD8B",3.2691842147084,0.877294562830812,10.9694958864466,1.19925130799202,0.218015795848932
"90","B","CD8 T","HLA-B","HLA-B","CD8B","CD8B",2.91367368215144,0.877294562830812,9.77183363264043,1.19925130799202,0.2181223076634
