"","source","target","ligand.complex","ligand","receptor.complex","receptor","ligand.log2FC","receptor.log2FC","logfc_comb"
"74","B","CD8 T","MIF","MIF","CD44_CD74","CD44",-0.18155022777378,0.413037760730184,0.115743766478202
"75","B","CD8 T","LGALS9","LGALS9","PTPRC","PTPRC",0.33246097761756,0.197744244228272,0.265102610922916
"76","B","CD8 T","BAG6","BAG6","NCR3","NCR3",0.361502898656606,0.402902611777489,0.382202755217048
"77","B","CD8 T","CD22","CD22","PTPRC","PTPRC",0.573671622992123,0.197744244228272,0.385707933610197
"78","B","CD8 T","FCER2","FCER2","ITGAM_ITGB2","ITGB2",0.383338826871315,-0.234993021704279,0.0741729025835182
"79","B","CD8 T","FCER2","FCER2","ITGAX_ITGB2","ITGB2",0.383338826871315,0,0.191669413435658
"80","B","CD8 T","CD99","CD99","CD99L2","CD99L2",-0.462549290147677,0.145527219373432,-0.158511035387123
"81","B","CD8 T","CLEC2B","CLEC2B","KLRB1","KLRB1",-0.166616777551422,0.36677199220354,0.100077607326059
"82","B","CD8 T","CD69","CD69","KLRB1","KLRB1",0.186296008662549,0.36677199220354,0.276534000433044
"83","B","CD8 T","LCK","LCK","CD8A_CD8B","CD8B",-0.846133437483681,0.719768231850325,-0.0631826028166779
"84","B","CD8 T","HLA-A","HLA-A","CD8A","CD8A",-0.182223923018334,0.8039295542968,0.310852815639233
"85","B","CD8 T","HLA-B","HLA-B","CD8A","CD8A",-0.176914255170872,0.8039295542968,0.313507649562964
"86","B","CD8 T","HLA-C","HLA-C","CD8A","CD8A",-0.195194581975033,0.8039295542968,0.304367486160884
"87","B","CD8 T","HLA-E","HLA-E","CD8A","CD8A",-0.177646806189985,0.8039295542968,0.313141374053408
"88","B","CD8 T","HLA-F","HLA-F","CD8A","CD8A",0.0386481451839048,0.8039295542968,0.421288849740352
"89","B","CD8 T","HLA-A","HLA-A","CD8B","CD8B",-0.182223923018334,0.719768231850325,0.268772154415996
"90","B","CD8 T","HLA-B","HLA-B","CD8B","CD8B",-0.176914255170872,0.719768231850325,0.271426988339727
"91","B","CD8 T","HLA-C","HLA-C","CD8B","CD8B",-0.195194581975033,0.719768231850325,0.262286824937646
"92","B","CD8 T","HLA-E","HLA-E","CD8B","CD8B",-0.177646806189985,0.719768231850325,0.27106071283017
