"","source","ligand","target","receptor","aggregate_rank","mean_rank","median_rank","natmi.edge_specificity","natmi.rank","sca.LRscore","sca.rank","logfc.logfc_comb","logfc.rank","connectome.weight_sc","connectome.rank"
"269","CD8 T","GNAS","NK","ADCY7",1,257,244,0.158407907820702,184,0.650139849720002,356,0.0290423333249459,242,0.0578781242693921,246
"270","B","TGFB1","CD8 T","TGFBR2",1,276.5,264,0.158294839158179,185,0.597848216106669,393,0.0112461147453085,264,0.0390182879077208,264
"271","B","PTDSS1","B","JMJD6",1,255,211,0.156892328495968,189,0.5549550498887,417,0.0899751865389221,181,0.0752237640006154,233
"272","CD8 T","LRPAP1","CD8 T","SORL1",1,237.75,207,0.155414446631591,191,0.636064716245944,368,0.10698960213872,169,0.0852882355473628,223
"273","NK","ICAM2","CD8 T","ITGAL",1,247.25,216,0.153987747505017,193,0.631747704992432,370,0.0844182612412667,187,0.0700219302159873,239
"274","NK","ICAM2","NK","ITGAL",1,254.5,225.5,0.1524492275516,196,0.630578902296733,371,0.0630784755788373,211,0.0674420357610884,240
"275","NK","PTDSS1","B","JMJD6",1,268.25,228,0.151808421021461,197,0.550883644494435,420,0.0593879325160301,215,0.0671991396097144,241
"276","B","GNAI2","CD8 T","CXCR3",1,239.75,214.5,0.151298499480032,198,0.652477138421116,355,0.100841501894685,175,0.0756378968212251,231
"277","NK","ICAM3","CD8 T","ITGAL",1,249.5,236,0.149184637194421,200,0.698552797301455,326,0.0531963719107711,218,0.0518254536456952,254
"278","CD8 T","ICAM3","NK","ITGAL",1,253,242,0.148757595641049,201,0.698250890847413,327,0.0373270422809415,231,0.0526583132742967,253
"279","B","B2M","CD8 T","CD3G",1,240.5,234.5,0.148056168094738,202,0.875151857600892,64,0.0075253392525084,267,-0.394253686046224,429
"280","NK","ICAM3","NK","ITGAL",1,255.75,246,0.147694106000961,203,0.697494498386584,328,0.0318565862483418,236,0.0492455591907963,256
"281","CD8 T","TGFB1","NK","TGFBR1",1,308,305,0.14440052196696,208,0.560926042739246,414,-0.0644655417812057,328,0.00362651244108805,282
"282","B","CALM1","CD8 T","FAS",1,313.5,336.5,0.143490829611415,210,0.709513727784458,315,-0.114784129069581,358,-0.177333550405305,371
"283","B","HLA-B","CD8 T","CD3G",1,256,245.5,0.143300341019183,211,0.841485324655061,129,-0.00832596658540077,280,-0.274521095552695,404
"284","B","HLA-A","CD8 T","CD3G",1,255,248.5,0.143230365694333,212,0.849013450946608,115,-0.015030071152626,285,-0.285123570896492,408
"285","B","HLA-C","CD8 T","CD3G",1,257.25,251,0.143030064135657,214,0.853094418497543,108,-0.0175119487331456,288,-0.34143041079385,419
"286","CD8 T","IFNG","B","IFNGR2",1,283.5,236,0.14109964123508,218,0.500282722928199,444,0.046525332873521,225,0.0568623962098205,247
"287","NK","LRPAP1","NK","SORL1",1,261,233,0.140118517193624,221,0.623990529914915,375,0.0702767732988657,203,0.06091085133553,245
"288","NK","LTB","B","CD40",1,261.25,249,0.139284473532246,223,0.80433642120776,212,-0.0807542101467684,335,0.0176072903243469,275
"289","CD8 T","ICAM2","CD8 T","ITGAL",1,283.25,259,0.136266054753316,231,0.617414853686047,384,0.0223737335949696,251,0.0351934858757651,267
"290","CD8 T","IFNG","CD8 T","IFNGR1",1,282.75,238,0.135899401337023,232,0.542676954909513,426,0.0406861743550982,229,0.0644665961132903,244
"291","CD8 T","ICAM2","NK","ITGAL",1,290,270.5,0.134904595496926,234,0.616228194580752,385,0.00103394793254026,273,0.0326135914208662,268
"292","CD8 T","LRPAP1","NK","SORL1",1,275.25,246,0.134565213634993,235,0.619234662069071,382,0.0424397722348897,227,0.0480257561317747,257
"293","CD8 T","TGFB1","NK","TGFBR3",1,326.5,318.5,0.132141578209155,239,0.534418836511275,430,-0.0848256312074857,338,-0.0139537057344388,299
"294","B","ICAM2","B","ITGAM",1,275.25,250.5,0.127636271824064,243,0.57813690289177,407,0.0775535890625175,193,0.0449941957934404,258
"295","B","LRPAP1","CD8 T","SORL1",1,294.75,270.5,0.120761213259247,248,0.606395097786153,390,0.0110028337386925,265,0.0156702583999716,276
"296","B","HLA-A","B","APLP2",1,292.75,284,0.118251254718414,253,0.819244581855394,186,-0.0528173423684372,315,-0.334947184791711,417
"297","B","GNAI2","NK","CXCR3",1,291.5,267.5,0.117687949933341,255,0.62347790889845,376,0.0147360090026402,258,0.0103658819403279,277
"298","B","SELPLG","NK","ITGAM",1,316,282.5,0.115890424350998,258,0.506452833612648,441,-0.0201858841396107,293,0.0245830391869552,272
"299","B","HLA-B","NK","CANX",1,276.75,286.5,0.115521462838371,259,0.847971248854126,120,-0.046587242078076,314,-0.319208961819804,414
"300","B","GNAI2","CD8 T","S1PR5",1,286,271.5,0.11404003765159,263,0.660455471228458,351,0.0225179701704269,250,0.00528877908503615,280
"301","CD8 T","GNAI2","CD8 T","CXCR3",1,295,273.5,0.113532820469311,264,0.619249576313602,381,0.0214717324536149,252,0.00295980307873508,283
"302","B","CALM1","B","FAS",1,342.5,359.5,0.112810613790349,265,0.684113998777243,345,-0.142972923830521,374,-0.224208491018916,386
"303","CD8 T","PTDSS1","NK","JMJD6",1,312.25,272,0.112629554888942,267,0.513742544820474,438,0.000605665541323949,275,0.0318405188564477,269
"304","NK","ICAM2","B","ITGAM",1,303,279,0.109812361852302,271,0.559694946693663,415,0.0302643415199512,239,-0.00412675759916268,287
"305","B","TNFSF12","CD8 T","TNFRSF25",1,297,270.5,0.109223052374366,275,0.513811555096476,437,0.0639782287259253,210,0.0359155685204516,266
"306","NK","LTB","NK","TNFRSF1A",1,337.25,329,0.107080780623247,278,0.739651216021976,282,-0.288912535552021,413,-0.19788777853367,376
"307","CD8 T","TGFB1","CD8 T","TGFBR2",1,344.25,335,0.105086618190733,283,0.547771365595473,424,-0.102982354047867,349,-0.0520631773926006,321
"308","B","LRPAP1","NK","SORL1",1,326.75,311.5,0.104560797359931,286,0.589079383338767,398,-0.0535469961651381,316,-0.0215922210156165,307
"309","B","CALM1","CD8 T","PTPRA",1,330.75,325.5,0.104023924818691,287,0.736601215201901,285,-0.125021375380531,364,-0.228175304187856,387
"310","B","B2M","CD8 T","HLA-F",1,272.75,309,0.103776178020043,288,0.908159197012684,32,-0.0677582246246867,330,-0.479685763547179,441
"311","B","ICAM2","CD8 T","ITGB2",1,294,307.5,0.103450272947678,289,0.794142889509624,232,-0.0597575961987477,326,-0.0676809028964384,329
"312","B","HLA-A","NK","APLP2",1,316,317.5,0.103194679070221,291,0.808940530255229,205,-0.0929791102489408,344,-0.366767712136353,424
"313","CD8 T","SELPLG","B","ITGAM",1,322.25,297,0.102868565610847,292,0.491554868158823,447,0.0248189629761195,248,-0.0174844295532507,302
"314","CD8 T","IFNG","NK","IFNGR2",1,336.75,299,0.101790791558787,293,0.459552963401339,456,-0.0263415368701991,300,-0.0138224912789433,298
"315","B","TNFSF12","NK","TNFRSF25",1,322.25,290,0.0983456896895067,301,0.500702140934129,443,0.00834006318538576,266,0.00773414089087811,279
"316","B","HLA-B","B","CANX",1,304,325,0.09820111737725,302,0.837202339673297,141,-0.101669598166878,348,-0.367632583647463,425
"317","CD8 T","PRSS23","CD8 T","TMEM222",1,333.75,297,0.0981872868600524,303,0.466428822491191,455,-0.0155501669971809,286,-0.00649695362174695,291
"318","B","ICAM3","CD8 T","ITGB2",1,276.75,317.5,0.0981386936194067,304,0.837570947602674,140,-0.0685631517666007,331,-0.0695291481795767,332
"319","CD8 T","ICAM2","B","ITGAM",1,337.5,310.5,0.0971745970390871,306,0.544579363442678,425,-0.0317801861263458,304,-0.0389552019393848,315
"320","B","B2M","NK","HLA-F",1,283.5,326.5,0.0968474239498792,307,0.905236608582442,36,-0.100928015607257,346,-0.507434488676368,445
"321","CD8 T","GZMB","CD8 T","PGRMC1",1,345.5,334.5,0.0944972589690269,313,0.686246266308384,343,-0.235390378631159,400,-0.0635648042995879,326
"322","NK","SELPLG","CD8 T","SELL",1,338.75,339,0.0932670066201844,316,0.73539738407827,288,-0.197057347395838,389,-0.155754774694425,362
"323","CD8 T","CALR","NK","HLA-F",1,302,318,0.0930314265174236,317,0.78923978272883,237,-0.0543091014498504,319,-0.0763077512613926,335
"324","B","PKM","B","CD44",1,312,326,0.0926361435107087,319,0.76993793569101,254,-0.0872610057004761,342,-0.0696777271412026,333
"325","NK","SELPLG","B","ITGB2",1,339,343.5,0.0909531856729947,324,0.739748291918963,281,-0.191215641842862,388,-0.156910508557398,363
"326","CD8 T","TIMP1","CD8 T","CD63",1,335.75,335,0.0903799590622566,326,0.722682538992623,303,-0.134579081096467,370,-0.104314410435448,344
"327","NK","HLA-C","NK","CD3G",1,202,205.5,0.0903043622158999,327,0.821881272920682,179,0.0363435188122102,232,0.356780391736547,70
"328","CD8 T","PKM","NK","CD44",1,302.5,313,0.0901909837429458,328,0.767560232979272,256,-0.0546999825907489,321,-0.0191450204019064,305
"329","NK","VIM","CD8 T","CD44",1,304.5,345,0.0894177317482457,329,0.834598457704224,148,-0.158425319482913,380,-0.154950088472026,361
"330","NK","ICAM2","CD8 T","ITGB2",1,318,338.5,0.0890038438470598,330,0.781576189253981,243,-0.107046843741314,352,-0.116801856289041,347
"331","CD8 T","VIM","NK","CD44",1,243.25,245,0.0885790020729319,331,0.833946957146684,152,0.0124130779039838,261,0.0795722764432683,229
"332","CD8 T","HLA-A","CD8 T","APLP2",1,272.5,266.5,0.0885495367711013,332,0.796832395313413,225,-0.0206836506316448,295,0.0716396486995654,238
"333","CD8 T","GNAI2","NK","CXCR3",1,346,331,0.0883118136472112,333,0.589223244737282,397,-0.0646337604384296,329,-0.0623122118021621,325
"334","B","CALM1","B","SELL",1,287.5,349.5,0.0882385181076903,334,0.878145133037533,59,-0.128049467475646,365,-0.245727593529248,392
"335","NK","HLA-A","NK","CD3G",1,234.25,227,0.0878590867544129,335,0.8149535519937,192,0.0122288709175725,262,0.201828165277166,148
"336","CD8 T","PTDSS1","B","JMJD6",1,354.25,328,0.0869593855026669,336,0.481421691100555,449,-0.0546704019740113,320,-0.0351609357378465,312
"337","CD8 T","ICAM3","CD8 T","ITGB2",1,304.75,344,0.0868485726437582,337,0.829085072415167,164,-0.13279827703921,367,-0.131585578775833,351
"338","NK","B2M","NK","CD3G",1,209.25,202,0.0866281215274746,338,0.84281389365302,128,-0.000641231592924202,276,0.311105133847431,95
"339","B","B2M","CD8 T","KLRC1",1,312.25,345,0.0865877817244158,339,0.850184979040673,113,-0.10672682522608,351,-0.517531029939111,446
"340","B","CALM1","NK","PTPRA",1,357.25,361.5,0.0864520728313646,340,0.71826306625739,307,-0.168150738981291,383,-0.2639624831351,399
"341","NK","ICAM3","CD8 T","ITGB2",1,308,346.5,0.0862276795937931,341,0.828576125110144,167,-0.13826873307181,372,-0.134998332859334,352
"342","CD8 T","CALM1","B","PTPRA",1,318.75,312.5,0.0858075218335609,342,0.717505261145346,308,-0.042958978066759,312,-0.0372707605064964,313
"343","CD8 T","GNAI2","CD8 T","S1PR5",1,342,335.5,0.0855744582101432,343,0.627555302803004,373,-0.0568517992706429,324,-0.0673893146574538,328
"344","CD8 T","HLA-A","NK","CD3G",1,270.75,270.5,0.0847236139564366,344,0.812197752410316,198,-0.0234428254014147,299,0.0664096049066552,242
"345","CD8 T","IFNG","NK","IFNGR1",1,355.25,331,0.0845226615798031,345,0.483425219459622,448,-0.0422114810610448,311,-0.0475888992844179,317
"346","B","HLA-B","CD8 T","CANX",1,326,351.5,0.0844480386965786,346,0.826656935408814,170,-0.114378308337655,357,-0.406082964587832,431
"347","B","B2M","B","CD3G",1,320,350,0.0842710532581933,347,0.840977959641924,133,-0.108421168569523,353,-0.520491397388395,447
"348","CD8 T","B2M","NK","CD3G",1,257.75,274.5,0.0834859106305866,348,0.840351048565633,134,-0.0345281336921836,306,0.0662627514861233,243
"349","CD8 T","SELPLG","CD8 T","ITGB2",1,337.5,349.5,0.0833758385300308,349,0.7312880664043,295,-0.112492222285146,356,-0.130159528243129,350
"350","B","HLA-E","CD8 T","KLRC1",1,332.25,355,0.0832790467292425,350,0.799214745397518,223,-0.121574851628542,360,-0.261757268333739,396
"351","CD8 T","HLA-C","NK","CD3G",1,291.25,311.5,0.0823808039748739,351,0.815059799862214,191,-0.0440964537054006,313,-0.0322357816553637,310
"352","CD8 T","GNAI2","B","S1PR4",1,338.75,334.5,0.0820199834271156,352,0.690793707650241,335,-0.0767471279448205,334,-0.0762534924362082,334
"353","CD8 T","HLA-B","NK","CD3G",1,303.25,320,0.0817596282506037,353,0.800391307275718,220,-0.0539225984717081,317,-0.0614020591685511,323
"354","B","HLA-B","B","CD3G",1,341.75,358,0.0815641173572562,354,0.800199987530136,221,-0.124272474407432,362,-0.400758806894866,430
"355","B","HLA-A","B","CD3G",1,339.25,360.5,0.0815242885922472,355,0.809244351632573,204,-0.130976578974657,366,-0.411361282238662,432
"356","CD8 T","GNAI2","CD8 T","S1PR4",1,342.5,339,0.0815048866260228,356,0.690120476968147,336,-0.0861693842574375,341,-0.0787548717849982,337
"357","B","HLA-C","B","CD3G",1,339.75,362.5,0.0814102803510771,357,0.814164946264649,195,-0.133458456555177,368,-0.467668122136021,439
"358","NK","CALM2","B","SELL",1,308.75,362.5,0.0812270001772135,358,0.840068616727889,135,-0.143129871555157,375,-0.166606691141134,367
"359","NK","PKM","B","CD44",1,338,354,0.0800854613159745,359,0.75679142243704,267,-0.145315375100728,377,-0.118647244014303,349
"360","CD8 T","GNAI2","NK","S1PR4",1,346,342,0.0794373932083264,360,0.687366427570493,341,-0.0881807054813253,343,-0.0887948979078826,340
"361","CD8 T","ICAM2","CD8 T","ITGB2",1,338.5,359.5,0.0787608290622204,361,0.7709606453919,251,-0.169091371387611,384,-0.151630300629264,358
"362","NK","HLA-B","CD8 T","KLRD1",1,226.25,214,0.0786441606489204,362,0.845823874921538,123,-0.0317887848684131,305,0.262260618080228,115
"363","NK","CALM1","CD8 T","SELL",1,272.5,324,0.07842701326552,363,0.871696591515994,73,-0.133930223469822,369,0.000102670976119767,285
"364","CD8 T","TGFB1","CD8 T","CXCR4",1,271.5,242.5,0.0773954297387136,364,0.789054165272824,238,0.0259441387520133,247,0.0734739760510511,237
"365","NK","TIMP1","CD8 T","CD63",1,355.75,362,0.0770922001988486,365,0.706469172341451,320,-0.157429080323731,379,-0.152087896788033,359
"366","NK","CALM3","CD8 T","SELL",1,341.75,369,0.0769840957134882,366,0.793894967277388,233,-0.207967403425247,396,-0.184326107030221,372
"367","B","TGFB1","B","CXCR4",1,336.25,362,0.0769742026402915,367,0.78859962152013,239,-0.165356127012129,382,-0.147603418334454,357
"368","NK","HLA-E","CD8 T","KLRD1",1,272.25,285.5,0.0767374876976047,368,0.834300727904285,150,-0.0552376903678746,323,0.0562128791746851,248
"369","B","HLA-A","CD8 T","APLP2",1,354.5,371,0.076579084730916,369,0.784822450509259,242,-0.140781871081791,373,-0.423017039158423,434
"370","B","VIM","NK","CD44",1,305,338,0.0765281839510415,370,0.823572950250342,174,-0.108692301324369,354,-0.0546576518968725,322
"371","B","B2M","NK","CD3G",1,333,365,0.0757390327857584,371,0.833709706789921,153,-0.120985635446427,359,-0.537377198101066,449
"372","B","CALR","B","HLA-F",1,339.25,364,0.0754938098625539,372,0.771342236766389,248,-0.160038791008716,381,-0.146289907016556,356
"373","NK","B2M","CD8 T","KLRD1",1,222.5,225.5,0.0750413074879038,373,0.874398452848506,66,-0.0699340012564802,333,0.254328397919084,118
"374","CD8 T","CALM2","CD8 T","SELL",1,322.5,369.5,0.0738071551735867,374,0.833528350453268,154,-0.224762312095869,397,-0.163222005853582,365
"375","NK","GNAI2","B","CXCR3",1,347.5,342,0.0733219612286356,375,0.566540053299651,410,-0.0398845894674774,309,-0.0133256850190629,296
"376","B","HLA-B","NK","CD3G",1,354,373.5,0.0733061605357598,376,0.791529955254068,236,-0.136836941284336,371,-0.417644607607537,433
"377","B","HLA-A","NK","CD3G",1,351.25,376.5,0.0732703642329701,377,0.800869120462477,217,-0.143541045851561,376,-0.428247082951333,435
"378","B","HLA-C","NK","CD3G",1,352.25,378,0.0731678987530457,378,0.805953952637058,211,-0.146022923432081,378,-0.484553922848692,442
"379","CD8 T","HLA-E","CD8 T","KLRD1",1,301.25,332.5,0.0731302690013629,379,0.830945828086989,161,-0.101387381636455,347,-0.0481722273031993,318
"380","B","CALR","CD8 T","HLA-F",1,346,372,0.0729175880673677,380,0.768265910803669,255,-0.172935334167115,385,-0.160973641251597,364
"381","B","CALM2","CD8 T","SELL",1,327,375.5,0.072492158245225,381,0.832277354719128,158,-0.231448493283705,399,-0.176401785873397,370
"382","CD8 T","B2M","CD8 T","KLRD1",1,270.25,314,0.0723193782812267,382,0.872355535936838,71,-0.10382090335574,350,0.00948601555777573,278
"383","B","ICAM2","B","ITGB2",1,358.25,383,0.0712229823792638,383,0.761957830326967,264,-0.244803885872105,403,-0.220068538885231,383
"384","CD8 T","HLA-B","CD8 T","KLRD1",1,307.75,354.5,0.0708239922033217,384,0.838870472490794,138,-0.123215368135264,361,-0.118178795096899,348
"385","B","SELPLG","B","SELL",1,340.25,329,0.070744150698841,385,0.707647038830326,318,-0.0604314602278023,327,-0.0690842778047416,331
"386","CD8 T","TIMP1","B","CD63",1,371.25,377,0.0698087473421575,386,0.696074799321167,329,-0.237516727104178,402,-0.167620595827233,368
"387","B","SELPLG","B","ITGAM",1,379,363,0.0687605704736743,387,0.441470914161369,458,-0.0692321077472152,332,-0.0887555603131294,339
"388","B","CALR","NK","HLA-F",1,354.5,381,0.0680491486552831,388,0.762057966492447,263,-0.206105125149685,393,-0.188722366380787,374
"389","B","ICAM3","B","ITGB2",1,345.5,386.5,0.06756608994076,389,0.810555993431426,202,-0.253609441439958,407,-0.221916784168369,384
"390","NK","LRPAP1","B","SORL1",1,366,358.5,0.0675207884407938,390,0.53531468063049,429,-0.0540070605076326,318,-0.0636960145317464,327
"391","B","CALM1","B","PTPRA",1,383,390.5,0.0658254457517084,391,0.689882547436028,339,-0.202105841294985,390,-0.305971077044843,412
"392","B","B2M","CD8 T","KLRD1",1,327.75,389.5,0.0656086724252696,392,0.86683459473956,79,-0.190278405109983,387,-0.594153934029413,453
"393","CD8 T","LRPAP1","B","SORL1",1,374.25,364.5,0.0648447436021828,393,0.530281515516733,432,-0.0818440615716086,336,-0.0765811097355016,336
"394","NK","CCL5","B","CXCR3",1,320,298,0.0642051558015187,394,0.732411887107032,292,-0.0185640948845332,290,-0.0190722100757391,304
"395","CD8 T","CALM1","CD8 T","SELL",1,326,395,0.063972726284688,395,0.8598672450241,95,-0.305902432254431,419,-0.260605560314987,395
"396","B","HLA-B","CD8 T","KLRD1",1,347.5,395,0.0635012053421581,396,0.831357425630467,160,-0.206129710947892,394,-0.474421343535884,440
"397","B","HLA-E","CD8 T","KLRD1",1,347.25,394.5,0.0631016014954326,397,0.820331831888797,182,-0.205126431512445,392,-0.338380172424041,418
"398","B","TGFB1","NK","CXCR4",1,363,398,0.0623384258476618,398,0.77048622403464,252,-0.24792455774328,404,-0.262949133872623,398
"399","B","GNAS","CD8 T","PTGDR",1,348,343,0.0620563436527279,399,0.628529340837688,372,-0.0360553524524913,307,-0.038008005600714,314
"400","NK","ICAM2","B","ITGB2",1,372.75,400.5,0.0612769693243055,400,0.748049710525832,276,-0.292093133414671,414,-0.269189492277834,401
"401","B","ANXA1","B","FPR1",1,428,428,0.0611087309336431,401,0.506836102749722,440,-0.509493981612582,455,-0.334528508914034,416
"402","B","PKM","NK","CD44",1,369,387.5,0.0601442919979147,402,0.729481667750752,299,-0.225615959319806,398,-0.199713191066833,377
"403","NK","HLA-B","B","CD3D",1,262.25,285,0.0599438183161416,403,0.870765779907186,74,-0.24845861768199,405,0.158168158453583,167
"404","CD8 T","ICAM3","B","ITGB2",1,362.25,405.5,0.0597931178219231,404,0.800994097358458,216,-0.317844566712567,422,-0.283973214764626,407
"405","NK","HLA-C","B","CD3D",1,254.75,279,0.0596249663051531,405,0.880353568104144,55,-0.249619083664922,406,0.195911196181556,153
"406","NK","TIMP1","B","CD63",1,385.25,393,0.0595453901680277,406,0.678996791532623,347,-0.260366726331443,408,-0.215394082179818,380
"407","NK","ICAM3","B","ITGB2",1,364.75,408,0.0593656481449756,407,0.800421637305175,219,-0.323315022745167,424,-0.287385968848126,409
"408","CD8 T","SELPLG","CD8 T","SELL",1,392.75,406.5,0.0588625202131406,408,0.68827153829062,340,-0.303380217511479,418,-0.281391430368948,405
"409","NK","GNAS","CD8 T","PTGDR",1,362.75,359,0.0586903396813183,409,0.621996034225776,379,-0.0848739055564413,339,-0.0621103929765809,324
"410","CD8 T","CALM3","CD8 T","SELL",1,375,410,0.058190375540042,410,0.770055714044668,253,-0.334165513308486,427,-0.297072810100935,410
"411","NK","HLA-A","B","CD3D",1,286,335.5,0.0580104322624962,411,0.875355156791102,62,-0.27373373155956,409,0.0409589697221741,262
"412","CD8 T","SELPLG","B","ITGB2",1,392,409,0.0574022253327851,412,0.693073932436915,333,-0.297538511958503,417,-0.282547164231922,406
"413","NK","VIM","B","CD44",1,372.25,418,0.0573332972209812,413,0.801604986503933,215,-0.391923958864427,438,-0.362420080029437,423
"414","NK","B2M","B","CD3D",1,259.75,290.5,0.057197666872453,414,0.895289963551654,44,-0.286603834070057,412,0.150235938292439,169
"415","B","CALM3","CD8 T","SELL",1,379,414,0.0563006073072795,415,0.767119741853449,257,-0.358757433619789,431,-0.308409849061044,413
"416","CD8 T","HLA-A","B","CD3D",1,311.25,379,0.0559401838786685,416,0.873359102909498,67,-0.309405427878547,420,-0.0944595906483366,342
"417","B","SELPLG","CD8 T","ITGB2",1,382.25,387,0.0557310212989044,417,0.689922436569101,338,-0.20654329300848,395,-0.201430659003008,379
"418","CD8 T","B2M","B","CD3D",1,307.25,380.5,0.0551229695460636,418,0.893545478848412,45,-0.320490736169316,423,-0.0946064440688686,343
"419","B","GNAI2","B","CXCR3",1,389.5,391,0.0547950413465497,419,0.530491653874364,431,-0.124940771938997,363,-0.111772759663172,345
"420","CD8 T","IFNG","B","IFNGR1",1,395,387.5,0.0544197514772521,420,0.42886836631811,459,-0.109154816454361,355,-0.113245002034301,346
"421","CD8 T","HLA-C","B","CD3D",1,320.5,398,0.0543933043837879,421,0.875432024997056,61,-0.330059056182533,425,-0.193104977210355,375
"422","CD8 T","ICAM2","B","ITGB2",1,387.25,416.5,0.0542249042040894,422,0.736354398666199,286,-0.354137661060968,430,-0.304017936618056,411
"423","CD8 T","HLA-B","B","CD3D",1,329.75,404,0.0539831627170914,423,0.864757403309336,83,-0.339885200948841,428,-0.222271254723543,385
"424","NK","PKM","NK","CD44",1,384.5,402,0.0519957242133991,424,0.714879447889003,310,-0.283670328720058,411,-0.248682707939933,393
"425","NK","LTB","CD8 T","TNFRSF1A",1,410.75,425.5,0.0514020696222631,425,0.663114373865655,350,-0.411295276105506,442,-0.372460659134821,426
"426","CD8 T","TGFB1","B","CXCR4",1,374.25,400,0.0511005834834161,426,0.75243988555949,271,-0.279584595805304,410,-0.238684883634776,390
"427","B","LRPAP1","B","SORL1",1,403.25,406.5,0.0503861132642778,427,0.498783591837894,445,-0.177830829971636,386,-0.146199086882893,355
"428","B","B2M","B","CD3D",1,343.75,434.5,0.0500079638128556,428,0.888824251561029,48,-0.406948237923559,441,-0.698246393656057,458
"429","B","CALM1","CD8 T","SELL",1,363,438.5,0.0490753390106017,429,0.843121266722351,127,-0.465049295482657,448,-0.529305876853333,448
"430","B","HLA-B","B","CD3D",1,355.5,436.5,0.0484016191981392,430,0.858247430175829,98,-0.422799543761469,443,-0.578513803162529,451
"431","B","HLA-A","B","CD3D",1,352.25,437.5,0.0483779840902074,431,0.865107107239319,82,-0.429503648328694,444,-0.589116278506325,452
"432","B","HLA-C","B","CD3D",1,352.75,438.5,0.0483103295424313,432,0.868820294116382,78,-0.431985525909213,445,-0.645423118403684,456
"433","NK","HLA-B","NK","CD3D",1,287,305,0.0459847398517615,433,0.855102844841727,105,-0.292415596370706,415,0.110817050488621,195
"434","NK","HLA-C","NK","CD3D",1,275.5,293.5,0.0457401387037466,434,0.865673397817991,81,-0.293576062353639,416,0.148560088216594,171
"435","NK","CALM2","CD8 T","SELL",1,387.75,435.5,0.045175765141998,435,0.796635166472719,226,-0.480129699562168,454,-0.45018497446522,436
"436","NK","HLA-A","NK","CD3D",1,310.25,355.5,0.0445015801664538,436,0.860159118364559,94,-0.317690710248277,421,-0.00639213824278784,290
"437","NK","B2M","NK","CD3D",1,281.25,317.5,0.0438780829306832,437,0.882197202053327,53,-0.330560812758773,426,0.102884830327477,209
"438","CD8 T","HLA-A","NK","CD3D",1,330,391,0.0429134291938754,438,0.857959203448746,100,-0.353362406567264,429,-0.141810698613299,353
"439","CD8 T","B2M","NK","CD3D",1,320.5,393.5,0.0422865190379394,439,0.880263762395401,56,-0.364447714858033,433,-0.141957552033831,354
"440","CD8 T","HLA-C","NK","CD3D",1,339.5,413,0.0417267705332782,440,0.860243861735463,92,-0.37401603487125,435,-0.240456085175317,391
"441","CD8 T","HLA-B","NK","CD3D",1,349.25,419,0.0414121382930373,441,0.84849296695027,118,-0.383842179637557,436,-0.269622362688505,402
"442","CD8 T","TGFB1","NK","CXCR4",1,397.25,427,0.0413843836634398,442,0.732280042281377,293,-0.362153026536455,432,-0.354030599172945,422
"443","CD8 T","GNAI2","B","CXCR3",1,413.25,417,0.0411176291449428,443,0.494634400919238,446,-0.204310541380067,391,-0.184450853405662,373
"444","CD8 T","GZMB","NK","PGRMC1",1,419.75,420.5,0.0394249984022802,444,0.585536302275654,401,-0.403967272777015,440,-0.257852884545946,394
"445","B","SELPLG","CD8 T","SELL",1,417,429.5,0.0393455517274846,445,0.643512007035788,364,-0.397431288234813,439,-0.352662561128827,420
"446","B","SELPLG","B","ITGB2",1,415.5,429,0.0383694449018788,446,0.648651951369691,358,-0.391589582681838,437,-0.353818294991801,421
"447","B","B2M","NK","CD3D",1,354.5,447,0.03836264140403,447,0.875035873282509,65,-0.450905216612276,447,-0.745597501621019,459
"448","NK","VIM","NK","CD44",1,401.75,445.5,0.0372238139302863,448,0.765017824074059,260,-0.530278912483757,456,-0.492455543955068,443
"449","B","HLA-B","NK","CD3D",1,370.75,449,0.0371303652278539,449,0.841343734104001,131,-0.466756522450185,449,-0.625864911127491,454
"450","B","HLA-A","NK","CD3D",1,368.25,451,0.0371122340123234,450,0.848877377134907,116,-0.473460627017411,452,-0.636467386471287,455
"451","B","HLA-C","NK","CD3D",1,367.5,452,0.0370603341356277,451,0.852961385615726,109,-0.47594250459793,453,-0.692774226368646,457
"452","CD8 T","GNAS","CD8 T","PTGDR",1,411.25,406,0.0369130368937071,452,0.566153351830863,411,-0.237231787687717,401,-0.218047519684351,381
"453","B","CCL5","CD8 T","CXCR3",1,422,440.5,0.0348187551254283,453,0.66839403704439,349,-0.637500295397562,458,-0.388489734751288,428
"454","NK","B2M","B","CD247",1,322,374.5,0.0289787375029129,454,0.862770522680236,85,-0.437841113104301,446,-0.0175835839512776,303
"455","B","TIMP1","CD8 T","CD63",1,424.5,424.5,0.0289580393584824,455,0.595974473209397,394,-0.368524897375458,434,-0.325144670292018,415
"456","CD8 T","B2M","B","CD247",1,348.25,424,0.0279276088029695,456,0.860568635231754,89,-0.47172801520356,451,-0.262425966312585,397
"457","B","CCL5","NK","CXCR3",1,430,447,0.0270838635150079,457,0.639990159145765,367,-0.723605788289606,459,-0.453761749632185,437
"458","B","B2M","B","CD247",1,370.5,457.5,0.0253361323219609,458,0.854622840990334,107,-0.558185516957803,457,-0.866065915899774,460
"459","B","TIMP1","B","CD63",1,437,438.5,0.0223669547328303,459,0.564535049803432,412,-0.471462543383169,450,-0.388450855683802,427
