"","source","target","ligand.complex","ligand","receptor.complex","receptor","ligand.scaled","receptor.scaled","weight_sc"
"241","NK","NK","B2M","B2M","KIR2DL3","KIR2DL3",0.728883142873204,0.423212651268706,0.576047897070955
"242","NK","NK","HLA-A","HLA-A","KIR2DL3","KIR2DL3",0.510329205732673,0.423212651268706,0.46677092850069
"243","NK","NK","HLA-B","HLA-B","KIR2DL3","KIR2DL3",0.744747583195492,0.423212651268706,0.583980117232099
"244","NK","NK","ICAM2","ICAM2","ITGAL","ITGAL",-0.00952833936825393,0.144412410890431,0.0674420357610884
"245","NK","NK","B2M","B2M","CD247","CD247",0.728883142873204,0.784682715760825,0.756782929317015
"246","NK","NK","B2M","B2M","KLRD1","KLRD1",0.728883142873204,0.830116326659573,0.779499734766389
"247","NK","NK","HLA-B","HLA-B","KLRD1","KLRD1",0.744747583195492,0.830116326659573,0.787431954927532
"248","NK","NK","SPON2","SPON2","ITGB2","ITGB2",1.04724343131851,0.752926018397243,0.900084724857877
"249","NK","NK","ICAM2","ICAM2","ITGB2","ITGB2",-0.00952833936825393,0.752926018397243,0.371698839514495
"250","NK","NK","VIM","VIM","CD44","CD44",-0.673217141637688,-0.311693946272449,-0.492455543955068
"251","NK","NK","B2M","B2M","CD3G","CD3G",0.728883142873204,-0.106672875178342,0.311105133847431
"252","NK","NK","B2M","B2M","KLRC1","KLRC1",0.728883142873204,0.494168965949764,0.611526054411484
"253","NK","NK","SPON2","SPON2","ITGAM","ITGAM",1.04724343131851,0.227952023170098,0.637597727244304
"254","NK","NK","PTDSS1","PTDSS1","JMJD6","JMJD6",0.0628903006377732,0.205510887770244,0.134200594204009
"255","NK","NK","GZMB","GZMB","PGRMC1","PGRMC1",1.22622477303241,-0.0697504929471608,0.578237140042626
"256","NK","NK","UBA52","UBA52","NOTCH1","NOTCH1",-0.699191572565295,0.168692371645531,-0.265249600459882
"257","NK","NK","UBA52","UBA52","TGFBR1","TGFBR1",-0.699191572565295,0.353414029386622,-0.172888771589336
"258","NK","CD8 T","IFNG","IFNG","IFNGR1","IFNGR1",0.430365584741019,0.193178062363533,0.311771823552276
"259","NK","CD8 T","FASLG","FASLG","FAS","FAS",0.412572643217306,0.177405475434589,0.294989059325947
"260","NK","CD8 T","CD86","CD86","CD28","CD28",0.216944144860765,0.223545075003835,0.2202446099323
"261","NK","CD8 T","TGFB1","TGFB1","TGFBR2","TGFBR2",0.51015907840825,0.242034649719245,0.376096864063747
"262","NK","CD8 T","CCL5","CCL5","CXCR3","CXCR3",0.168221778573787,0.16845511424353,0.168338446408658
"263","NK","CD8 T","GNAS","GNAS","PTGDR","PTGDR",0.0878898262212688,-0.212110612174431,-0.0621103929765809
"264","NK","CD8 T","ICAM3","ICAM3","ITGAL","ITGAL",-0.0459212925088382,0.149572199800229,0.0518254536456952
"265","NK","CD8 T","ICAM3","ICAM3","ITGB2","ITGB2",-0.0459212925088382,-0.224075373209829,-0.134998332859334
"266","NK","CD8 T","TIMP1","TIMP1","CD63","CD63",0.0835221914342663,-0.387697985010333,-0.152087896788033
"267","NK","CD8 T","TGFB1","TGFB1","CXCR4","CXCR4",0.51015907840825,0.493108956606549,0.501634017507399
"268","NK","CD8 T","SELPLG","SELPLG","SELL","SELL",0.215029628072617,-0.526539177461466,-0.155754774694425
"269","NK","CD8 T","SELPLG","SELPLG","ITGB2","ITGB2",0.215029628072617,-0.224075373209829,-0.00452287256860597
"270","NK","CD8 T","LYZ","LYZ","ITGAL","ITGAL",-0.166994170636818,0.149572199800229,-0.00871098541829476
"271","NK","CD8 T","TNFSF12","TNFSF12","TNFRSF25","TNFRSF25",0.0311130538321243,0.188822960826823,0.109968007329474
"272","NK","CD8 T","GNAI2","GNAI2","S1PR5","S1PR5",0.179714828687139,0.0277568787711517,0.103735853729145
"273","NK","CD8 T","GNAI2","GNAI2","CXCR3","CXCR3",0.179714828687139,0.16845511424353,0.174084971465334
"274","NK","CD8 T","PKM","PKM","CD44","CD44",-0.185671469607418,0.363316964693636,0.0888227475431091
"275","NK","CD8 T","CALM1","CALM1","PTPRA","PTPRA",0.526744519413706,0.0757219678694865,0.301233243641596
"276","NK","CD8 T","HLA-C","HLA-C","CD3G","CD3G",0.820233658651436,0.179574148931341,0.499903903791389
"277","NK","CD8 T","HLA-E","HLA-E","KLRD1","KLRD1",0.332652105384407,-0.220226347035037,0.0562128791746851
"278","NK","CD8 T","HLA-E","HLA-E","KLRC1","KLRC1",0.332652105384407,-0.0669805388544327,0.132835783264987
"279","NK","CD8 T","HLA-A","HLA-A","CD3G","CD3G",0.510329205732673,0.179574148931341,0.344951677332007
"280","NK","CD8 T","HLA-B","HLA-B","CD3G","CD3G",0.744747583195492,0.179574148931341,0.462160866063416
"281","NK","CD8 T","FASLG","FASLG","TNFRSF1A","TNFRSF1A",0.412572643217306,-0.00893921083252189,0.201816716192392
"282","NK","CD8 T","LTB","LTB","TNFRSF1A","TNFRSF1A",-0.73598210743712,-0.00893921083252189,-0.372460659134821
"283","NK","CD8 T","CALM2","CALM2","SELL","SELL",-0.373830771468973,-0.526539177461466,-0.45018497446522
"284","NK","CD8 T","CALM1","CALM1","SELL","SELL",0.526744519413706,-0.526539177461466,0.000102670976119767
"285","NK","CD8 T","CALM3","CALM3","SELL","SELL",0.157886963401025,-0.526539177461466,-0.184326107030221
"286","NK","CD8 T","GNAI2","GNAI2","S1PR4","S1PR4",0.179714828687139,0.00502576451606294,0.092370296601601
"287","NK","CD8 T","HLA-B","HLA-B","CANX","CANX",0.744747583195492,-0.0835495891389313,0.33059899702828
"288","NK","CD8 T","CALR","CALR","HLA-F","HLA-F",0.436485322626465,0.0087099939294325,0.222597658277949
"289","NK","CD8 T","B2M","B2M","HLA-F","HLA-F",0.728883142873204,0.0087099939294325,0.368796568401318
"290","NK","CD8 T","LRPAP1","LRPAP1","SORL1","SORL1",0.0635921117032678,0.132754549798968,0.0981733307511181
"291","NK","CD8 T","HLA-A","HLA-A","APLP2","APLP2",0.510329205732673,-0.096212787592521,0.207058209070076
"292","NK","CD8 T","B2M","B2M","CD3D","CD3D",0.728883142873204,0.951524748506574,0.840203945689889
"293","NK","CD8 T","HLA-A","HLA-A","CD3D","CD3D",0.510329205732673,0.951524748506574,0.730926977119623
"294","NK","CD8 T","HLA-C","HLA-C","CD3D","CD3D",0.820233658651436,0.951524748506574,0.885879203579005
"295","NK","CD8 T","HLA-B","HLA-B","CD3D","CD3D",0.744747583195492,0.951524748506574,0.848136165851033
"296","NK","CD8 T","CALM1","CALM1","FAS","FAS",0.526744519413706,0.177405475434589,0.352074997424147
"297","NK","CD8 T","ICAM2","ICAM2","ITGAL","ITGAL",-0.00952833936825393,0.149572199800229,0.0700219302159873
"298","NK","CD8 T","B2M","B2M","CD247","CD247",0.728883142873204,-0.0206324049850662,0.354125368944069
"299","NK","CD8 T","B2M","B2M","KLRD1","KLRD1",0.728883142873204,-0.220226347035037,0.254328397919084
"300","NK","CD8 T","HLA-B","HLA-B","KLRD1","KLRD1",0.744747583195492,-0.220226347035037,0.262260618080228
"301","NK","CD8 T","SPON2","SPON2","ITGB2","ITGB2",1.04724343131851,-0.224075373209829,0.411584029054341
"302","NK","CD8 T","ICAM2","ICAM2","ITGB2","ITGB2",-0.00952833936825393,-0.224075373209829,-0.116801856289041
"303","NK","CD8 T","VIM","VIM","CD44","CD44",-0.673217141637688,0.363316964693636,-0.154950088472026
"304","NK","CD8 T","B2M","B2M","CD3G","CD3G",0.728883142873204,0.179574148931341,0.454228645902272
"305","NK","CD8 T","B2M","B2M","KLRC1","KLRC1",0.728883142873204,-0.0669805388544327,0.330951302009386
"306","NK","CD8 T","GZMB","GZMB","PGRMC1","PGRMC1",1.22622477303241,0.318825667545555,0.772525220288985
"307","NK","CD8 T","PRSS23","PRSS23","TMEM222","TMEM222",0.585269453210387,0.188560860781337,0.386915156995862
"308","NK","CD8 T","UBA52","UBA52","TGFBR2","TGFBR2",-0.699191572565295,0.242034649719245,-0.228578461423025
"309","CD8 T","B","IFNG","IFNG","IFNGR1","IFNGR1",-0.0642448701369524,-0.162245133931649,-0.113245002034301
"310","CD8 T","B","IFNG","IFNG","IFNGR2","IFNGR2",-0.0642448701369524,0.177969662556593,0.0568623962098205
"311","CD8 T","B","ALOX5AP","ALOX5AP","ALOX5","ALOX5",-0.0233042030456539,0.568163472075279,0.272429634514813
"312","CD8 T","B","CCL5","CCL5","CXCR3","CXCR3",0.777212805172319,-0.206366198725265,0.285423303223527
"313","CD8 T","B","ANXA1","ANXA1","FPR1","FPR1",0.366564292422121,0.222620338762458,0.29459231559229
"314","CD8 T","B","SEMA4D","SEMA4D","CD72","CD72",0.00197768957454372,0.485221202294718,0.243599445934631
"315","CD8 T","B","ICAM3","ICAM3","ITGB2","ITGB2",-0.0390957843418373,-0.528850645187414,-0.283973214764626
"316","CD8 T","B","TIMP1","TIMP1","CD63","CD63",0.179069164139436,-0.514310355793901,-0.167620595827233
"317","CD8 T","B","TGFB1","TGFB1","CXCR4","CXCR4",-0.346161004504446,-0.131208762765105,-0.238684883634776
"318","CD8 T","B","SELPLG","SELPLG","ITGAM","ITGAM",-0.0362436832764299,0.00127482416992858,-0.0174844295532507
"319","CD8 T","B","SELPLG","SELPLG","SELL","SELL",-0.0362436832764299,0.0406173891867041,0.00218685295513706
"320","CD8 T","B","SELPLG","SELPLG","ITGB2","ITGB2",-0.0362436832764299,-0.528850645187414,-0.282547164231922
"321","CD8 T","B","HSP90B1","HSP90B1","TLR7","TLR7",0.123135429680197,0.369265107098859,0.246200268389528
"322","CD8 T","B","GNAI2","GNAI2","FPR1","FPR1",-0.162535508086059,0.222620338762458,0.0300424153381994
"323","CD8 T","B","GNAI2","GNAI2","CXCR3","CXCR3",-0.162535508086059,-0.206366198725265,-0.184450853405662
"324","CD8 T","B","PKM","PKM","CD44","CD44",0.273403905468636,-0.051623018421187,0.110890443523724
"325","CD8 T","B","CALM1","CALM1","PTPRA","PTPRA",0.00532805683149327,-0.079869577844486,-0.0372707605064964
"326","CD8 T","B","HLA-C","HLA-C","CD3G","CD3G",0.0422013118676142,-0.0729012737529996,-0.0153499809426927
"327","CD8 T","B","HLA-A","HLA-A","CD3G","CD3G",0.239492084991652,-0.0729012737529996,0.0832954056193262
"328","CD8 T","B","HLA-B","HLA-B","CD3G","CD3G",-0.0161312431587608,-0.0729012737529996,-0.0445162584558802
"329","CD8 T","B","ICAM2","ICAM2","ITGAM","ITGAM",-0.0791852280486983,0.00127482416992858,-0.0389552019393848
"330","CD8 T","B","CALM2","CALM2","SELL","SELL",0.200095165754302,0.0406173891867041,0.120356277470503
"331","CD8 T","B","CALM1","CALM1","SELL","SELL",0.00532805683149327,0.0406173891867041,0.0229727230090987
"332","CD8 T","B","CALM3","CALM3","SELL","SELL",-0.0676064427404034,0.0406173891867041,-0.0134945267768497
"333","CD8 T","B","GNAI2","GNAI2","S1PR4","S1PR4",-0.162535508086059,0.010028523213643,-0.0762534924362082
"334","CD8 T","B","HLA-B","HLA-B","CANX","CANX",-0.0161312431587608,-0.00664882725819368,-0.0113900352084772
"335","CD8 T","B","GSTP1","GSTP1","TRAF2","TRAF2",-0.360504548770114,0.321488113677064,-0.0195082175465248
"336","CD8 T","B","CALR","CALR","HLA-F","HLA-F",-0.105828046193839,0.0380774623995144,-0.0338752918971621
"337","CD8 T","B","B2M","B2M","HLA-F","HLA-F",0.239198378150588,0.0380774623995144,0.138637920275051
"338","CD8 T","B","LRPAP1","LRPAP1","SORL1","SORL1",0.0378219212957573,-0.19098414076676,-0.0765811097355016
"339","CD8 T","B","CALM1","CALM1","KCNN4","KCNN4",0.00532805683149327,0.366452497949396,0.185890277390445
"340","CD8 T","B","HLA-A","HLA-A","APLP2","APLP2",0.239492084991652,0.0799269211409029,0.159709503066277
"341","CD8 T","B","B2M","B2M","CD3D","CD3D",0.239198378150588,-0.428411266288325,-0.0946064440688686
"342","CD8 T","B","HLA-A","HLA-A","CD3D","CD3D",0.239492084991652,-0.428411266288325,-0.0944595906483366
"343","CD8 T","B","HLA-C","HLA-C","CD3D","CD3D",0.0422013118676142,-0.428411266288325,-0.193104977210355
"344","CD8 T","B","HLA-B","HLA-B","CD3D","CD3D",-0.0161312431587608,-0.428411266288325,-0.222271254723543
"345","CD8 T","B","CALM1","CALM1","FAS","FAS",0.00532805683149327,0.0836555942073676,0.0444918255194304
"346","CD8 T","B","B2M","B2M","CD247","CD247",0.239198378150588,-0.764050310775759,-0.262425966312585
"347","CD8 T","B","LTB","LTB","CD40","CD40",0.11439769537072,0.771196688085814,0.442797191728267
"348","CD8 T","B","ICAM2","ICAM2","ITGB2","ITGB2",-0.0791852280486983,-0.528850645187414,-0.304017936618056
"349","CD8 T","B","VIM","VIM","CD44","CD44",0.470838499158985,-0.051623018421187,0.209607740368899
"350","CD8 T","B","B2M","B2M","CD3G","CD3G",0.239198378150588,-0.0729012737529996,0.0831485521987942
"351","CD8 T","B","PTDSS1","PTDSS1","JMJD6","JMJD6",-0.141829850057349,0.0715079785816555,-0.0351609357378465
"352","CD8 T","NK","IFNG","IFNG","IFNGR1","IFNGR1",-0.0642448701369524,-0.0309329284318834,-0.0475888992844179
"353","CD8 T","NK","TGFB1","TGFB1","TGFBR3","TGFBR3",-0.346161004504446,0.318253593035569,-0.0139537057344388
"354","CD8 T","NK","TGFB1","TGFB1","TGFBR1","TGFBR1",-0.346161004504446,0.353414029386622,0.00362651244108805
"355","CD8 T","NK","IFNG","IFNG","IFNGR2","IFNGR2",-0.0642448701369524,0.0365998875790657,-0.0138224912789433
"356","CD8 T","NK","IL23A","IL23A","IL12RB1","IL12RB1",0.355876832457465,0.377918787377281,0.366897809917373
"357","CD8 T","NK","CCL5","CCL5","CXCR3","CXCR3",0.777212805172319,0.0379110844817353,0.407561944827027
"358","CD8 T","NK","GNAS","GNAS","PTGDR","PTGDR",-0.223984427194272,0.614581627266401,0.195298600036065
"359","CD8 T","NK","MFNG","MFNG","NOTCH1","NOTCH1",0.0975994439633006,0.168692371645531,0.133145907804416
"360","CD8 T","NK","HLA-A","HLA-A","KIR3DL2","KIR3DL2",0.239492084991652,0.348584888095529,0.29403848654359
"361","CD8 T","NK","HLA-C","HLA-C","KIR2DL3","KIR2DL3",0.0422013118676142,0.423212651268706,0.23270698156816
"362","CD8 T","NK","ICAM3","ICAM3","ITGAL","ITGAL",-0.0390957843418373,0.144412410890431,0.0526583132742967
"363","CD8 T","NK","ICAM3","ICAM3","ITGB2","ITGB2",-0.0390957843418373,0.752926018397243,0.356915117027703
"364","CD8 T","NK","TIMP1","TIMP1","CD63","CD63",0.179069164139436,0.902008340804233,0.540538752471835
"365","CD8 T","NK","TGFB1","TGFB1","CXCR4","CXCR4",-0.346161004504446,-0.361900193841443,-0.354030599172945
"366","CD8 T","NK","SELPLG","SELPLG","ITGAM","ITGAM",-0.0362436832764299,0.227952023170098,0.0958541699468338
"367","CD8 T","NK","SELPLG","SELPLG","SELL","SELL",-0.0362436832764299,0.485921788274762,0.224839052499166
"368","CD8 T","NK","SELPLG","SELPLG","ITGB2","ITGB2",-0.0362436832764299,0.752926018397243,0.358341167560407
"369","CD8 T","NK","LYZ","LYZ","ITGAL","ITGAL",0.0689782085830009,0.144412410890431,0.106695309736716
"370","CD8 T","NK","TNFSF12","TNFSF12","TNFRSF25","TNFRSF25",0.0858787699537955,0.132460105567676,0.109169437760736
"371","CD8 T","NK","GNAI2","GNAI2","S1PR5","S1PR5",-0.162535508086059,0.462310667845941,0.149887579879941
"372","CD8 T","NK","GNAI2","GNAI2","CXCR3","CXCR3",-0.162535508086059,0.0379110844817353,-0.0623122118021621
"373","CD8 T","NK","GNAI2","GNAI2","ADCY7","ADCY7",-0.162535508086059,0.339740675733056,0.0886025838234982
"374","CD8 T","NK","PKM","PKM","CD44","CD44",0.273403905468636,-0.311693946272449,-0.0191450204019064
"375","CD8 T","NK","CALM1","CALM1","PTPRA","PTPRA",0.00532805683149327,0.00414760997499959,0.00473783340324643
"376","CD8 T","NK","GNAS","GNAS","ADCY7","ADCY7",-0.223984427194272,0.339740675733056,0.0578781242693921
"377","CD8 T","NK","HLA-C","HLA-C","CD3G","CD3G",0.0422013118676142,-0.106672875178342,-0.0322357816553637
"378","CD8 T","NK","HLA-E","HLA-E","KLRD1","KLRD1",0.123881892428638,0.830116326659573,0.476999109544106
"379","CD8 T","NK","HLA-E","HLA-E","KLRC1","KLRC1",0.123881892428638,0.494168965949764,0.309025429189201
"380","CD8 T","NK","HLA-A","HLA-A","CD3G","CD3G",0.239492084991652,-0.106672875178342,0.0664096049066552
"381","CD8 T","NK","HLA-B","HLA-B","CD3G","CD3G",-0.0161312431587608,-0.106672875178342,-0.0614020591685511
"382","CD8 T","NK","ICAM2","ICAM2","ITGAM","ITGAM",-0.0791852280486983,0.227952023170098,0.0743833975606997
"383","CD8 T","NK","LTB","LTB","TNFRSF1A","TNFRSF1A",0.11439769537072,0.340206550369779,0.227302122870249
"384","CD8 T","NK","CALM2","CALM2","SELL","SELL",0.200095165754302,0.485921788274762,0.343008477014532
"385","CD8 T","NK","CALM1","CALM1","SELL","SELL",0.00532805683149327,0.485921788274762,0.245624922553128
"386","CD8 T","NK","CALM3","CALM3","SELL","SELL",-0.0676064427404034,0.485921788274762,0.209157672767179
"387","CD8 T","NK","GNAI2","GNAI2","S1PR4","S1PR4",-0.162535508086059,-0.0150542877297057,-0.0887948979078826
"388","CD8 T","NK","HLA-B","HLA-B","CANX","CANX",-0.0161312431587608,0.0901984163971247,0.037033586619182
"389","CD8 T","NK","CALR","CALR","HLA-F","HLA-F",-0.105828046193839,-0.0467874563289466,-0.0763077512613926
"390","CD8 T","NK","B2M","B2M","HLA-F","HLA-F",0.239198378150588,-0.0467874563289466,0.0962054609108207
"391","CD8 T","NK","LRPAP1","LRPAP1","SORL1","SORL1",0.0378219212957573,0.0582295909677922,0.0480257561317747
"392","CD8 T","NK","HLA-A","HLA-A","APLP2","APLP2",0.239492084991652,0.0162858664516183,0.127888975721635
"393","CD8 T","NK","NUCB2","NUCB2","ERAP1","ERAP1",0.160509469672161,0.282299022593152,0.221404246132656
"394","CD8 T","NK","B2M","B2M","CD3D","CD3D",0.239198378150588,-0.523113482218249,-0.141957552033831
"395","CD8 T","NK","HLA-A","HLA-A","CD3D","CD3D",0.239492084991652,-0.523113482218249,-0.141810698613299
"396","CD8 T","NK","HLA-C","HLA-C","CD3D","CD3D",0.0422013118676142,-0.523113482218249,-0.240456085175317
"397","CD8 T","NK","HLA-B","HLA-B","CD3D","CD3D",-0.0161312431587608,-0.523113482218249,-0.269622362688505
"398","CD8 T","NK","B2M","B2M","KIR2DL3","KIR2DL3",0.239198378150588,0.423212651268706,0.331205514709647
"399","CD8 T","NK","HLA-A","HLA-A","KIR2DL3","KIR2DL3",0.239492084991652,0.423212651268706,0.331352368130179
"400","CD8 T","NK","HLA-B","HLA-B","KIR2DL3","KIR2DL3",-0.0161312431587608,0.423212651268706,0.203540704054973
"401","CD8 T","NK","ICAM2","ICAM2","ITGAL","ITGAL",-0.0791852280486983,0.144412410890431,0.0326135914208662
"402","CD8 T","NK","B2M","B2M","CD247","CD247",0.239198378150588,0.784682715760825,0.511940546955707
"403","CD8 T","NK","B2M","B2M","KLRD1","KLRD1",0.239198378150588,0.830116326659573,0.534657352405081
"404","CD8 T","NK","HLA-B","HLA-B","KLRD1","KLRD1",-0.0161312431587608,0.830116326659573,0.406992541750406
"405","CD8 T","NK","ICAM2","ICAM2","ITGB2","ITGB2",-0.0791852280486983,0.752926018397243,0.336870395174272
"406","CD8 T","NK","VIM","VIM","CD44","CD44",0.470838499158985,-0.311693946272449,0.0795722764432683
"407","CD8 T","NK","B2M","B2M","CD3G","CD3G",0.239198378150588,-0.106672875178342,0.0662627514861233
"408","CD8 T","NK","B2M","B2M","KLRC1","KLRC1",0.239198378150588,0.494168965949764,0.366683672050176
"409","CD8 T","NK","PTDSS1","PTDSS1","JMJD6","JMJD6",-0.141829850057349,0.205510887770244,0.0318405188564477
"410","CD8 T","NK","GZMB","GZMB","PGRMC1","PGRMC1",-0.445955276144731,-0.0697504929471608,-0.257852884545946
"411","CD8 T","NK","UBA52","UBA52","NOTCH1","NOTCH1",0.210671358630196,0.168692371645531,0.189681865137863
"412","CD8 T","NK","UBA52","UBA52","TGFBR1","TGFBR1",0.210671358630196,0.353414029386622,0.282042694008409
"413","CD8 T","CD8 T","IFNG","IFNG","IFNGR1","IFNGR1",-0.0642448701369524,0.193178062363533,0.0644665961132903
"414","CD8 T","CD8 T","TGFB1","TGFB1","TGFBR2","TGFBR2",-0.346161004504446,0.242034649719245,-0.0520631773926006
"415","CD8 T","CD8 T","IL23A","IL23A","IL12RB1","IL12RB1",0.355876832457465,-0.0821420239636699,0.136867404246898
"416","CD8 T","CD8 T","CCL5","CCL5","CXCR3","CXCR3",0.777212805172319,0.16845511424353,0.472833959707924
"417","CD8 T","CD8 T","GNAS","GNAS","PTGDR","PTGDR",-0.223984427194272,-0.212110612174431,-0.218047519684351
"418","CD8 T","CD8 T","ICAM3","ICAM3","ITGAL","ITGAL",-0.0390957843418373,0.149572199800229,0.0552382077291956
"419","CD8 T","CD8 T","ICAM3","ICAM3","ITGB2","ITGB2",-0.0390957843418373,-0.224075373209829,-0.131585578775833
"420","CD8 T","CD8 T","TIMP1","TIMP1","CD63","CD63",0.179069164139436,-0.387697985010333,-0.104314410435448
"421","CD8 T","CD8 T","TGFB1","TGFB1","CXCR4","CXCR4",-0.346161004504446,0.493108956606549,0.0734739760510511
"422","CD8 T","CD8 T","SELPLG","SELPLG","SELL","SELL",-0.0362436832764299,-0.526539177461466,-0.281391430368948
"423","CD8 T","CD8 T","SELPLG","SELPLG","ITGB2","ITGB2",-0.0362436832764299,-0.224075373209829,-0.130159528243129
"424","CD8 T","CD8 T","LYZ","LYZ","ITGAL","ITGAL",0.0689782085830009,0.149572199800229,0.109275204191615
"425","CD8 T","CD8 T","TNFSF12","TNFSF12","TNFRSF25","TNFRSF25",0.0858787699537955,0.188822960826823,0.137350865390309
"426","CD8 T","CD8 T","GNAI2","GNAI2","S1PR5","S1PR5",-0.162535508086059,0.0277568787711517,-0.0673893146574538
"427","CD8 T","CD8 T","GNAI2","GNAI2","CXCR3","CXCR3",-0.162535508086059,0.16845511424353,0.00295980307873508
"428","CD8 T","CD8 T","PKM","PKM","CD44","CD44",0.273403905468636,0.363316964693636,0.318360435081136
"429","CD8 T","CD8 T","CALM1","CALM1","PTPRA","PTPRA",0.00532805683149327,0.0757219678694865,0.0405250123504899
"430","CD8 T","CD8 T","HLA-C","HLA-C","CD3G","CD3G",0.0422013118676142,0.179574148931341,0.110887730399478
"431","CD8 T","CD8 T","HLA-E","HLA-E","KLRD1","KLRD1",0.123881892428638,-0.220226347035037,-0.0481722273031993
"432","CD8 T","CD8 T","HLA-E","HLA-E","KLRC1","KLRC1",0.123881892428638,-0.0669805388544327,0.0284506767871026
"433","CD8 T","CD8 T","HLA-A","HLA-A","CD3G","CD3G",0.239492084991652,0.179574148931341,0.209533116961497
"434","CD8 T","CD8 T","HLA-B","HLA-B","CD3G","CD3G",-0.0161312431587608,0.179574148931341,0.0817214528862902
"435","CD8 T","CD8 T","LTB","LTB","TNFRSF1A","TNFRSF1A",0.11439769537072,-0.00893921083252189,0.0527292422690989
"436","CD8 T","CD8 T","CALM2","CALM2","SELL","SELL",0.200095165754302,-0.526539177461466,-0.163222005853582
"437","CD8 T","CD8 T","CALM1","CALM1","SELL","SELL",0.00532805683149327,-0.526539177461466,-0.260605560314987
"438","CD8 T","CD8 T","CALM3","CALM3","SELL","SELL",-0.0676064427404034,-0.526539177461466,-0.297072810100935
"439","CD8 T","CD8 T","GNAI2","GNAI2","S1PR4","S1PR4",-0.162535508086059,0.00502576451606294,-0.0787548717849982
"440","CD8 T","CD8 T","HLA-B","HLA-B","CANX","CANX",-0.0161312431587608,-0.0835495891389313,-0.049840416148846
"441","CD8 T","CD8 T","CALR","CALR","HLA-F","HLA-F",-0.105828046193839,0.0087099939294325,-0.048559026132203
"442","CD8 T","CD8 T","B2M","B2M","HLA-F","HLA-F",0.239198378150588,0.0087099939294325,0.12395418604001
"443","CD8 T","CD8 T","LRPAP1","LRPAP1","SORL1","SORL1",0.0378219212957573,0.132754549798968,0.0852882355473628
"444","CD8 T","CD8 T","HLA-A","HLA-A","APLP2","APLP2",0.239492084991652,-0.096212787592521,0.0716396486995654
"445","CD8 T","CD8 T","B2M","B2M","CD3D","CD3D",0.239198378150588,0.951524748506574,0.595361563328581
"446","CD8 T","CD8 T","HLA-A","HLA-A","CD3D","CD3D",0.239492084991652,0.951524748506574,0.595508416749113
"447","CD8 T","CD8 T","HLA-C","HLA-C","CD3D","CD3D",0.0422013118676142,0.951524748506574,0.496863030187094
"448","CD8 T","CD8 T","HLA-B","HLA-B","CD3D","CD3D",-0.0161312431587608,0.951524748506574,0.467696752673906
"449","CD8 T","CD8 T","CALM1","CALM1","FAS","FAS",0.00532805683149327,0.177405475434589,0.0913667661330409
"450","CD8 T","CD8 T","ICAM2","ICAM2","ITGAL","ITGAL",-0.0791852280486983,0.149572199800229,0.0351934858757651
"451","CD8 T","CD8 T","B2M","B2M","CD247","CD247",0.239198378150588,-0.0206324049850662,0.109282986582761
"452","CD8 T","CD8 T","B2M","B2M","KLRD1","KLRD1",0.239198378150588,-0.220226347035037,0.00948601555777573
"453","CD8 T","CD8 T","HLA-B","HLA-B","KLRD1","KLRD1",-0.0161312431587608,-0.220226347035037,-0.118178795096899
"454","CD8 T","CD8 T","ICAM2","ICAM2","ITGB2","ITGB2",-0.0791852280486983,-0.224075373209829,-0.151630300629264
"455","CD8 T","CD8 T","VIM","VIM","CD44","CD44",0.470838499158985,0.363316964693636,0.417077731926311
"456","CD8 T","CD8 T","B2M","B2M","CD3G","CD3G",0.239198378150588,0.179574148931341,0.209386263540965
"457","CD8 T","CD8 T","B2M","B2M","KLRC1","KLRC1",0.239198378150588,-0.0669805388544327,0.0861089196480777
"458","CD8 T","CD8 T","GZMB","GZMB","PGRMC1","PGRMC1",-0.445955276144731,0.318825667545555,-0.0635648042995879
"459","CD8 T","CD8 T","PRSS23","PRSS23","TMEM222","TMEM222",-0.201554768024831,0.188560860781337,-0.00649695362174695
"460","CD8 T","CD8 T","UBA52","UBA52","TGFBR2","TGFBR2",0.210671358630196,0.242034649719245,0.226353004174721
