"","source","target","ligand.complex","ligand","receptor.complex","receptor","ligand.expr","receptor.expr","global_mean","LRscore"
"219","NK","NK","HLA-C","HLA-C","CD3G","CD3G",4.30320983709084,0.196046214000817,0.199056328661466,0.821881272920682
"220","NK","NK","HLA-E","HLA-E","KLRD1","KLRD1",3.0395118502117,1.2213122175345,0.199056328661466,0.906359991353046
"221","NK","NK","HLA-E","HLA-E","KLRC1","KLRC1",3.0395118502117,0.642471081440022,0.199056328661466,0.875315643702142
"222","NK","NK","HLA-A","HLA-A","CD3G","CD3G",3.92010525050694,0.196046214000817,0.199056328661466,0.8149535519937
"223","NK","NK","HLA-B","HLA-B","CD3G","CD3G",3.60848931769051,0.196046214000817,0.199056328661466,0.808626422311144
"224","NK","NK","ICAM2","ICAM2","ITGAM","ITGAM",0.459545030143938,0.234815856249862,0.199056328661466,0.622678196333226
"225","NK","NK","FASLG","FASLG","TNFRSF1A","TNFRSF1A",0.27283150035115,0.327631764490504,0.199056328661466,0.600316613642813
"226","NK","NK","LTB","LTB","TNFRSF1A","TNFRSF1A",0.976132612922351,0.327631764490504,0.199056328661466,0.739651216021976
"227","NK","NK","CALM2","CALM2","SELL","SELL",0.83673702328163,1.76184856458229,0.199056328661466,0.859147394269858
"228","NK","NK","CALM1","CALM1","SELL","SELL",2.51695851137811,1.76184856458229,0.199056328661466,0.913637066871309
"229","NK","NK","CALM3","CALM3","SELL","SELL",0.809041228104364,1.76184856458229,0.199056328661466,0.857098409148467
"230","NK","NK","GNAI2","GNAI2","S1PR4","S1PR4",0.570835281855508,0.598346267100003,0.199056328661466,0.745934809179798
"231","NK","NK","HLA-B","HLA-B","CANX","CANX",3.60848931769051,0.423079387823194,0.199056328661466,0.861250388713031
"232","NK","NK","CALR","CALR","HLA-F","HLA-F",1.28639822235435,0.711714099875384,0.199056328661466,0.827790886841443
"233","NK","NK","B2M","B2M","HLA-F","HLA-F",5.81070168823614,0.711714099875384,0.199056328661466,0.91084356222925
"234","NK","NK","LRPAP1","LRPAP1","SORL1","SORL1",0.412413305359203,0.264592629599535,0.199056328661466,0.623990529914915
"235","NK","NK","HLA-A","HLA-A","APLP2","APLP2",3.92010525050694,0.217274440821294,0.199056328661466,0.822580545510065
"236","NK","NK","NUCB2","NUCB2","ERAP1","ERAP1",0.15695080690277,0.162054828972756,0.199056328661466,0.444812199362558
"237","NK","NK","B2M","B2M","CD3D","CD3D",5.81070168823614,0.382422591834352,0.199056328661466,0.882197202053327
"238","NK","NK","HLA-A","HLA-A","CD3D","CD3D",3.92010525050694,0.382422591834352,0.199056328661466,0.860159118364559
"239","NK","NK","HLA-C","HLA-C","CD3D","CD3D",4.30320983709084,0.382422591834352,0.199056328661466,0.865673397817991
"240","NK","NK","HLA-B","HLA-B","CD3D","CD3D",3.60848931769051,0.382422591834352,0.199056328661466,0.855102844841727
"241","NK","NK","B2M","B2M","KIR2DL3","KIR2DL3",5.81070168823614,0.258151009290912,0.199056328661466,0.860195277989039
"242","NK","NK","HLA-A","HLA-A","KIR2DL3","KIR2DL3",3.92010525050694,0.258151009290912,0.199056328661466,0.834811872812005
"243","NK","NK","HLA-B","HLA-B","KIR2DL3","KIR2DL3",3.60848931769051,0.258151009290912,0.199056328661466,0.829021286146521
"244","NK","NK","ICAM2","ICAM2","ITGAL","ITGAL",0.459545030143938,0.251222995315255,0.199056328661466,0.630578902296733
"245","NK","NK","B2M","B2M","CD247","CD247",5.81070168823614,1.93758526636851,0.199056328661466,0.943998143027872
"246","NK","NK","B2M","B2M","KLRD1","KLRD1",5.81070168823614,1.2213122175345,0.199056328661466,0.930473203492175
"247","NK","NK","HLA-B","HLA-B","KLRD1","KLRD1",3.60848931769051,1.2213122175345,0.199056328661466,0.91339216015765
"248","NK","NK","SPON2","SPON2","ITGB2","ITGB2",1.6151430220959,2.20648250147255,0.199056328661466,0.904614214405542
"249","NK","NK","ICAM2","ICAM2","ITGB2","ITGB2",0.459545030143938,2.20648250147255,0.199056328661466,0.834947889988324
"250","NK","NK","VIM","VIM","CD44","CD44",0.986986404279211,0.425514216912607,0.199056328661466,0.765017824074059
"251","NK","NK","B2M","B2M","CD3G","CD3G",5.81070168823614,0.196046214000817,0.199056328661466,0.84281389365302
"252","NK","NK","B2M","B2M","KLRC1","KLRC1",5.81070168823614,0.642471081440022,0.199056328661466,0.906599269590894
"253","NK","NK","SPON2","SPON2","ITGAM","ITGAM",1.6151430220959,0.234815856249862,0.199056328661466,0.755728589916124
"254","NK","NK","PTDSS1","PTDSS1","JMJD6","JMJD6",0.266159606718314,0.290100016839441,0.199056328661466,0.582628514317647
"255","NK","NK","GZMB","GZMB","PGRMC1","PGRMC1",3.52758926721694,0.127772794078407,0.199056328661466,0.771310172573979
"256","NK","NK","UBA52","UBA52","NOTCH1","NOTCH1",2.56824944112779,0.136564891325529,0.199056328661466,0.748438586280544
"257","NK","NK","UBA52","UBA52","TGFBR1","TGFBR1",2.56824944112779,0.234552940157019,0.199056328661466,0.795880381681415
"258","NK","CD8 T","IFNG","IFNG","IFNGR1","IFNGR1",0.470846318282549,0.31265064799773,0.199056328661466,0.658411033723416
"259","NK","CD8 T","FASLG","FASLG","FAS","FAS",0.27283150035115,0.150088932642222,0.199056328661466,0.504113245451463
"260","NK","CD8 T","CD86","CD86","CD28","CD28",0.152487467483942,0.206915939538784,0.199056328661466,0.471558155047723
"261","NK","CD8 T","TGFB1","TGFB1","TGFBR2","TGFBR2",0.931933919326705,0.21085677859872,0.199056328661466,0.69010980041239
"262","NK","CD8 T","CCL5","CCL5","CXCR3","CXCR3",2.50336773982058,0.327414437002168,0.199056328661466,0.819759899296032
"263","NK","CD8 T","GNAS","GNAS","PTGDR","PTGDR",0.694354215587798,0.154508872030404,0.199056328661466,0.621996034225776
"264","NK","CD8 T","ICAM3","ICAM3","ITGAL","ITGAL",0.838508767564103,0.253758341654867,0.199056328661466,0.698552797301455
"265","NK","CD8 T","ICAM3","ICAM3","ITGB2","ITGB2",0.838508767564103,1.10399367841308,0.199056328661466,0.828576125110144
"266","NK","CD8 T","TIMP1","TIMP1","CD63","CD63",0.366608914499595,0.626077291096735,0.199056328661466,0.706469172341451
"267","NK","CD8 T","TGFB1","TGFB1","CXCR4","CXCR4",0.931933919326705,2.01083647943994,0.199056328661466,0.873049626345488
"268","NK","CD8 T","SELPLG","SELPLG","SELL","SELL",0.421189604392454,0.726658286741193,0.199056328661466,0.73539738407827
"269","NK","CD8 T","SELPLG","SELPLG","ITGB2","ITGB2",0.421189604392454,1.10399367841308,0.199056328661466,0.774045753742101
"270","NK","CD8 T","LYZ","LYZ","ITGAL","ITGAL",0.925111833755712,0.253758341654867,0.199056328661466,0.708799502818821
"271","NK","CD8 T","TNFSF12","TNFSF12","TNFRSF25","TNFRSF25",0.226239680230066,0.326010196917746,0.199056328661466,0.577049761341212
"272","NK","CD8 T","GNAI2","GNAI2","S1PR5","S1PR5",0.570835281855508,0.351420907946093,0.199056328661466,0.692312937731291
"273","NK","CD8 T","GNAI2","GNAI2","CXCR3","CXCR3",0.570835281855508,0.327414437002168,0.199056328661466,0.684725833320994
"274","NK","CD8 T","PKM","PKM","CD44","CD44",0.585391593388951,1.02215523036448,0.199056328661466,0.795334686519601
"275","NK","CD8 T","CALM1","CALM1","PTPRA","PTPRA",2.51695851137811,0.196750397510955,0.199056328661466,0.779504876667199
"276","NK","CD8 T","HLA-C","HLA-C","CD3G","CD3G",4.30320983709084,0.383235039408898,0.199056328661466,0.865796739103967
"277","NK","CD8 T","HLA-E","HLA-E","KLRD1","KLRD1",3.0395118502117,0.330485327136156,0.199056328661466,0.834300727904285
"278","NK","CD8 T","HLA-E","HLA-E","KLRC1","KLRC1",3.0395118502117,0.251176311438171,0.199056328661466,0.814454106330549
"279","NK","CD8 T","HLA-A","HLA-A","CD3G","CD3G",3.92010525050694,0.383235039408898,0.199056328661466,0.860286705786499
"280","NK","CD8 T","HLA-B","HLA-B","CD3G","CD3G",3.60848931769051,0.383235039408898,0.199056328661466,0.85523426907454
"281","NK","CD8 T","FASLG","FASLG","TNFRSF1A","TNFRSF1A",0.27283150035115,0.157273328330124,0.199056328661466,0.509956676069841
"282","NK","CD8 T","LTB","LTB","TNFRSF1A","TNFRSF1A",0.976132612922351,0.157273328330124,0.199056328661466,0.663114373865655
"283","NK","CD8 T","CALM2","CALM2","SELL","SELL",0.83673702328163,0.726658286741193,0.199056328661466,0.796635166472719
"284","NK","CD8 T","CALM1","CALM1","SELL","SELL",2.51695851137811,0.726658286741193,0.199056328661466,0.871696591515994
"285","NK","CD8 T","CALM3","CALM3","SELL","SELL",0.809041228104364,0.726658286741193,0.199056328661466,0.793894967277388
"286","NK","CD8 T","GNAI2","GNAI2","S1PR4","S1PR4",0.570835281855508,0.613919247516017,0.199056328661466,0.748361799118377
"287","NK","CD8 T","HLA-B","HLA-B","CANX","CANX",3.60848931769051,0.309277805498414,0.199056328661466,0.841449702438872
"288","NK","CD8 T","CALR","CALR","HLA-F","HLA-F",1.28639822235435,0.762632253040268,0.199056328661466,0.832660440349438
"289","NK","CD8 T","B2M","B2M","HLA-F","HLA-F",5.81070168823614,0.762632253040268,0.199056328661466,0.913609729920262
"290","NK","CD8 T","LRPAP1","LRPAP1","SORL1","SORL1",0.412413305359203,0.305588019378849,0.199056328661466,0.640732332846709
"291","NK","CD8 T","HLA-A","HLA-A","APLP2","APLP2",3.92010525050694,0.161235811414212,0.199056328661466,0.799758077065052
"292","NK","CD8 T","B2M","B2M","CD3D","CD3D",5.81070168823614,2.19006242533081,0.199056328661466,0.947149167275582
"293","NK","CD8 T","HLA-A","HLA-A","CD3D","CD3D",3.92010525050694,2.19006242533081,0.199056328661466,0.936385850997694
"294","NK","CD8 T","HLA-C","HLA-C","CD3D","CD3D",4.30320983709084,2.19006242533081,0.199056328661466,0.939107106971255
"295","NK","CD8 T","HLA-B","HLA-B","CD3D","CD3D",3.60848931769051,2.19006242533081,0.199056328661466,0.93387384894085
"296","NK","CD8 T","CALM1","CALM1","FAS","FAS",2.51695851137811,0.150088932642222,0.199056328661466,0.755364194603718
"297","NK","CD8 T","ICAM2","ICAM2","ITGAL","ITGAL",0.459545030143938,0.253758341654867,0.199056328661466,0.631747704992432
"298","NK","CD8 T","B2M","B2M","CD247","CD247",5.81070168823614,1.07022848239564,0.199056328661466,0.926078424637269
"299","NK","CD8 T","B2M","B2M","KLRD1","KLRD1",5.81070168823614,0.330485327136156,0.199056328661466,0.874398452848506
"300","NK","CD8 T","HLA-B","HLA-B","KLRD1","KLRD1",3.60848931769051,0.330485327136156,0.199056328661466,0.845823874921538
"301","NK","CD8 T","SPON2","SPON2","ITGB2","ITGB2",1.6151430220959,1.10399367841308,0.199056328661466,0.870269792434066
"302","NK","CD8 T","ICAM2","ICAM2","ITGB2","ITGB2",0.459545030143938,1.10399367841308,0.199056328661466,0.781576189253981
"303","NK","CD8 T","VIM","VIM","CD44","CD44",0.986986404279211,1.02215523036448,0.199056328661466,0.834598457704224
"304","NK","CD8 T","B2M","B2M","CD3G","CD3G",5.81070168823614,0.383235039408898,0.199056328661466,0.882307433635473
"305","NK","CD8 T","B2M","B2M","KLRC1","KLRC1",5.81070168823614,0.251176311438171,0.199056328661466,0.8585402122918
"306","NK","CD8 T","GZMB","GZMB","PGRMC1","PGRMC1",3.52758926721694,0.306256925822095,0.199056328661466,0.839270379319355
"307","NK","CD8 T","PRSS23","PRSS23","TMEM222","TMEM222",0.696750834191437,0.191745093942942,0.199056328661466,0.647418134755169
"308","NK","CD8 T","UBA52","UBA52","TGFBR2","TGFBR2",2.56824944112779,0.21085677859872,0.199056328661466,0.787093110133737
"309","CD8 T","B","IFNG","IFNG","IFNGR1","IFNGR1",0.178455210168272,0.125198274575497,0.199056328661466,0.42886836631811
"310","CD8 T","B","IFNG","IFNG","IFNGR2","IFNGR2",0.178455210168272,0.22253843403016,0.199056328661466,0.500282722928199
"311","CD8 T","B","ALOX5AP","ALOX5AP","ALOX5","ALOX5",0.75637865724108,0.393793090881736,0.199056328661466,0.732745299679581
"312","CD8 T","B","CCL5","CCL5","CXCR3","CXCR3",3.60344248674324,0.118578093468527,0.199056328661466,0.76656583454019
"313","CD8 T","B","ANXA1","ANXA1","FPR1","FPR1",1.91985288675081,0.106251394941705,0.199056328661466,0.694091560885899
"314","CD8 T","B","SEMA4D","SEMA4D","CD72","CD72",0.213600712045173,0.377493402303649,0.199056328661466,0.587888393974214
"315","CD8 T","B","ICAM3","ICAM3","ITGB2","ITGB2",0.84454655344177,0.760072642284877,0.199056328661466,0.800994097358458
"316","CD8 T","B","TIMP1","TIMP1","CD63","CD63",0.429798327183125,0.48357702176794,0.199056328661466,0.696074799321167
"317","CD8 T","B","TGFB1","TGFB1","CXCR4","CXCR4",0.275706464419614,1.32766130682417,0.199056328661466,0.75243988555949
"318","CD8 T","B","SELPLG","SELPLG","ITGAM","ITGAM",0.265820492160516,0.139321883774479,0.199056328661466,0.491554868158823
"319","CD8 T","B","SELPLG","SELPLG","SELL","SELL",0.265820492160516,1.30654727375117,0.199056328661466,0.747513467349999
"320","CD8 T","B","SELPLG","SELPLG","ITGB2","ITGB2",0.265820492160516,0.760072642284877,0.199056328661466,0.693073932436915
"321","CD8 T","B","HSP90B1","HSP90B1","TLR7","TLR7",0.987418233159477,0.146530502560571,0.199056328661466,0.656463969293977
"322","CD8 T","B","GNAI2","GNAI2","FPR1","FPR1",0.320114097180164,0.106251394941705,0.199056328661466,0.480922982088763
"323","CD8 T","B","GNAI2","GNAI2","CXCR3","CXCR3",0.320114097180164,0.118578093468527,0.199056328661466,0.494634400919238
"324","CD8 T","B","PKM","PKM","CD44","CD44",1.0154112570086,0.655390474380009,0.199056328661466,0.803853033683102
"325","CD8 T","B","CALM1","CALM1","PTPRA","PTPRA",2.05307701025378,0.124501960876382,0.199056328661466,0.717505261145346
"326","CD8 T","B","HLA-C","HLA-C","CD3G","CD3G",3.9256341261188,0.218130867710745,0.199056328661466,0.822970117146123
"327","CD8 T","B","HLA-A","HLA-A","CD3G","CD3G",3.78020642123131,0.218130867710745,0.199056328661466,0.820203481846011
"328","CD8 T","B","HLA-B","HLA-B","CD3G","CD3G",3.24967063279848,0.218130867710745,0.199056328661466,0.80878183649432
"329","CD8 T","B","ICAM2","ICAM2","ITGAM","ITGAM",0.406658252061046,0.139321883774479,0.199056328661466,0.544579363442678
"330","CD8 T","B","CALM2","CALM2","SELL","SELL",1.3670422431743,1.30654727375117,0.199056328661466,0.870364583104709
"331","CD8 T","B","CALM1","CALM1","SELL","SELL",2.05307701025378,1.30654727375117,0.199056328661466,0.891633024736416
"332","CD8 T","B","CALM3","CALM3","SELL","SELL",0.611534271519946,1.30654727375117,0.199056328661466,0.817868005130867
"333","CD8 T","B","GNAI2","GNAI2","S1PR4","S1PR4",0.320114097180164,0.617799111087582,0.199056328661466,0.690793707650241
"334","CD8 T","B","HLA-B","HLA-B","CANX","CANX",3.24967063279848,0.359646316820364,0.199056328661466,0.844503698314619
"335","CD8 T","B","GSTP1","GSTP1","TRAF2","TRAF2",0.642908764470751,0.168244428119976,0.199056328661466,0.622957995433528
"336","CD8 T","B","CALR","CALR","HLA-F","HLA-F",0.780705198631916,0.789576504544845,0.199056328661466,0.797744936834514
"337","CD8 T","B","B2M","B2M","HLA-F","HLA-F",5.59993352379487,0.789576504544845,0.199056328661466,0.913521850931509
"338","CD8 T","B","LRPAP1","LRPAP1","SORL1","SORL1",0.396068168955046,0.12750279780292,0.199056328661466,0.530281515516733
"339","CD8 T","B","CALM1","CALM1","KCNN4","KCNN4",2.05307701025378,0.121263700639375,0.199056328661466,0.714826763107299
"340","CD8 T","B","HLA-A","HLA-A","APLP2","APLP2",3.78020642123131,0.248975775464901,0.199056328661466,0.829750056694761
"341","CD8 T","B","B2M","B2M","CD3D","CD3D",5.59993352379487,0.498510384940848,0.199056328661466,0.893545478848412
"342","CD8 T","B","HLA-A","HLA-A","CD3D","CD3D",3.78020642123131,0.498510384940848,0.199056328661466,0.873359102909498
"343","CD8 T","B","HLA-C","HLA-C","CD3D","CD3D",3.9256341261188,0.498510384940848,0.199056328661466,0.875432024997056
"344","CD8 T","B","HLA-B","HLA-B","CD3D","CD3D",3.24967063279848,0.498510384940848,0.199056328661466,0.864757403309336
"345","CD8 T","B","CALM1","CALM1","FAS","FAS",2.05307701025378,0.117997956108831,0.199056328661466,0.71203605585746
"346","CD8 T","B","B2M","B2M","CD247","CD247",5.59993352379487,0.269537489139202,0.199056328661466,0.860568635231754
"347","CD8 T","B","LTB","LTB","CD40","CD40",2.22047262675377,0.685959760600616,0.199056328661466,0.861112309754645
"348","CD8 T","B","ICAM2","ICAM2","ITGB2","ITGB2",0.406658252061046,0.760072642284877,0.199056328661466,0.736354398666199
"349","CD8 T","B","VIM","VIM","CD44","CD44",2.34866504851808,0.655390474380009,0.199056328661466,0.861741348455782
"350","CD8 T","B","B2M","B2M","CD3G","CD3G",5.59993352379487,0.218130867710745,0.199056328661466,0.847382158699134
"351","CD8 T","B","PTDSS1","PTDSS1","JMJD6","JMJD6",0.152462397606942,0.223981345070093,0.199056328661466,0.481421691100555
"352","CD8 T","NK","IFNG","IFNG","IFNGR1","IFNGR1",0.178455210168272,0.194453137051598,0.199056328661466,0.483425219459622
"353","CD8 T","NK","TGFB1","TGFB1","TGFBR3","TGFBR3",0.275706464419614,0.189355420774789,0.199056328661466,0.534418836511275
"354","CD8 T","NK","TGFB1","TGFB1","TGFBR1","TGFBR1",0.275706464419614,0.234552940157019,0.199056328661466,0.560926042739246
"355","CD8 T","NK","IFNG","IFNG","IFNGR2","IFNGR2",0.178455210168272,0.160541608425798,0.199056328661466,0.459552963401339
"356","CD8 T","NK","IL23A","IL23A","IL12RB1","IL12RB1",0.236730990930135,0.4689443452849,0.199056328661466,0.626005115340359
"357","CD8 T","NK","CCL5","CCL5","CXCR3","CXCR3",3.60344248674324,0.254680211646446,0.199056328661466,0.827960159623293
"358","CD8 T","NK","GNAS","GNAS","PTGDR","PTGDR",0.436711099585814,0.825506009432042,0.199056328661466,0.751017504851876
"359","CD8 T","NK","MFNG","MFNG","NOTCH1","NOTCH1",0.527169548823062,0.136564891325529,0.199056328661466,0.574093690462125
"360","CD8 T","NK","HLA-A","HLA-A","KIR3DL2","KIR3DL2",3.78020642123131,0.182113235170343,0.199056328661466,0.806510463773468
"361","CD8 T","NK","HLA-C","HLA-C","KIR2DL3","KIR2DL3",3.9256341261188,0.258151009290912,0.199056328661466,0.834909028445157
"362","CD8 T","NK","ICAM3","ICAM3","ITGAL","ITGAL",0.84454655344177,0.251222995315255,0.199056328661466,0.698250890847413
"363","CD8 T","NK","ICAM3","ICAM3","ITGB2","ITGB2",0.84454655344177,2.20648250147255,0.199056328661466,0.872738232486608
"364","CD8 T","NK","TIMP1","TIMP1","CD63","CD63",0.429798327183125,2.07762185697321,0.199056328661466,0.826002920276668
"365","CD8 T","NK","TGFB1","TGFB1","CXCR4","CXCR4",0.275706464419614,1.07522147794157,0.199056328661466,0.732280042281377
"366","CD8 T","NK","SELPLG","SELPLG","ITGAM","ITGAM",0.265820492160516,0.234815856249862,0.199056328661466,0.55656274152168
"367","CD8 T","NK","SELPLG","SELPLG","SELL","SELL",0.265820492160516,1.76184856458229,0.199056328661466,0.77467193188277
"368","CD8 T","NK","SELPLG","SELPLG","ITGB2","ITGB2",0.265820492160516,2.20648250147255,0.199056328661466,0.793704271880148
"369","CD8 T","NK","LYZ","LYZ","ITGAL","ITGAL",1.13914823550685,0.251222995315255,0.199056328661466,0.728811444433535
"370","CD8 T","NK","TNFSF12","TNFSF12","TNFRSF25","TNFRSF25",0.259703023360716,0.293543322263097,0.199056328661466,0.581076515065532
"371","CD8 T","NK","GNAI2","GNAI2","S1PR5","S1PR5",0.320114097180164,0.646330301209225,0.199056328661466,0.695594511834501
"372","CD8 T","NK","GNAI2","GNAI2","CXCR3","CXCR3",0.320114097180164,0.254680211646446,0.199056328661466,0.589223244737282
"373","CD8 T","NK","GNAI2","GNAI2","ADCY7","ADCY7",0.320114097180164,0.313315850176681,0.199056328661466,0.614047218390309
"374","CD8 T","NK","PKM","PKM","CD44","CD44",1.0154112570086,0.425514216912607,0.199056328661466,0.767560232979272
"375","CD8 T","NK","CALM1","CALM1","PTPRA","PTPRA",2.05307701025378,0.163515073333982,0.199056328661466,0.74429484468815
"376","CD8 T","NK","GNAS","GNAS","ADCY7","ADCY7",0.436711099585814,0.313315850176681,0.199056328661466,0.650139849720002
"377","CD8 T","NK","HLA-C","HLA-C","CD3G","CD3G",3.9256341261188,0.196046214000817,0.199056328661466,0.815059799862214
"378","CD8 T","NK","HLA-E","HLA-E","KLRD1","KLRD1",2.89663273985121,1.2213122175345,0.199056328661466,0.90429670911678
"379","CD8 T","NK","HLA-E","HLA-E","KLRC1","KLRC1",2.89663273985121,0.642471081440022,0.199056328661466,0.872664425435823
"380","CD8 T","NK","HLA-A","HLA-A","CD3G","CD3G",3.78020642123131,0.196046214000817,0.199056328661466,0.812197752410316
"381","CD8 T","NK","HLA-B","HLA-B","CD3G","CD3G",3.24967063279848,0.196046214000817,0.199056328661466,0.800391307275718
"382","CD8 T","NK","ICAM2","ICAM2","ITGAM","ITGAM",0.406658252061046,0.234815856249862,0.199056328661466,0.608211264962657
"383","CD8 T","NK","LTB","LTB","TNFRSF1A","TNFRSF1A",2.22047262675377,0.327631764490504,0.199056328661466,0.810781318841324
"384","CD8 T","NK","CALM2","CALM2","SELL","SELL",1.3670422431743,1.76184856458229,0.199056328661466,0.886318325338536
"385","CD8 T","NK","CALM1","CALM1","SELL","SELL",2.05307701025378,1.76184856458229,0.199056328661466,0.905254266625561
"386","CD8 T","NK","CALM3","CALM3","SELL","SELL",0.611534271519946,1.76184856458229,0.199056328661466,0.839087882368776
"387","CD8 T","NK","GNAI2","GNAI2","S1PR4","S1PR4",0.320114097180164,0.598346267100003,0.199056328661466,0.687366427570493
"388","CD8 T","NK","HLA-B","HLA-B","CANX","CANX",3.24967063279848,0.423079387823194,0.199056328661466,0.854873352462865
"389","CD8 T","NK","CALR","CALR","HLA-F","HLA-F",0.780705198631916,0.711714099875384,0.199056328661466,0.78923978272883
"390","CD8 T","NK","B2M","B2M","HLA-F","HLA-F",5.59993352379487,0.711714099875384,0.199056328661466,0.909331960581057
"391","CD8 T","NK","LRPAP1","LRPAP1","SORL1","SORL1",0.396068168955046,0.264592629599535,0.199056328661466,0.619234662069071
"392","CD8 T","NK","HLA-A","HLA-A","APLP2","APLP2",3.78020642123131,0.217274440821294,0.199056328661466,0.819913230997346
"393","CD8 T","NK","NUCB2","NUCB2","ERAP1","ERAP1",0.197381256303073,0.162054828972756,0.199056328661466,0.473262556061005
"394","CD8 T","NK","B2M","B2M","CD3D","CD3D",5.59993352379487,0.382422591834352,0.199056328661466,0.880263762395401
"395","CD8 T","NK","HLA-A","HLA-A","CD3D","CD3D",3.78020642123131,0.382422591834352,0.199056328661466,0.857959203448746
"396","CD8 T","NK","HLA-C","HLA-C","CD3D","CD3D",3.9256341261188,0.382422591834352,0.199056328661466,0.860243861735463
"397","CD8 T","NK","HLA-B","HLA-B","CD3D","CD3D",3.24967063279848,0.382422591834352,0.199056328661466,0.84849296695027
"398","CD8 T","NK","B2M","B2M","KIR2DL3","KIR2DL3",5.59993352379487,0.258151009290912,0.199056328661466,0.857958872737703
"399","CD8 T","NK","HLA-A","HLA-A","KIR2DL3","KIR2DL3",3.78020642123131,0.258151009290912,0.199056328661466,0.832290952620805
"400","CD8 T","NK","HLA-B","HLA-B","KIR2DL3","KIR2DL3",3.24967063279848,0.258151009290912,0.199056328661466,0.821470031756556
"401","CD8 T","NK","ICAM2","ICAM2","ITGAL","ITGAL",0.406658252061046,0.251222995315255,0.199056328661466,0.616228194580752
"402","CD8 T","NK","B2M","B2M","CD247","CD247",5.59993352379487,1.93758526636851,0.199056328661466,0.943013491571967
"403","CD8 T","NK","B2M","B2M","KLRD1","KLRD1",5.59993352379487,1.2213122175345,0.199056328661466,0.929268567984557
"404","CD8 T","NK","HLA-B","HLA-B","KLRD1","KLRD1",3.24967063279848,1.2213122175345,0.199056328661466,0.909158828465633
"405","CD8 T","NK","ICAM2","ICAM2","ITGB2","ITGB2",0.406658252061046,2.20648250147255,0.199056328661466,0.8263499355768
"406","CD8 T","NK","VIM","VIM","CD44","CD44",2.34866504851808,0.425514216912607,0.199056328661466,0.833946957146684
"407","CD8 T","NK","B2M","B2M","CD3G","CD3G",5.59993352379487,0.196046214000817,0.199056328661466,0.840351048565633
"408","CD8 T","NK","B2M","B2M","KLRC1","KLRC1",5.59993352379487,0.642471081440022,0.199056328661466,0.905023211635154
"409","CD8 T","NK","PTDSS1","PTDSS1","JMJD6","JMJD6",0.152462397606942,0.290100016839441,0.199056328661466,0.513742544820474
"410","CD8 T","NK","GZMB","GZMB","PGRMC1","PGRMC1",0.618939563998249,0.127772794078407,0.199056328661466,0.585536302275654
"411","CD8 T","NK","UBA52","UBA52","NOTCH1","NOTCH1",3.12522647096155,0.136564891325529,0.199056328661466,0.766462501825489
"412","CD8 T","NK","UBA52","UBA52","TGFBR1","TGFBR1",3.12522647096155,0.234552940157019,0.199056328661466,0.811361900414795
"413","CD8 T","CD8 T","IFNG","IFNG","IFNGR1","IFNGR1",0.178455210168272,0.31265064799773,0.199056328661466,0.542676954909513
"414","CD8 T","CD8 T","TGFB1","TGFB1","TGFBR2","TGFBR2",0.275706464419614,0.21085677859872,0.199056328661466,0.547771365595473
"415","CD8 T","CD8 T","IL23A","IL23A","IL12RB1","IL12RB1",0.236730990930135,0.197049381084032,0.199056328661466,0.520389076493774
"416","CD8 T","CD8 T","CCL5","CCL5","CXCR3","CXCR3",3.60344248674324,0.327414437002168,0.199056328661466,0.845122616256563
"417","CD8 T","CD8 T","GNAS","GNAS","PTGDR","PTGDR",0.436711099585814,0.154508872030404,0.199056328661466,0.566153351830863
"418","CD8 T","CD8 T","ICAM3","ICAM3","ITGAL","ITGAL",0.84454655344177,0.253758341654867,0.199056328661466,0.699307684349738
"419","CD8 T","CD8 T","ICAM3","ICAM3","ITGB2","ITGB2",0.84454655344177,1.10399367841308,0.199056328661466,0.829085072415167
"420","CD8 T","CD8 T","TIMP1","TIMP1","CD63","CD63",0.429798327183125,0.626077291096735,0.199056328661466,0.722682538992623
"421","CD8 T","CD8 T","TGFB1","TGFB1","CXCR4","CXCR4",0.275706464419614,2.01083647943994,0.199056328661466,0.789054165272824
"422","CD8 T","CD8 T","SELPLG","SELPLG","SELL","SELL",0.265820492160516,0.726658286741193,0.199056328661466,0.68827153829062
"423","CD8 T","CD8 T","SELPLG","SELPLG","ITGB2","ITGB2",0.265820492160516,1.10399367841308,0.199056328661466,0.7312880664043
"424","CD8 T","CD8 T","LYZ","LYZ","ITGAL","ITGAL",1.13914823550685,0.253758341654867,0.199056328661466,0.729802624629307
"425","CD8 T","CD8 T","TNFSF12","TNFSF12","TNFRSF25","TNFRSF25",0.259703023360716,0.326010196917746,0.199056328661466,0.593787687469874
"426","CD8 T","CD8 T","GNAI2","GNAI2","S1PR5","S1PR5",0.320114097180164,0.351420907946093,0.199056328661466,0.627555302803004
"427","CD8 T","CD8 T","GNAI2","GNAI2","CXCR3","CXCR3",0.320114097180164,0.327414437002168,0.199056328661466,0.619249576313602
"428","CD8 T","CD8 T","PKM","PKM","CD44","CD44",1.0154112570086,1.02215523036448,0.199056328661466,0.836548881071894
"429","CD8 T","CD8 T","CALM1","CALM1","PTPRA","PTPRA",2.05307701025378,0.196750397510955,0.199056328661466,0.761501219063771
"430","CD8 T","CD8 T","HLA-C","HLA-C","CD3G","CD3G",3.9256341261188,0.383235039408898,0.199056328661466,0.860371384390517
