"","source","target","ligand.complex","ligand","receptor.complex","receptor","ligand.expr","receptor.expr","ligand.sum","receptor.sum","edge_specificity"
"18","B","B","HLA-C","HLA-C","CD3G","CD3G",3.48661807632961,0.218130867710745,11.7154620395393,0.79741212112046,0.0814102803510771
"19","B","B","HLA-A","HLA-A","CD3G","CD3G",3.2691842147084,0.218130867710745,10.9694958864466,0.79741212112046,0.0815242885922472
"20","B","B","HLA-B","HLA-B","CD3G","CD3G",2.91367368215144,0.218130867710745,9.77183363264043,0.79741212112046,0.0815641173572562
"21","B","B","ICAM2","ICAM2","ITGAM","ITGAM",0.534134895138124,0.139321883774479,1.40033817734311,0.416354487632544,0.127636271824064
"22","B","B","CALM2","CALM2","SELL","SELL",1.34268611745062,1.30654727375117,3.54646538390655,3.79505412507465,0.130342464197853
"23","B","B","CALM1","CALM1","SELL","SELL",1.57497508930134,1.30654727375117,6.14501061093323,3.79505412507465,0.0882385181076903
"24","B","B","CALM3","CALM3","SELL","SELL",0.591674319958562,1.30654727375117,2.01224981958287,3.79505412507465,0.101229706355857
"25","B","B","GNAI2","GNAI2","S1PR4","S1PR4",0.426597193353934,0.617799111087582,1.31754657238961,1.8300646257036,0.109303198569387
"26","B","B","HLA-B","HLA-B","CANX","CANX",2.91367368215144,0.359646316820364,9.77183363264043,1.09200351014197,0.09820111737725
"27","B","B","GSTP1","GSTP1","TRAF2","TRAF2",0.790769178332956,0.168244428119976,2.98555343053079,0.21528362903653,0.206992481108223
"28","B","B","CALR","CALR","HLA-F","HLA-F",0.571057825365127,0.789576504544845,2.63816124635139,2.2639228574605,0.0754938098625539
"29","B","B","B2M","B2M","HLA-F","HLA-F",5.08030092207413,0.789576504544845,16.4909361341051,2.2639228574605,0.107442652168767
"30","B","B","LRPAP1","LRPAP1","SORL1","SORL1",0.307755640823789,0.12750279780292,1.11623711513804,0.697683446781304,0.0503861132642778
"31","B","B","CALM1","CALM1","KCNN4","KCNN4",1.57497508930134,0.121263700639375,6.14501061093323,0.121263700639375,0.256301443401764
"32","B","B","HLA-A","HLA-A","APLP2","APLP2",3.2691842147084,0.248975775464901,10.9694958864466,0.627486027700406,0.118251254718414
"33","B","B","B2M","B2M","CD3D","CD3D",5.08030092207413,0.498510384940848,16.4909361341051,3.07099540210601,0.0500079638128556
"34","B","B","HLA-A","HLA-A","CD3D","CD3D",3.2691842147084,0.498510384940848,10.9694958864466,3.07099540210601,0.0483779840902074
"35","B","B","HLA-C","HLA-C","CD3D","CD3D",3.48661807632961,0.498510384940848,11.7154620395393,3.07099540210601,0.0483103295424313
"36","B","B","HLA-B","HLA-B","CD3D","CD3D",2.91367368215144,0.498510384940848,9.77183363264043,3.07099540210601,0.0484016191981392
"37","B","B","CALM1","CALM1","FAS","FAS",1.57497508930134,0.117997956108831,6.14501061093323,0.268086888751053,0.112810613790349
"38","B","B","B2M","B2M","CD247","CD247",5.08030092207413,0.269537489139202,16.4909361341051,3.27735123790336,0.0253361323219609
"39","B","B","LTB","LTB","CD40","CD40",2.96262657253701,0.685959760600616,6.15923181221312,0.780509523113104,0.422737522510463
"40","B","B","ICAM2","ICAM2","ITGB2","ITGB2",0.534134895138124,0.760072642284877,1.40033817734311,4.0705488221705,0.0712229823792638
"41","B","B","VIM","VIM","CD44","CD44",2.02913858438351,0.655390474380009,5.3647900371808,2.10305992165709,0.117871132830833
"42","B","B","B2M","B2M","CD3G","CD3G",5.08030092207413,0.218130867710745,16.4909361341051,0.79741212112046,0.0842710532581933
"43","B","B","LY86","LY86","CD180","CD180",0.949692744779679,0.306532618014217,0.996731945696233,0.356606400125491,0.819015844263507
"44","B","B","PTDSS1","PTDSS1","JMJD6","JMJD6",0.27507301748237,0.223981345070093,0.693695021807627,0.566095305655995,0.156892328495968
"45","B","NK","TGFB1","TGFB1","TGFBR3","TGFBR3",0.415304167091577,0.189355420774789,1.6229445508379,0.24343415955529,0.199048463342506
"46","B","NK","TGFB1","TGFB1","TGFBR1","TGFBR1",0.415304167091577,0.234552940157019,1.6229445508379,0.275940460753103,0.217514444680576
"47","B","NK","CCL5","CCL5","CXCR3","CXCR3",0.491671035879648,0.254680211646446,6.59848126244347,0.700672742117141,0.0270838635150079
"48","B","NK","GNAS","GNAS","PTGDR","PTGDR",0.734176766623014,0.825506009432042,1.86524208179663,0.980014881462446,0.331553029515524
"49","B","NK","MFNG","MFNG","NOTCH1","NOTCH1",0.442947348968493,0.136564891325529,1.36938796855623,0.239994573954884,0.184061619765235
"50","B","NK","HLA-A","HLA-A","KIR3DL2","KIR3DL2",3.2691842147084,0.182113235170343,10.9694958864466,0.221435228343895,0.245102374586971
"51","B","NK","HLA-C","HLA-C","KIR2DL3","KIR2DL3",3.48661807632961,0.258151009290912,11.7154620395393,0.258151009290912,0.29760824323978
"52","B","NK","LGALS9","LGALS9","HAVCR2","HAVCR2",0.374319606450614,0.320318092325787,0.534913018137517,0.377182608105251,0.594277405031093
"53","B","NK","ICAM3","ICAM3","ITGAL","ITGAL",0.954335724036847,0.251222995315255,2.63739104504272,0.540790813749418,0.16809575169484
"54","B","NK","ICAM3","ICAM3","ITGB2","ITGB2",0.954335724036847,2.20648250147255,2.63739104504272,4.0705488221705,0.196143614245927
"55","B","NK","TIMP1","TIMP1","CD63","CD63",0.137708812926166,2.07762185697321,0.934116054608886,3.18727616983789,0.0960965305112427
