"","source","target","ligand.complex","ligand","receptor.complex","receptor","ligand.expr","receptor.expr","global_mean","LRscore"
"33","B","NK","HLA-E","HLA-E","KLRD1","KLRD1",2.49940506611986,1.2213122175345,0.199056328661466,0.897721163328375
"34","B","NK","HLA-E","HLA-E","KLRC1","KLRC1",2.49940506611986,0.642471081440022,0.199056328661466,0.864241780730991
"35","B","NK","ICAM2","ICAM2","ITGAM","ITGAM",0.534134895138124,0.234815856249862,0.199056328661466,0.640178086815785
"36","B","NK","LTB","LTB","TNFRSF1A","TNFRSF1A",2.96262657253701,0.327631764490504,0.199056328661466,0.831916761515171
"37","B","NK","HLA-B","HLA-B","CANX","CANX",2.91367368215144,0.423079387823194,0.199056328661466,0.847971248854126
"38","B","NK","B2M","B2M","HLA-F","HLA-F",5.08030092207413,0.711714099875384,0.199056328661466,0.905236608582442
"39","B","NK","LRPAP1","LRPAP1","SORL1","SORL1",0.307755640823789,0.264592629599535,0.199056328661466,0.589079383338767
"40","B","NK","HLA-A","HLA-A","APLP2","APLP2",3.2691842147084,0.217274440821294,0.199056328661466,0.808940530255229
"41","B","NK","ICAM2","ICAM2","ITGAL","ITGAL",0.534134895138124,0.251222995315255,0.199056328661466,0.647919553629352
"42","B","NK","HLA-B","HLA-B","KLRD1","KLRD1",2.91367368215144,1.2213122175345,0.199056328661466,0.904550232874158
"43","B","NK","ICAM2","ICAM2","ITGB2","ITGB2",0.534134895138124,2.20648250147255,0.199056328661466,0.845052684616485
"44","B","NK","VIM","VIM","CD44","CD44",2.02913858438351,0.425514216912607,0.199056328661466,0.823572950250342
"45","B","NK","PTDSS1","PTDSS1","JMJD6","JMJD6",0.27507301748237,0.290100016839441,0.199056328661466,0.586628084249706
"46","B","CD8 T","TGFB1","TGFB1","TGFBR2","TGFBR2",0.415304167091577,0.21085677859872,0.199056328661466,0.597848216106669
"47","B","CD8 T","CCL5","CCL5","CXCR3","CXCR3",0.491671035879648,0.327414437002168,0.199056328661466,0.66839403704439
"48","B","CD8 T","EBI3","EBI3","IL27RA","IL27RA",0.162130281769887,0.308531709927766,0.199056328661466,0.529098227789654
"49","B","CD8 T","GNAS","GNAS","PTGDR","PTGDR",0.734176766623014,0.154508872030404,0.199056328661466,0.628529340837688
"50","B","CD8 T","ICAM3","ICAM3","ITGAL","ITGAL",0.954335724036847,0.253758341654867,0.199056328661466,0.711998705660993
"51","B","CD8 T","ICAM3","ICAM3","ITGB2","ITGB2",0.954335724036847,1.10399367841308,0.199056328661466,0.837570947602674
"52","B","CD8 T","TIMP1","TIMP1","CD63","CD63",0.137708812926166,0.626077291096735,0.199056328661466,0.595974473209397
